,CMC,Name,Rarity,Type_x,Card Kingdom ($),TCGPlayer ($),Face to Face ($),Cardmarket (€),Cardhoarder (Event Ticket - TIX),Salt,Decks,Inclusion,Mana Cost,Text,Stats,URL
428,3.0,Anger of the Gods,R,Sorcery,0.39,0.26,0.26,0.33,0.02,0.2,13492.0,0.8,{1}{R}{R},"Anger of the Gods deals 3 damage to each creature. If a creature dealt damage this way would die this turn, exile it instead.",,https://scryfall.com/card/2x2/102/anger-of-the-gods
429,2.0,"Plargg, Dean of Chaos",R,Creature,0.49,0.14,,,0.02,0.33,6094.0,0.8,{1}{R},"{T}, Discard a card: Draw a card.{4}{R},{T}: Reveal cards from the top of your library until you reveal a nonlegendary, nonland card with mana value 3 or less. You may cast that card without paying its mana cost. Put all revealed cards not cast this way on the bottom of your library in a random order.",2/2,https://scryfall.com/card/stx/155/plargg-dean-of-chaos-augusta-dean-of-order
430,6.0,Red Dragon,U,Creature,0.39,0.15,0.55,0.18,0.03,0.05,13357.0,0.8,{4}{R}{R},"FlyingFire Breath— When Red Dragon enters the battlefield, it deals 4 damage to each opponent.",4/4,https://scryfall.com/card/hbg/188/red-dragon
431,6.0,Aurora Phoenix,R,Creature,0.49,0.16,0.26,0.21,1.38,0.26,13355.0,0.8,{4}{R}{R},"FlyingCascade(When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)Whenever you cast a spell with cascade, return Aurora Phoenix from your graveyard to your hand.",5/3,https://scryfall.com/card/clb/778/aurora-phoenix
432,4.0,Wildfire Devils,R,Creature,0.69,0.18,0.55,0.12,0.36,0.2,13286.0,0.8,{3}{R},"When Wildfire Devils enters the battlefield and at the beginning of your upkeep, choose a player at random. That player exiles an instant or sorcery card from their graveyard. Copy that card. You may cast the copy without paying its mana cost.",4/2,https://scryfall.com/card/scd/170/wildfire-devils
433,2.0,Warren Instigator,M,Creature,8.99,5.74,8.84,7.18,0.02,0.35,13247.0,0.8,{R}{R},"Double strikeWhenever Warren Instigator deals damage to an opponent, you may put a Goblin creature card from your hand onto the battlefield.",1/1,https://scryfall.com/card/sld/157/warren-instigator
434,4.0,Ardent Elementalist,C,Creature,0.35,0.12,0.11,0.16,0.03,0.1,13234.0,0.8,{3}{R},"When Ardent Elementalist enters the battlefield, return target instant or sorcery card from your graveyard to your hand.",2/1,https://scryfall.com/card/dbl/128/ardent-elementalist
435,3.0,Mana Flare,R,Enchantment,0.49,0.43,0.26,0.22,0.02,0.23,13232.0,0.8,{2}{R},"Whenever a player taps a land for mana, that player adds one mana of any type that land produced.",,https://scryfall.com/card/wot/46/mana-flare
436,4.0,Splinter Twin,R,Enchantment,7.49,7.96,7.36,5.76,0.43,0.73,13170.0,0.8,{2}{R}{R},"Enchant creatureEnchanted creature has “{T}: Create a token that’s a copy of this creature, except it has haste. Exile that token at the beginning of the next end step.”",,https://scryfall.com/card/plist/430/splinter-twin
437,1.0,Voldaren Epicure,C,Creature,0.49,0.26,0.55,0.17,0.03,0.07,13152.0,0.8,{R},"When Voldaren Epicure enters the battlefield, it deals 1 damage to each opponent. Create a Blood token.(It’s an artifact with “{1},{T}, Discard a card, Sacrifice this artifact: Draw a card.”)",1/1,https://scryfall.com/card/dbl/449/voldaren-epicure
438,1.0,Electrickery,C,Instant,0.35,0.27,0.18,0.53,0.03,0.08,13144.0,0.8,{R},"Electrickery deals 1 damage to target creature you don’t control.Overload{1}{R}(You may cast this spell for its overload cost. If you do, change “target” in its text to “each.”)",,https://scryfall.com/card/gk1/29/electrickery
439,3.0,Tunneling Geopede,U,Creature,0.69,0.29,0.73,0.25,0.03,0.1,13136.0,0.8,{2}{R},"Landfall— Whenever a land enters the battlefield under your control, Tunneling Geopede deals 1 damage to each opponent.",3/2,https://scryfall.com/card/bfz/158/tunneling-geopede
440,1.0,Barbarian Class,U,Enchantment,0.35,0.19,0.18,0.14,0.03,0.05,13059.0,0.8,{R},"(Gain the next level as a sorcery to add its ability.)If you would roll one or more dice, instead roll that many dice plus one and ignore the lowest roll.{1}{R}: Level 2Whenever you roll one or more dice, target creature you control gets +2/+0 and gains menace until end of turn.{2}{R}: Level 3Creatures you control have haste.",,https://scryfall.com/card/afr/131/barbarian-class
441,4.0,Life of the Party,R,Creature,0.99,1.08,0.73,0.6,,0.07,12970.0,0.8,{3}{R},"First strike, trample, hasteWhenever Life of the Party attacks, it gets +X/+0 until end of turn, where X is the number of creatures you control.When Life of the Party enters the battlefield, if it’s not a token, each opponent creates a token that’s a copy of it. The tokens are goaded for the rest of the game.(They attack each combat if able and attack a player other than you if able.)",0/1,https://scryfall.com/card/ncc/48/life-of-the-party
442,3.0,"Sarkhan, Fireblood",M,Planeswalker,9.99,9.35,10.31,11.19,0.07,0.24,12965.0,0.8,{1}{R}{R},"+1: You may discard a card. If you do, draw a card.+1: Add two mana in any combination of colors. Spend this mana only to cast Dragon spells.−7: Create four 5/5 red Dragon creature tokens with flying.",Loyalty: 3,https://scryfall.com/card/m19/154/sarkhan-fireblood
443,5.0,Uncivil Unrest,R,Enchantment,6.49,5.36,6.26,3.54,0.1,0.2,12949.0,0.8,{4}{R},"Nontoken creatures you control have riot.(They enter the battlefield with your choice of a +1/+1 counter or haste.)If a creature you control with a +1/+1 counter on it would deal damage to a permanent or player, it deals double that damage instead.",,https://scryfall.com/card/moc/35/uncivil-unrest
444,1.0,Brute Force,C,Instant,0.35,0.11,0.11,0.08,0.03,0.01,12944.0,0.8,{R},Target creature gets +3/+3 until end of turn.,,https://scryfall.com/card/tsr/157/brute-force
445,4.0,Fumiko the Lowblood,R,Creature,0.59,0.36,0.73,0.22,0.02,0.37,12933.0,0.8,{2}{R}{R},"Fumiko the Lowblood has bushido X, where X is the number of attacking creatures.(Whenever this creature blocks or becomes blocked, it gets +X/+X until end of turn.)Creatures your opponents control attack each combat if able.",3/2,https://scryfall.com/card/c20/152/fumiko-the-lowblood
446,6.0,"Chandra, Hope's Beacon",M,Planeswalker,6.49,3.91,6.26,5.51,3.77,0.49,12910.0,0.8,{4}{R}{R},"Whenever you cast an instant or sorcery spell, copy it. You may choose new targets for the copy. This ability triggers only once each turn.+2: Add two mana in any combination of colors.+1: Exile the top five cards of your library. Until the end of your next turn, you may cast an instant or sorcery spell from among those exiled cards.−X: Chandra, Hope’s Beacon deals X damage to each of up to two targets.",Loyalty: 5,https://scryfall.com/card/mom/134/chandra-hopes-beacon
447,5.0,"Mizzix, Replica Rider",R,Creature,2.49,2.1,2.94,1.21,,0.17,6028.0,0.8,{4}{R},"FlyingWhenever you cast a spell from anywhere other than your hand, you may pay{1}{U/R}. If you do, copy that spell and you may choose new targets for the copy. If the copy is a permanent spell, it gains haste and “At the beginning of your end step, sacrifice this permanent.”(A copy of a permanent spell becomes a token.)",4/5,https://scryfall.com/card/j22/35/mizzix-replica-rider
448,2.0,Heart Sliver,C,Creature,1.49,0.94,1.47,0.48,0.06,0.18,12844.0,0.8,{1}{R},All Sliver creatures have haste.,1/1,https://scryfall.com/card/h09/7/heart-sliver
449,3.0,Mogg Salvage,U,Instant,0.35,0.06,0.18,0.08,0.03,0.33,12839.0,0.8,{2}{R},"If an opponent controls an Island and you control a Mountain, you may cast this spell without paying its mana cost.Destroy target artifact.",,https://scryfall.com/card/mh2/282/mogg-salvage
450,7.0,Hellkite Igniter,R,Creature,0.49,0.05,0.26,0.1,0.02,0.14,12818.0,0.8,{5}{R}{R},"Flying, haste{1}{R}: Hellkite Igniter gets +X/+0 until end of turn, where X is the number of artifacts you control.",5/5,https://scryfall.com/card/moc/284/hellkite-igniter
451,4.0,Ill-Tempered Loner,R,Creature,0.59,0.34,,,0.02,0.23,12808.0,0.8,{2}{R}{R},"Whenever Ill-Tempered Loner is dealt damage, it deals that much damage to any target.{1}{R}: Ill-Tempered Loner gets +2/+0 until end of turn.Daybound(If a player casts no spells during their own turn, it becomes night next turn.)",3/3,https://scryfall.com/card/dbl/429/ill-tempered-loner-howlpack-avenger
452,5.0,Backdraft Hellkite,R,Creature,0.49,0.3,0.55,0.26,0.03,0.16,12731.0,0.8,{3}{R}{R},"FlyingWhenever Backdraft Hellkite attacks, each instant and sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost.",4/4,https://scryfall.com/card/2x2/103/backdraft-hellkite
453,1.0,Beamtown Beatstick,C,Artifact,0.35,0.18,0.11,0.16,0.03,0.05,12728.0,0.8,{R},"Equipped creature gets +1/+0 and has menace.(It can’t be blocked except by two or more creatures.)Whenever equipped creature deals combat damage to a player or battle, create a Treasure token.Equip{2}({2}: Attach to target creature you control. Equip only as a sorcery.)",,https://scryfall.com/card/mom/131/beamtown-beatstick
454,2.0,Finale of Promise,M,Sorcery,2.49,1.52,2.2,1.54,0.3,0.4,12696.0,0.8,{X}{R}{R},"You may cast up to one target instant card and/or up to one target sorcery card from your graveyard each with mana value X or less without paying their mana costs. If a spell cast this way would be put into your graveyard, exile it instead. If X is 10 or more, copy each of those spells twice. You may choose new targets for the copies.",,https://scryfall.com/card/war/127/finale-of-promise
455,2.0,Lightning Strike,C,Instant,0.35,0.08,0.11,0.09,0.02,0.1,12603.0,0.8,{1}{R},Lightning Strike deals 3 damage to any target.,,https://scryfall.com/card/dmu/137/lightning-strike
456,4.0,Industrial Advancement,R,Enchantment,0.59,0.25,0.26,0.53,,0.26,12593.0,0.8,{3}{R},"At the beginning of your end step, you may sacrifice a creature. If you do, look at the top X cards of your library, where X is that creature’s mana value. You may put a creature card from among them onto the battlefield. Put the rest on the bottom of your library in a random order.",,https://scryfall.com/card/ncc/47/industrial-advancement
457,5.0,Jaya Ballard,M,Planeswalker,0.99,0.41,0.73,0.42,0.02,0.16,12584.0,0.8,{2}{R}{R}{R},"+1: Add{R}{R}{R}. Spend this mana only to cast instant or sorcery spells.+1: Discard up to three cards, then draw that many cards.−8: You get an emblem with “You may cast instant and sorcery spells from your graveyard. If a spell cast this way would be put into your graveyard, exile it instead.”",Loyalty: 5,https://scryfall.com/card/c21/175/jaya-ballard
458,8.0,Bogardan Hellkite,M,Creature,0.79,0.22,0.55,0.21,0.02,0.21,12579.0,0.8,{6}{R}{R},"FlashFlyingWhen Bogardan Hellkite enters the battlefield, it deals 5 damage divided as you choose among any number of targets.",5/5,https://scryfall.com/card/afc/115/bogardan-hellkite
459,6.0,Death Kiss,R,Creature,0.79,0.42,0.73,0.3,1.06,0.34,12571.0,0.8,{5}{R},"Whenever a creature an opponent controls attacks one of your opponents, double its power until end of turn.{X}{X}{R}: Monstrosity X.(If this creature isn’t monstrous, put X +1/+1 counters on it and it becomes monstrous.)When Death Kiss becomes monstrous, goad up to X target creatures your opponents control.",5/5,https://scryfall.com/card/clb/629/death-kiss
460,3.0,Aria of Flame,R,Enchantment,0.79,0.63,0.73,0.67,0.02,0.25,12484.0,0.8,{2}{R},"When Aria of Flame enters the battlefield, each opponent gains 10 life.Whenever you cast an instant or sorcery spell, put a verse counter on Aria of Flame, then it deals damage equal to the number of verse counters on it to target player or planeswalker.",,https://scryfall.com/card/mh1/118/aria-of-flame
461,1.0,Blazing Volley,C,Sorcery,0.35,0.08,0.11,0.09,0.03,0.05,12446.0,0.8,{R},Blazing Volley deals 1 damage to each creature your opponents control.,,https://scryfall.com/card/iko/107/blazing-volley
462,2.0,Fiendlash,U,Artifact,0.35,0.17,0.18,0.16,0.51,0.13,12425.0,0.8,{1}{R},"Equipped creature gets +2/+0 and has reach.Whenever equipped creature is dealt damage, it deals damage equal to its power to target player or planeswalker.Equip{2}{R}",,https://scryfall.com/card/cmm/221/fiendlash
463,4.0,Rose Room Treasurer,R,Creature,0.69,0.21,0.73,0.55,,0.18,12419.0,0.8,{3}{R},"Alliance— Whenever another creature enters the battlefield under your control, create a Treasure token if this is the first or second time this ability has resolved this turn. Otherwise, you may pay{X}. When you do, Rose Room Treasurer deals X damage to any target.",4/3,https://scryfall.com/card/ncc/51/rose-room-treasurer
464,3.0,Raid Bombardment,C,Enchantment,0.35,0.02,0.11,0.1,0.03,0.15,12407.0,0.8,{2}{R},"Whenever a creature you control with power 2 or less attacks, Raid Bombardment deals 1 damage to the player or planeswalker that creature is attacking.",,https://scryfall.com/card/wot/47/raid-bombardment
465,7.0,Fury of the Horde,R,Sorcery,4.99,3.87,4.42,2.05,0.02,0.61,12388.0,0.8,{5}{R}{R},"You may exile two red cards from your hand rather than pay this spell’s mana cost.Untap all creatures that attacked this turn. After this main phase, there is an additional combat phase followed by an additional main phase.",,https://scryfall.com/card/ddn/30/fury-of-the-horde
466,3.0,Kari Zev's Expertise,R,Sorcery,0.79,0.78,0.73,0.6,0.02,0.28,12368.0,0.8,{1}{R}{R},Gain control of target creature or Vehicle until end of turn. Untap it. It gains haste until end of turn.You may cast a spell with mana value 2 or less from your hand without paying its mana cost.,,https://scryfall.com/card/klr/134/kari-zevs-expertise
467,3.0,Tavern Brawler,C,Enchantment,0.35,0.03,0.11,0.07,0.41,0.11,12351.0,0.8,{2}{R},"Commander creatures you own have “At the beginning of your upkeep, exile the top card of your library. This creature gets +X/+0 until end of turn, where X is that card’s mana value. You may play that card this turn.”",,https://scryfall.com/card/clb/200/tavern-brawler
468,3.0,Audacious Reshapers,R,Creature,0.49,0.05,0.26,0.17,0.03,0.42,12337.0,0.8,{2}{R},"{T}, Sacrifice an artifact: Reveal cards from the top of your library until you reveal an artifact card. Put that card onto the battlefield and the rest on the bottom of your library in a random order. Audacious Reshapers deals damage to you equal to the number of cards revealed this way.",3/3,https://scryfall.com/card/brc/112/audacious-reshapers
469,4.0,Sarkhan's Unsealing,R,Enchantment,0.99,0.51,0.73,0.52,0.02,0.43,12319.0,0.8,{3}{R},"Whenever you cast a creature spell with power 4, 5, or 6, Sarkhan’s Unsealing deals 4 damage to any target.Whenever you cast a creature spell with power 7 or greater, Sarkhan’s Unsealing deals 4 damage to each opponent and each creature and planeswalker they control.",,https://scryfall.com/card/jmp/361/sarkhans-unsealing
470,3.0,Goblin Spymaster,R,Creature,0.59,0.29,0.73,0.29,0.2,0.35,12305.0,0.8,{2}{R},"First strikeAt the beginning of each opponent’s end step, that player creates a 1/1 red Goblin creature token with “Creatures you control attack each combat if able.”",2/1,https://scryfall.com/card/clb/795/goblin-spymaster
471,3.0,Spellshock,U,Enchantment,2.99,4.69,2.94,0.32,0.04,0.75,12200.0,0.8,{2}{R},"Whenever a player casts a spell, Spellshock deals 2 damage to that player.",,https://scryfall.com/card/tpr/160/spellshock
472,5.0,Imposing Grandeur,R,Sorcery,0.99,0.77,1.1,0.56,0.1,0.07,12161.0,0.8,{4}{R},Each player may discard their hand and draw cards equal to the greatest mana value of a commander they own on the battlefield or in the command zone.,,https://scryfall.com/card/voc/24/imposing-grandeur
473,4.0,"Breeches, Brazen Plunderer",U,Creature,0.35,0.1,0.18,0.12,0.02,0.21,12125.0,0.8,{3}{R},"MenaceWhenever one or more Pirates you control deal damage to your opponents, exile the top card of each of those opponents’ libraries. You may play those cards this turn, and you may spend mana as though it were mana of any color to cast those spells.Partner(You can have two commanders if both have partner.)",3/3,https://scryfall.com/card/spg/6/breeches-brazen-plunderer
474,3.0,Sedge Sliver,R,Creature,1.29,0.84,1.1,0.62,0.02,0.41,5816.0,0.8,{2}{R},"All Sliver creatures have “This creature gets +1/+1 as long as you control a Swamp.”All Slivers have “{B}: Regenerate this permanent.”(The next time it would be destroyed, instead tap it, remove it from combat, and heal all damage on it.)",2/2,https://scryfall.com/card/tsr/187/sedge-sliver
475,2.0,Erebor Flamesmith,C,Creature,0.35,0.15,0.11,0.1,0.03,0.33,12073.0,0.8,{1}{R},"Whenever you cast an instant or sorcery spell, Erebor Flamesmith deals 1 damage to each opponent.",2/1,https://scryfall.com/card/ltr/122/erebor-flamesmith
476,3.0,Price of Glory,U,Enchantment,7.49,8.0,8.1,3.75,0.04,1.73,12069.0,0.8,{2}{R},"Whenever a player taps a land for mana, if it’s not that player’s turn, destroy that land.",,https://scryfall.com/card/ody/214/price-of-glory
477,2.0,Wild Guess,C,Sorcery,0.35,0.1,0.11,0.13,0.03,0.13,12025.0,0.8,{R}{R},"As an additional cost to cast this spell, discard a card.Draw two cards.",,https://scryfall.com/card/m14/161/wild-guess
478,3.0,Homing Sliver,C,Creature,0.35,0.24,0.11,0.09,0.03,0.51,11988.0,0.8,{2}{R},"Each Sliver card in each player’s hand has slivercycling{3}.Slivercycling{3}({3}, Discard this card: Search your library for a Sliver card, reveal it, put it into your hand, then shuffle.)",2/2,https://scryfall.com/card/tsr/171/homing-sliver
479,3.0,Curse of Hospitality,R,Enchantment,0.69,0.19,0.26,0.28,0.02,0.49,11976.0,0.7,{2}{R},"Enchant playerCreatures attacking enchanted player have trample.Whenever a creature deals combat damage to enchanted player, that player exiles the top card of their library. Until end of turn, that creature’s controller may play that card and they may spend mana as though it were mana of any color to cast that spell.",,https://scryfall.com/card/dbl/419/curse-of-hospitality
480,3.0,"Chandra, Dressed to Kill",M,Planeswalker,8.99,5.75,10.31,9.88,2.02,0.38,11968.0,0.7,{1}{R}{R},"+1: Add{R}. Chandra, Dressed to Kill deals 1 damage to up to one target player or planeswalker.+1: Exile the top card of your library. If it’s red, you may cast it this turn.−7: Exile the top five cards of your library. You may cast red spells from among them this turn. You get an emblem with “Whenever you cast a red spell, this emblem deals X damage to any target, where X is the amount of mana spent to cast that spell.”",Loyalty: 3,https://scryfall.com/card/dbl/416/chandra-dressed-to-kill
481,3.0,"Varchild, Betrayer of Kjeldor",R,Creature,4.99,3.03,5.52,3.75,1.16,0.18,11967.0,0.7,{2}{R},"Whenever Varchild, Betrayer of Kjeldor deals combat damage to a player, that player creates that many 1/1 red Survivor creature tokens.Survivors your opponents control can’t block, and they can’t attack you or planeswalkers you control.When Varchild leaves the battlefield, gain control of all Survivors.",3/3,https://scryfall.com/card/c18/28/varchild-betrayer-of-kjeldor
482,4.0,Stranglehold,R,Enchantment,7.99,5.86,7.0,6.49,0.11,0.86,11940.0,0.7,{3}{R},"Your opponents can’t search libraries.If an opponent would begin an extra turn, that player skips that turn instead.",,https://scryfall.com/card/p22/4/stranglehold
483,2.0,Psychotic Fury,C,Instant,0.49,0.49,0.36,0.44,0.03,0.12,11929.0,0.7,{1}{R},Target multicolored creature gains double strike until end of turn.Draw a card.,,https://scryfall.com/card/dis/68/psychotic-fury
484,4.0,Elturel Survivors,R,Creature,0.49,0.21,0.55,0.26,,0.23,11896.0,0.7,{3}{R},"Trample, myriadAs long as Elturel Survivors is attacking, it gets +X/+0, where X is the number of lands defending player controls.",0/4,https://scryfall.com/card/clb/172/elturel-survivors
485,4.0,Fury Storm,R,Instant,2.79,2.32,3.68,4.37,0.84,0.48,11837.0,0.7,{2}{R}{R},"When you cast this spell, copy it for each time you’ve cast your commander from the command zone this game. You may choose new targets for the copies.Copy target instant or sorcery spell. You may choose new targets for the copy.",,https://scryfall.com/card/c18/22/fury-storm
486,4.0,Visions of Ruin,R,Sorcery,1.49,0.42,1.84,0.39,1.4,0.28,11831.0,0.7,{3}{R},"Each opponent sacrifices an artifact. For each artifact sacrificed this way, you create a Treasure token.Flashback{8}{R}{R}. This spell costs{X}less to cast this way, where X is the greatest mana value of a commander you own on the battlefield or in the command zone.(You may cast this card from your graveyard for its flashback cost. Then exile it.)",,https://scryfall.com/card/mic/36/visions-of-ruin
487,4.0,Hate Mirage,U,Sorcery,0.35,0.05,0.18,0.12,0.04,0.24,11797.0,0.7,{3}{R},"Choose up to two target creatures you don’t control. For each of those creatures, create a token that’s a copy of that creature. Those tokens gain haste. Exile them at the beginning of the next end step.",,https://scryfall.com/card/onc/99/hate-mirage
488,2.0,Dragon's Fire,C,Instant,0.35,0.1,0.11,0.17,0.03,0.15,11759.0,0.7,{1}{R},"As an additional cost to cast this spell, you may reveal a Dragon card from your hand or choose a Dragon you control.Dragon’s Fire deals 3 damage to target creature or planeswalker. If you revealed a Dragon card or chose a Dragon as you cast this spell, Dragon’s Fire deals damage equal to the power of that card or creature instead.",,https://scryfall.com/card/hbg/178/dragons-fire
489,2.0,Nahiri's Lithoforming,R,Sorcery,0.49,0.11,0.26,0.18,0.02,0.11,11748.0,0.7,{X}{R}{R},"Sacrifice X lands. For each land sacrificed this way, draw a card. You may play X additional lands this turn. Lands you control enter the battlefield tapped this turn.",,https://scryfall.com/card/znr/151/nahiris-lithoforming
490,3.0,Wild Research,R,Enchantment,0.69,0.57,0.55,0.73,0.03,0.25,2663.0,0.7,{2}{R},"{1}{W}: Search your library for an enchantment card and reveal that card. Put it into your hand, then discard a card at random. Then shuffle.{1}{U}: Search your library for an instant card and reveal that card. Put it into your hand, then discard a card at random. Then shuffle.",,https://scryfall.com/card/plist/160/wild-research
491,2.0,Roar of Resistance,R,Enchantment,1.29,0.54,0.73,0.56,0.62,0.14,11663.0,0.7,{1}{R},"Creature tokens you control have haste.Whenever one or more creatures attack, you may pay{1}{R}. If you do, creatures attacking your opponents and/or planeswalkers they control get +2/+0 until end of turn.",,https://scryfall.com/card/onc/15/roar-of-resistance
492,6.0,Surge to Victory,R,Sorcery,0.99,0.54,0.73,0.28,0.95,0.42,11613.0,0.7,{4}{R}{R},"Exile target instant or sorcery card from your graveyard. Creatures you control get +X/+0 until end of turn, where X is that card’s mana value. Whenever a creature you control deals combat damage to a player this turn, copy the exiled card. You may cast the copy without paying its mana cost.",,https://scryfall.com/card/c21/58/surge-to-victory
493,3.0,Grinning Ignus,U,Creature,0.35,0.05,0.11,0.09,0.03,0.47,11597.0,0.7,{2}{R},"{R}, Return Grinning Ignus to its owner’s hand: Add{C}{C}{R}. Activate only as a sorcery.",2/2,https://scryfall.com/card/stx/104/grinning-ignus
494,3.0,Risk Factor,R,Instant,1.49,1.02,1.47,0.73,0.02,0.14,11564.0,0.7,{2}{R},"Target opponent may have Risk Factor deal 4 damage to them. If that player doesn’t, you draw three cards.Jump-start(You may cast this card from your graveyard by discarding a card in addition to paying its other costs. Then exile this card.)",,https://scryfall.com/card/grn/113/risk-factor
495,2.0,"Slobad, Goblin Tinkerer",R,Creature,0.49,0.14,0.55,0.13,0.02,0.31,11509.0,0.7,{1}{R},Sacrifice an artifact: Target artifact gains indestructible until end of turn.,1/2,https://scryfall.com/card/brc/118/slobad-goblin-tinkerer
496,4.0,Visions of Phyrexia,R,Enchantment,0.49,0.17,0.26,0.15,0.02,0.17,11462.0,0.7,{2}{R}{R},"At the beginning of your upkeep, exile the top card of your library. You may play that card this turn.At the beginning of your end step, if you didn’t play a card from exile this turn, create a tapped Powerstone token.(It’s an artifact with “{T}: Add{C}. This mana can’t be spent to cast a nonartifact spell.”)",,https://scryfall.com/card/bro/156/visions-of-phyrexia
497,2.0,Haze of Rage,U,Sorcery,0.59,0.35,0.73,0.2,0.03,0.18,11443.0,0.7,{1}{R},"Buyback{2}(You may pay an additional{2}as you cast this spell. If you do, put this card into your hand as it resolves.)Creatures you control get +1/+0 until end of turn.Storm(When you cast this spell, copy it for each spell cast before it this turn.)",,https://scryfall.com/card/tsr/169/haze-of-rage
498,2.0,Goblin Piledriver,R,Creature,1.49,0.85,1.1,1.18,0.02,0.18,11423.0,0.7,{1}{R},"Protection from blue(This creature can’t be blocked, targeted, dealt damage, or enchanted by anything blue.)Whenever Goblin Piledriver attacks, it gets +2/+0 until end of turn for each other attacking Goblin.",1/2,https://scryfall.com/card/sld/21/goblin-piledriver
499,6.0,Firbolg Flutist,R,Creature,0.49,0.19,0.26,0.18,0.77,0.43,11396.0,0.7,{4}{R}{R},"Enthralling Performance— When Firbolg Flutist enters the battlefield, gain control of target creature you don’t control until end of turn. Untap it. It gains haste and myriad until end of turn.(Whenever it attacks, for each opponent other than defending player, you may create a token that’s a copy of that creature that’s tapped and attacking that player or a planeswalker they control. Exile the tokens at end of combat.)",4/4,https://scryfall.com/card/clb/174/firbolg-flutist
500,1.0,Infuriate,C,Instant,0.35,0.03,0.11,0.07,0.03,0.12,11381.0,0.7,{R},Target creature gets +3/+2 until end of turn.,,https://scryfall.com/card/sta/41/infuriate
501,1.0,Smoke Spirits' Aid,R,Sorcery,0.49,0.25,0.55,0.24,0.53,0.13,11343.0,0.7,{X}{R},"For each of up to X target creatures, create a red Aura enchantment token named Smoke Blessing attached to that creature. Those tokens have enchant creature and “When enchanted creature dies, it deals 1 damage to its controller and you create a Treasure token.”",,https://scryfall.com/card/nec/22/smoke-spirits-aid
502,6.0,"Chandra, Flamecaller",M,Planeswalker,0.99,0.37,0.73,0.61,0.02,0.16,11310.0,0.7,{4}{R}{R},"+1: Create two 3/1 red Elemental creature tokens with haste. Exile them at the beginning of the next end step.0: Discard all the cards in your hand, then draw that many cards plus one.−X: Chandra, Flamecaller deals X damage to each creature.",Loyalty: 4,https://scryfall.com/card/c20/145/chandra-flamecaller
503,2.0,Immolation Shaman,R,Creature,0.99,0.33,0.73,0.28,0.02,0.27,11297.0,0.7,{1}{R},"Whenever an opponent activates an ability of an artifact, creature, or land that isn’t a mana ability, Immolation Shaman deals 1 damage to that player.{3}{R}{R}: Immolation Shaman gets +3/+3 and gains menace until end of turn.",1/3,https://scryfall.com/card/rna/106/immolation-shaman
504,4.0,Fathom Fleet Swordjack,U,Creature,0.39,0.15,0.18,0.12,0.04,0.17,11270.0,0.7,{3}{R},"Whenever Fathom Fleet Swordjack attacks, it deals damage to the player or planeswalker it’s attacking equal to the number of artifacts you control.Encore{5}{R}({5}{R}, Exile this card from your graveyard: For each opponent, create a token copy that attacks that opponent this turn if able. They gain haste. Sacrifice them at the beginning of the next end step. Activate only as a sorcery.)",4/3,https://scryfall.com/card/cmr/177/fathom-fleet-swordjack
505,3.0,"Toggo, Goblin Weaponsmith",U,Creature,0.35,0.13,0.18,0.14,0.05,0.19,11249.0,0.7,{2}{R},"Landfall— Whenever a land enters the battlefield under your control, create a colorless Equipment artifact token named Rock with “Equipped creature has ‘{1},{T}, Sacrifice Rock: This creature deals 2 damage to any target’” and equip{1}.Partner(You can have two commanders if both have partner.)",2/2,https://scryfall.com/card/cmr/204/toggo-goblin-weaponsmith
506,5.0,Demanding Dragon,R,Creature,0.49,0.24,0.26,0.17,0.02,0.19,11245.0,0.7,{3}{R}{R},"FlyingWhen Demanding Dragon enters the battlefield, it deals 5 damage to target opponent unless that player sacrifices a creature.",5/5,https://scryfall.com/card/scd/130/demanding-dragon
507,2.0,Smoldering Egg,R,Creature,1.29,0.32,,,0.02,0.14,11242.0,0.7,{1}{R},"DefenderWhenever you cast an instant or sorcery spell, put a number of ember counters on Smoldering Egg equal to the amount of mana spent to cast that spell. Then if Smoldering Egg has seven or more ember counters on it, remove them and transform Smoldering Egg.",0/4,https://scryfall.com/card/dbl/159/smoldering-egg-ashmouth-dragon
508,5.0,Song-Mad Treachery,U,Sorcery,0.35,0.14,,,0.03,0.17,11217.0,0.7,{3}{R}{R},Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn.,,https://scryfall.com/card/znr/165/song-mad-treachery-song-mad-ruins
509,3.0,You See a Pair of Goblins,U,Instant,0.39,0.2,0.55,0.13,0.03,0.09,11168.0,0.7,{2}{R},Choose one —•Charge Them— Creatures you control get +2/+0 until end of turn.•Befriend Them— Create two 1/1 red Goblin creature tokens.,,https://scryfall.com/card/afr/170/you-see-a-pair-of-goblins
510,3.0,Brotherhood's End,R,Sorcery,3.99,1.81,4.42,3.61,6.06,0.18,11148.0,0.7,{1}{R}{R},Choose one —• Brotherhood’s End deals 3 damage to each creature and each planeswalker.• Destroy all artifacts with mana value 3 or less.,,https://scryfall.com/card/bro/128/brotherhoods-end
