,CMC,Name,Rarity,Type_x,Card Kingdom ($),TCGPlayer ($),Face to Face ($),Cardmarket (€),Cardhoarder (Event Ticket - TIX),Salt,Decks,Inclusion,Mana Cost,Text,Stats,URL
226,5.0,"Mazirek, Kraul Death Priest",R,Creature,9.99,8.62,10.31,7.22,0.54,0.38,29499.0,4.1,{3}{B}{G},"FlyingWhenever a player sacrifices another permanent, put a +1/+1 counter on each creature you control.",2/2,https://scryfall.com/card/2xm/209/mazirek-kraul-death-priest
227,2.0,Hydroid Krasis,R,Creature,5.49,4.2,6.26,3.29,0.48,0.34,29646.0,4.1,{X}{G}{U},"When you cast this spell, you gain half X life and draw half X cards. Round down each time.Flying, trampleHydroid Krasis enters the battlefield with X +1/+1 counters on it.",0/0,https://scryfall.com/card/2x2/228/hydroid-krasis
228,2.0,Winding Constrictor,U,Creature,0.59,0.34,0.73,0.28,0.03,0.22,29365.0,4.0,{B}{G},"If one or more counters would be put on an artifact or creature you control, that many plus one of each of those kinds of counters are put on that permanent instead.If you would get one or more counters, you get that many plus one of each of those kinds of counters instead.",2/3,https://scryfall.com/card/klr/216/winding-constrictor
229,2.0,Simic Charm,U,Instant,0.99,0.53,0.73,0.51,0.03,0.16,29423.0,4.0,{G}{U},Choose one —• Target creature gets +3/+3 until end of turn.• Permanents you control gain hexproof until end of turn.• Return target creature to its owner’s hand.,,https://scryfall.com/card/ea3/10/simic-charm
230,7.0,Duneblast,R,Sorcery,0.49,0.13,0.26,0.13,0.02,0.29,14699.0,4.0,{4}{W}{B}{G},Choose up to one creature. Destroy the rest.,,https://scryfall.com/card/dmc/148/duneblast
231,7.0,Zendikar Resurgent,R,Enchantment,3.99,2.96,4.05,2.08,0.02,0.53,61691.0,4.0,{5}{G}{G},"Whenever you tap a land for mana, add one mana of any type that land produced.(The types of mana are white, blue, black, red, green, and colorless.)Whenever you cast a creature spell, draw a card.",,https://scryfall.com/card/plist/199/zendikar-resurgent
232,4.0,Explosive Vegetation,U,Sorcery,0.79,0.41,0.73,0.24,0.03,0.13,61256.0,4.0,{3}{G},"Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.",,https://scryfall.com/card/dmc/132/explosive-vegetation
233,8.0,Terastodon,R,Creature,0.79,0.3,0.73,0.23,0.02,0.59,60932.0,4.0,{6}{G}{G},"When Terastodon enters the battlefield, you may destroy up to three target noncreature permanents. For each permanent put into a graveyard this way, its controller creates a 3/3 green Elephant creature token.",9/9,https://scryfall.com/card/p30a/18/terastodon
234,2.0,Rite of Harmony,R,Instant,1.49,0.66,1.84,0.57,0.02,0.14,28107.0,4.0,{G}{W},"Whenever a creature or enchantment enters the battlefield under your control this turn, draw a card.Flashback{2}{G}{W}(You may cast this card from your graveyard for its flashback cost. Then exile it.)",,https://scryfall.com/card/dbl/236/rite-of-harmony
235,4.0,"Ajani, the Greathearted",R,Planeswalker,0.79,0.68,0.55,0.45,0.02,0.13,28040.0,3.9,{2}{G}{W},Creatures you control have vigilance.+1: You gain 3 life.−2: Put a +1/+1 counter on each creature you control and a loyalty counter on each other planeswalker you control.,Loyalty: 5,https://scryfall.com/card/sld/520/ajani-the-greathearted
236,5.0,Escape to the Wilds,R,Sorcery,0.59,0.31,0.55,0.29,0.02,0.13,28181.0,3.9,{3}{R}{G},Exile the top five cards of your library. You may play cards exiled this way until the end of your next turn.You may play an additional land this turn.,,https://scryfall.com/card/clb/843/escape-to-the-wilds
237,5.0,"Jodah, the Unifier",M,Creature,2.99,2.56,2.94,2.4,0.43,1.41,8954.0,3.9,{W}{U}{B}{R}{G},"Legendary creatures you control get +X/+X, where X is the number of legendary creatures you control.Whenever you cast a legendary spell from your hand, exile cards from the top of your library until you exile a legendary nonland card with lesser mana value. You may cast that card without paying its mana cost. Put the rest on the bottom of your library in a random order.",5/5,https://scryfall.com/card/dmu/203/jodah-the-unifier
238,6.0,Dragonlord Dromoka,M,Creature,13.99,10.05,13.26,7.45,1.42,0.79,27980.0,3.9,{4}{G}{W},"This spell can’t be countered.Flying, lifelinkYour opponents can’t cast spells during your turn.",5/7,https://scryfall.com/card/2x2/202/dragonlord-dromoka
239,5.0,"Chulane, Teller of Tales",M,Creature,8.99,10.95,8.1,11.2,0.14,1.6,15222.0,3.9,{2}{G}{W}{U},"VigilanceWhenever you cast a creature spell, draw a card, then you may put a land card from your hand onto the battlefield.{3},{T}: Return target creature you control to its owner’s hand.",2/4,https://scryfall.com/card/plist/203/chulane-teller-of-tales
240,4.0,Eureka Moment,C,Instant,0.35,0.13,0.11,0.09,0.03,0.08,28564.0,3.9,{2}{G}{U},Draw two cards. You may put a land card from your hand onto the battlefield.,,https://scryfall.com/card/stx/184/eureka-moment
241,5.0,Underrealm Lich,M,Creature,5.99,5.08,6.63,3.45,0.03,0.27,28352.0,3.9,{3}{B}{G},"If you would draw a card, instead look at the top three cards of your library, then put one into your hand and the rest into your graveyard.Pay 4 life: Underrealm Lich gains indestructible until end of turn. Tap it.",4/3,https://scryfall.com/card/grn/211/underrealm-lich
242,3.0,Brokers Charm,U,Instant,0.35,0.1,0.18,0.05,0.02,0.19,15179.0,3.9,{G}{W}{U},Choose one —• Target creature you control gets +1/+0 until end of turn. It deals damage equal to its power to target creature or planeswalker an opponent controls.• Destroy target enchantment.• Draw two cards.,,https://scryfall.com/card/snc/171/brokers-charm
243,3.0,"Jinnie Fay, Jetmir's Second",R,Creature,0.59,0.44,0.55,0.35,0.02,0.24,15145.0,3.9,{R/G}{G}{G/W},"If you would create one or more tokens, you may instead create that many 2/2 green Cat creature tokens with haste or that many 3/1 green Dog creature tokens with vigilance.",3/3,https://scryfall.com/card/snc/195/jinnie-fay-jetmirs-second
244,2.0,Aura Mutation,R,Instant,0.99,0.37,0.73,0.33,1.06,0.14,27614.0,3.9,{G}{W},"Destroy target enchantment. Create X 1/1 green Saproling creature tokens, where X is that enchantment’s mana value.",,https://scryfall.com/card/scd/217/aura-mutation
245,3.0,"Domri, Anarch of Bolas",R,Planeswalker,1.99,1.3,1.84,1.11,0.02,0.14,27742.0,3.9,{1}{R}{G},Creatures you control get +1/+0.+1: Add{R}or{G}. Creature spells you cast this turn can’t be countered.−2: Target creature you control fights target creature you don’t control.,Loyalty: 3,https://scryfall.com/card/sld/521/domri-anarch-of-bolas
246,3.0,Knight of Autumn,R,Creature,0.79,0.51,0.73,0.87,0.07,0.13,27506.0,3.9,{1}{G}{W},"When Knight of Autumn enters the battlefield, choose one —• Put two +1/+1 counters on Knight of Autumn.• Destroy target artifact or enchantment.• You gain 4 life.",2/1,https://scryfall.com/card/afc/187/knight-of-autumn
247,7.0,Unite the Coalition,R,Instant,0.79,0.19,0.73,0.27,0.3,0.2,8757.0,3.8,{2}{W}{U}{B}{R}{G},Choose five. You may choose the same mode more than once.• Target permanent phases out.• Target player draws a card.• Exile target player’s graveyard.• Unite the Coalition deals 2 damage to any target.• Destroy target artifact or enchantment.,,https://scryfall.com/card/dmc/15/unite-the-coalition
248,2.0,Gyre Sage,R,Creature,1.49,1.17,1.84,1.03,0.02,0.22,58942.0,3.8,{1}{G},"Evolve(Whenever a creature enters the battlefield under your control, if that creature has greater power or toughness than this creature, put a +1/+1 counter on this creature.){T}: Add{G}for each +1/+1 counter on Gyre Sage.",1/2,https://scryfall.com/card/moc/300/gyre-sage
249,5.0,Sarkhan Unbroken,M,Planeswalker,21.99,16.4,18.42,12.17,0.02,0.23,13965.0,3.8,{2}{G}{U}{R},"+1: Draw a card, then add one mana of any color.−2: Create a 4/4 red Dragon creature token with flying.−8: Search your library for any number of Dragon creature cards, put them onto the battlefield, then shuffle.",Loyalty: 4,https://scryfall.com/card/med/WS8/sarkhan-unbroken
250,2.0,"Kinnan, Bonder Prodigy",M,Creature,8.99,8.21,9.58,6.61,0.99,1.47,27915.0,3.8,{G}{U},"Whenever you tap a nonland permanent for mana, add one mana of any type that permanent produced.{5}{G}{U}: Look at the top five cards of your library. You may put a non-Human creature card from among them onto the battlefield. Put the rest on the bottom of your library in a random order.",2/2,https://scryfall.com/card/iko/192/kinnan-bonder-prodigy
251,1.0,Snakeskin Veil,C,Instant,0.35,0.11,0.11,0.12,0.03,0.17,58824.0,3.8,{G},Put a +1/+1 counter on target creature you control. It gains hexproof until end of turn.,,https://scryfall.com/card/cmm/323/snakeskin-veil
252,4.0,Tempt with Discovery,R,Sorcery,1.99,2.69,1.1,0.57,2.49,0.44,58619.0,3.8,{3}{G},"Tempting offer— Search your library for a land card and put it onto the battlefield. Each opponent may search their library for a land card and put it onto the battlefield. For each opponent who searches a library this way, search your library for a land card and put it onto the battlefield. Then each player who searched a library this way shuffles.",,https://scryfall.com/card/ltc/532/tempt-with-discovery
253,3.0,Wargate,R,Sorcery,2.79,2.05,2.94,2.18,0.02,0.39,14720.0,3.8,{X}{G}{W}{U},"Search your library for a permanent card with mana value X or less, put it onto the battlefield, then shuffle.",,https://scryfall.com/card/mb1/1508/wargate
254,3.0,March of the Multitudes,M,Instant,0.99,0.51,0.73,0.5,0.02,0.18,26794.0,3.8,{X}{G}{W}{W},Convoke(Your creatures can help cast this spell. Each creature you tap while casting this spell pays for{1}or one mana of that creature’s color.)Create X 1/1 white Soldier creature tokens with lifelink.,,https://scryfall.com/card/scd/236/march-of-the-multitudes
255,4.0,"Goreclaw, Terror of Qal Sisma",U,Creature,0.79,0.47,0.73,0.26,0.02,0.26,58035.0,3.8,{3}{G},"Creature spells you cast with power 4 or greater cost{2}less to cast.Whenever Goreclaw, Terror of Qal Sisma attacks, each creature you control with power 4 or greater gets +1/+1 and gains trample until end of turn.",4/3,https://scryfall.com/card/cmm/293/goreclaw-terror-of-qal-sisma
256,2.0,"Jenson Carthalion, Druid Exile",M,Creature,0.99,0.27,0.73,0.39,0.45,0.05,8547.0,3.8,{G}{W},"Whenever you cast a multicolored spell, scry 1. If that spell was all colors, create a 4/4 white Angel creature token with flying and vigilance.{5},{T}: Add{W}{U}{B}{R}{G}.",2/2,https://scryfall.com/card/dmc/3/jenson-carthalion-druid-exile
257,3.0,"Torens, Fist of the Angels",R,Creature,0.99,0.98,0.73,0.43,0.02,0.14,26689.0,3.8,{1}{G}{W},"Training(Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)Whenever you cast a creature spell, create a 1/1 green and white Human Soldier creature token with training.",2/2,https://scryfall.com/card/dbl/516/torens-fist-of-the-angels
258,4.0,Force of Vigor,R,Instant,24.99,21.51,25.79,25.14,16.25,0.83,57714.0,3.7,{2}{G}{G},"If it’s not your turn, you may exile a green card from your hand rather than pay this spell’s mana cost.Destroy up to two target artifacts and/or enchantments.",,https://scryfall.com/card/h1r/21/force-of-vigor
259,5.0,"Ashaya, Soul of the Wild",M,Creature,14.99,9.25,14.0,6.62,0.29,0.63,57629.0,3.7,{3}{G}{G},"Ashaya, Soul of the Wild’s power and toughness are each equal to the number of lands you control.Nontoken creatures you control are Forest lands in addition to their other types.(They’re still affected by summoning sickness.)",*/*,https://scryfall.com/card/znr/179/ashaya-soul-of-the-wild
260,3.0,Nyx Weaver,U,Creature,0.35,0.22,0.18,0.18,0.03,0.07,27054.0,3.7,{1}{B}{G},"ReachAt the beginning of your upkeep, mill two cards.{1}{B}{G}, Exile Nyx Weaver: Return target card from your graveyard to your hand.",2/3,https://scryfall.com/card/cmm/933/nyx-weaver
261,3.0,"Kethis, the Hidden Hand",M,Creature,4.49,3.77,4.42,3.8,0.4,0.63,13575.0,3.7,{W}{B}{G},"Legendary spells you cast cost{1}less to cast.Exile two legendary cards from your graveyard: Until end of turn, each legendary card in your graveyard gains “You may play this card from your graveyard.”",3/4,https://scryfall.com/card/m20/211/kethis-the-hidden-hand
262,7.0,"Atraxa, Grand Unifier",M,Creature,21.99,12.13,14.0,15.94,5.67,1.45,10001.0,3.7,{3}{G}{W}{U}{B},"Flying, vigilance, deathtouch, lifelinkWhen Atraxa, Grand Unifier enters the battlefield, reveal the top ten cards of your library. For each card type, you may put a card of that type from among the revealed cards into your hand. Put the rest on the bottom of your library in a random order.(Artifact, battle, creature, enchantment, instant, land, planeswalker, and sorcery are card types.)",7/7,https://scryfall.com/card/one/196/atraxa-grand-unifier
263,5.0,"Garruk, Primal Hunter",M,Planeswalker,2.29,1.27,2.2,1.07,0.03,0.16,56715.0,3.7,{2}{G}{G}{G},+1: Create a 3/3 green Beast creature token.−3: Draw cards equal to the greatest power among creatures you control.−6: Create a 6/6 green Wurm creature token for each land you control.,Loyalty: 3,https://scryfall.com/card/c21/190/garruk-primal-hunter
264,3.0,Elvish Archdruid,R,Creature,0.69,0.61,0.73,0.97,0.02,0.54,56714.0,3.7,{1}{G}{G},Other Elf creatures you control get +1/+1.{T}: Add{G}for each Elf you control.,2/2,https://scryfall.com/card/ltc/237/elvish-archdruid
265,4.0,Timeless Witness,U,Creature,0.69,0.19,0.73,0.2,0.03,0.14,56628.0,3.7,{2}{G}{G},"When Timeless Witness enters the battlefield, return target card from your graveyard to your hand.Eternalize{5}{G}{G}({5}{G}{G}, Exile this card from your graveyard: Create a token that’s a copy of it, except it’s a 4/4 black Zombie Human Shaman with no mana cost. Eternalize only as a sorcery.)",2/1,https://scryfall.com/card/j21/654/timeless-witness
266,7.0,Emergent Ultimatum,R,Sorcery,1.79,1.03,1.84,1.64,0.06,0.64,13713.0,3.6,{B}{B}{G}{G}{G}{U}{U},Search your library for up to three monocolored cards with different names and exile them. An opponent chooses one of those cards. Shuffle that card into your library. You may cast the other cards without paying their mana costs. Exile Emergent Ultimatum.,,https://scryfall.com/card/iko/185/emergent-ultimatum
267,6.0,Soul of the Harvest,R,Creature,1.79,0.72,1.84,0.86,0.02,0.22,55143.0,3.6,{4}{G}{G},"TrampleWhenever another nontoken creature enters the battlefield under your control, you may draw a card.",6/6,https://scryfall.com/card/jmp/432/soul-of-the-harvest
268,8.0,End-Raze Forerunners,R,Creature,0.69,0.25,0.73,0.14,0.02,0.35,54928.0,3.6,{5}{G}{G}{G},"Vigilance, trample, hasteWhen End-Raze Forerunners enters the battlefield, other creatures you control get +2/+2 and gain vigilance and trample until end of turn.",7/7,https://scryfall.com/card/gn3/97/end-raze-forerunners
269,2.0,Life from the Loam,R,Sorcery,10.99,7.7,10.31,7.59,0.76,0.5,54925.0,3.6,{1}{G},"Return up to three target land cards from your graveyard to your hand.Dredge 3(If you would draw a card, you may mill three cards instead. If you do, return this card from your graveyard to your hand.)",,https://scryfall.com/card/sld/8/life-from-the-loam
270,5.0,"Nissa, Who Shakes the World",R,Planeswalker,4.49,3.88,4.05,2.6,0.15,0.66,54902.0,3.6,{3}{G}{G},"Whenever you tap a Forest for mana, add an additional{G}.+1: Put three +1/+1 counters on up to one target noncreature land you control. Untap it. It becomes a 0/0 Elemental creature with vigilance and haste that’s still a land.−8: You get an emblem with “Lands you control have indestructible.” Search your library for any number of Forest cards, put them onto the battlefield tapped, then shuffle.",Loyalty: 5,https://scryfall.com/card/sld/518/nissa-who-shakes-the-world
271,5.0,Sliver Overlord,R,Creature,59.99,62.72,58.97,37.94,0.08,1.3,8087.0,3.6,{W}{U}{B}{R}{G},"{3}: Search your library for a Sliver card, reveal that card, put it into your hand, then shuffle.{3}: Gain control of target Sliver.(This effect lasts indefinitely.)",7/7,https://scryfall.com/card/sld/10/sliver-overlord
272,5.0,Defiler of Vigor,R,Creature,4.49,2.17,3.68,2.44,0.08,0.55,54652.0,3.5,{3}{G}{G},"TrampleAs an additional cost to cast green permanent spells, you may pay 2 life. Those spells cost{G}less to cast if you paid life this way. This effect reduces only the amount of green mana you pay.Whenever you cast a green permanent spell, put a +1/+1 counter on each creature you control.",6/6,https://scryfall.com/card/dmu/160/defiler-of-vigor
273,2.0,Collector Ouphe,R,Creature,2.99,3.3,3.68,3.21,1.83,1.56,54370.0,3.5,{1}{G},Activated abilities of artifacts can’t be activated.,2/2,https://scryfall.com/card/plist/927/collector-ouphe
274,4.0,"Yasharn, Implacable Earth",R,Creature,0.99,0.35,0.26,0.23,0.02,0.73,25053.0,3.5,{2}{G}{W},"When Yasharn enters the battlefield, search your library for a basic Forest card and a basic Plains card, reveal those cards, put them into your hand, then shuffle.Players can’t pay life or sacrifice nonland permanents to cast spells or activate abilities.",4/4,https://scryfall.com/card/znr/240/yasharn-implacable-earth
275,4.0,Arasta of the Endless Web,R,Creature,0.49,0.15,0.73,0.16,0.02,0.26,54094.0,3.5,{2}{G}{G},"ReachWhenever an opponent casts an instant or sorcery spell, create a 1/2 green Spider creature token with reach.",3/5,https://scryfall.com/card/cmm/885/arasta-of-the-endless-web
276,4.0,"Vraska, Golgari Queen",M,Planeswalker,4.99,3.92,4.42,2.59,0.07,0.33,25416.0,3.5,{2}{B}{G},"+2: You may sacrifice another permanent. If you do, you gain 1 life and draw a card.−3: Destroy target nonland permanent with mana value 3 or less.−9: You get an emblem with “Whenever a creature you control deals combat damage to a player, that player loses the game.”",Loyalty: 4,https://scryfall.com/card/sld/90/vraska-golgari-queen
277,4.0,Conduit of Worlds,R,Artifact,3.99,3.23,3.68,1.92,0.03,0.29,53916.0,3.5,{2}{G}{G},"You may play lands from your graveyard.{T}: Choose target nonland permanent card in your graveyard. If you haven’t cast a spell this turn, you may cast that card. If you do, you can’t cast additional spells this turn. Activate only as a sorcery.",,https://scryfall.com/card/one/163/conduit-of-worlds
278,4.0,Mortality Spear,U,Instant,0.49,0.15,0.73,0.12,0.03,0.11,25116.0,3.5,{2}{B}{G},This spell costs{2}less to cast if you gained life this turn.Destroy target nonland permanent.,,https://scryfall.com/card/stx/207/mortality-spear
279,3.0,Wayward Swordtooth,R,Creature,1.29,2.32,1.47,0.9,0.02,0.25,53249.0,3.5,{2}{G},"Ascend(If you control ten or more permanents, you get the city’s blessing for the rest of the game.)You may play an additional land on each of your turns.Wayward Swordtooth can’t attack or block unless you have the city’s blessing.",5/5,https://scryfall.com/card/lcc/263/wayward-swordtooth
280,6.0,Camaraderie,R,Sorcery,0.49,0.22,0.26,0.14,0.02,0.22,24408.0,3.4,{4}{G}{W},"You gain X life and draw X cards, where X is the number of creatures you control. Creatures you control get +1/+1 until end of turn.",,https://scryfall.com/card/scd/219/camaraderie
281,2.0,Sylvan Scrying,U,Sorcery,0.79,0.26,0.73,0.28,0.03,0.13,52753.0,3.4,{1}{G},"Search your library for a land card, reveal it, put it into your hand, then shuffle.",,https://scryfall.com/card/ea3/4/sylvan-scrying
282,3.0,Shadow in the Warp,R,Enchantment,19.99,13.42,19.16,11.12,,0.51,24304.0,3.4,{1}{R}{G},"The first creature spell you cast each turn costs{2}less to cast.Whenever an opponent casts their first noncreature spell each turn, Shadow in the Warp deals 2 damage to that player.",,https://scryfall.com/card/40k/140/shadow-in-the-warp
283,3.0,Snake Umbra,U,Enchantment,0.49,0.17,0.26,0.16,0.03,0.19,52105.0,3.4,{2}{G},"Enchant creatureEnchanted creature gets +1/+1 and has “Whenever this creature deals damage to an opponent, you may draw a card.”Totem armor(If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)",,https://scryfall.com/card/woc/133/snake-umbra
284,2.0,"Katilda, Dawnhart Prime",R,Creature,0.99,0.49,0.73,0.41,0.02,0.14,24037.0,3.4,{G}{W},"Protection from WerewolvesHuman creatures you control have “{T}: Add one mana of any of this creature’s colors.”{4}{G}{W},{T}: Put a +1/+1 counter on each creature you control.",1/1,https://scryfall.com/card/dbl/230/katilda-dawnhart-prime
285,3.0,"Derevi, Empyrial Tactician",M,Creature,3.49,2.84,3.68,2.06,3.4,1.3,13102.0,3.4,{G}{W}{U},"FlyingWhenever Derevi, Empyrial Tactician enters the battlefield or a creature you control deals combat damage to a player, you may tap or untap target permanent.{1}{G}{W}{U}: Put Derevi onto the battlefield from the command zone.",2/3,https://scryfall.com/card/cmr/518/derevi-empyrial-tactician
286,2.0,Gala Greeters,R,Creature,0.59,1.06,0.26,0.56,0.02,0.23,51966.0,3.4,{1}{G},"Alliance— Whenever another creature enters the battlefield under your control, choose one that hasn’t been chosen this turn —• Put a +1/+1 counter on Gala Greeters.• Create a tapped Treasure token.• You gain 2 life.",1/1,https://scryfall.com/card/snc/148/gala-greeters
287,3.0,Cabaretti Charm,U,Instant,0.35,0.04,0.18,0.06,0.03,0.1,13031.0,3.4,{R}{G}{W},Choose one —• Cabaretti Charm deals damage equal to the number of creatures you control to target creature or planeswalker.• Creatures you control get +1/+1 and gain trample until end of turn.• Create two 1/1 green and white Citizen creature tokens.,,https://scryfall.com/card/snc/173/cabaretti-charm
288,2.0,Biomancer's Familiar,R,Creature,0.59,0.69,0.55,0.45,0.02,0.25,24480.0,3.4,{G}{U},"Activated abilities of creatures you control cost{2}less to activate. This effect can’t reduce the mana in that cost to less than one mana.{T}: The next time target creature adapts this turn, it adapts as though it had no +1/+1 counters on it.",2/2,https://scryfall.com/card/rna/158/biomancers-familiar
289,4.0,"Omnath, Locus of the Roil",M,Creature,6.49,4.73,7.36,4.98,0.06,0.63,12197.0,3.3,{1}{G}{U}{R},"When Omnath, Locus of the Roil enters the battlefield, it deals damage to any target equal to the number of Elementals you control.Landfall— Whenever a land enters the battlefield under your control, put a +1/+1 counter on target Elemental you control. If you control eight or more lands, draw a card.",3/3,https://scryfall.com/card/m20/216/omnath-locus-of-the-roil
290,2.0,Fauna Shaman,R,Creature,1.99,1.1,2.2,0.81,0.02,0.52,51396.0,3.3,{1}{G},"{G},{T}, Discard a creature card: Search your library for a creature card, reveal it, put it into your hand, then shuffle.",2/2,https://scryfall.com/card/bro/179/fauna-shaman
291,10.0,Progenitus,M,Creature,5.99,5.83,6.63,6.47,0.06,0.28,7580.0,3.3,{W}{W}{U}{U}{B}{B}{R}{R}{G}{G},"Protection from everythingIf Progenitus would be put into a graveyard from anywhere, reveal Progenitus and shuffle it into its owner’s library instead.",10/10,https://scryfall.com/card/plist/226/progenitus
292,6.0,Bane of Progress,R,Creature,3.49,2.6,4.05,2.66,1.07,0.86,51209.0,3.3,{4}{G}{G},"When Bane of Progress enters the battlefield, destroy all artifacts and enchantments. Put a +1/+1 counter on Bane of Progress for each permanent destroyed this way.",2/2,https://scryfall.com/card/cc1/3/bane-of-progress
293,3.0,Fertilid,C,Creature,0.35,0.03,0.11,0.04,0.01,0.09,51144.0,3.3,{2}{G},"Fertilid enters the battlefield with two +1/+1 counters on it.{1}{G}, Remove a +1/+1 counter from Fertilid: Target player searches their library for a basic land card, puts it onto the battlefield tapped, then shuffles.",0/0,https://scryfall.com/card/moc/296/fertilid
294,5.0,"Titania, Protector of Argoth",M,Creature,1.29,1.05,0.73,0.76,0.03,0.35,50919.0,3.3,{3}{G}{G},"When Titania, Protector of Argoth enters the battlefield, return target land card from your graveyard to the battlefield.Whenever a land you control is put into a graveyard from the battlefield, create a 5/3 green Elemental creature token.",5/3,https://scryfall.com/card/mh2/287/titania-protector-of-argoth
295,4.0,"Jarad, Golgari Lich Lord",M,Creature,3.49,2.0,2.94,2.14,0.03,0.3,23924.0,3.3,{B}{B}{G}{G},"Jarad, Golgari Lich Lord gets +1/+1 for each creature card in your graveyard.{1}{B}{G}, Sacrifice another creature: Each opponent loses life equal to the sacrificed creature’s power.Sacrifice a Swamp and a Forest: Return Jarad from your graveyard to your hand.",2/2,https://scryfall.com/card/gk1/65/jarad-golgari-lich-lord
296,6.0,"Teneb, the Harvester",R,Creature,0.99,0.5,0.73,0.22,0.02,0.15,12073.0,3.3,{3}{W}{B}{G},"FlyingWhenever Teneb, the Harvester deals combat damage to a player, you may pay{2}{B}. If you do, put target creature card from a graveyard onto the battlefield under your control.",6/6,https://scryfall.com/card/2x2/282/teneb-the-harvester
297,3.0,"Selvala, Explorer Returned",R,Creature,0.69,0.15,0.55,0.18,0.02,0.34,23449.0,3.3,{1}{G}{W},"Parley—{T}: Each player reveals the top card of their library. For each nonland card revealed this way, add{G}and you gain 1 life. Then each player draws a card.",2/4,https://scryfall.com/card/dmc/167/selvala-explorer-returned
298,6.0,Progenitor Mimic,R,Creature,1.49,1.25,1.47,0.7,0.02,0.39,23846.0,3.3,{4}{G}{U},"You may have Progenitor Mimic enter the battlefield as a copy of any creature on the battlefield, except it has “At the beginning of your upkeep, if this creature isn’t a token, create a token that’s a copy of this creature.”",0/0,https://scryfall.com/card/2xm/212/progenitor-mimic
299,3.0,Topiary Stomper,R,Creature,2.29,1.62,1.47,0.6,0.1,0.13,50295.0,3.3,{1}{G}{G},"VigilanceWhen Topiary Stomper enters the battlefield, search your library for a basic land card, put it onto the battlefield tapped, then shuffle.Topiary Stomper can’t attack or block unless you control seven or more lands.",4/4,https://scryfall.com/card/lcc/261/topiary-stomper
300,4.0,"Trostani, Selesnya's Voice",M,Creature,2.79,2.65,2.94,1.26,0.02,0.24,23207.0,3.3,{G}{G}{W}{W},"Whenever another creature enters the battlefield under your control, you gain life equal to that creature’s toughness.{1}{G}{W},{T}: Populate.(Create a token that’s a copy of a creature token you control.)",2/5,https://scryfall.com/card/c19/204/trostani-selesnyas-voice
301,5.0,Sliver Queen,R,Creature,299.99,54.9,313.29,178.25,0.1,1.06,7362.0,3.2,{W}{U}{B}{R}{G},{2}: Create a 1/1 colorless Sliver creature token.,7/7,https://scryfall.com/card/tpr/211/sliver-queen
302,6.0,Vigor,R,Creature,13.99,10.28,13.26,6.23,0.02,0.77,49723.0,3.2,{3}{G}{G}{G},"TrampleIf damage would be dealt to another creature you control, prevent that damage. Put a +1/+1 counter on that creature for each 1 damage prevented this way.When Vigor is put into a graveyard from anywhere, shuffle it into its owner’s library.",6/6,https://scryfall.com/card/mb1/1368/vigor
303,7.0,Ghalta and Mavren,R,Creature,1.49,1.84,0.73,0.41,0.02,0.24,22928.0,3.2,{3}{G}{G}{W}{W},"TrampleWhenever you attack, choose one —• Create a tapped and attacking X/X green Dinosaur creature token with trample, where X is the greatest power among other attacking creatures.• Create X 1/1 white Vampire creature tokens with lifelink, where X is the number of other attacking creatures.",12/12,https://scryfall.com/card/mom/225/ghalta-and-mavren
304,2.0,Druid Class,U,Enchantment,0.99,0.59,1.1,0.52,0.03,0.13,49571.0,3.2,{1}{G},"(Gain the next level as a sorcery to add its ability.)Landfall— Whenever a land enters the battlefield under your control, you gain 1 life.{2}{G}: Level 2You may play an additional land on each of your turns.{4}{G}: Level 3When this Class becomes level 3, target land you control becomes a creature with haste and “This creature’s power and toughness are each equal to the number of lands you control.” It’s still a land.",,https://scryfall.com/card/afr/180/druid-class
305,3.0,"Marwyn, the Nurturer",R,Creature,2.49,1.55,2.94,0.83,0.02,0.64,49545.0,3.2,{2}{G},"Whenever another Elf enters the battlefield under your control, put a +1/+1 counter on Marwyn, the Nurturer.{T}: Add an amount of{G}equal to Marwyn’s power.",1/1,https://scryfall.com/card/khc/68/marwyn-the-nurturer
306,7.0,Titanic Ultimatum,R,Sorcery,4.49,4.24,4.42,1.22,0.02,0.33,12471.0,3.2,{R}{R}{G}{G}{G}{W}{W},"Until end of turn, creatures you control get +5/+5 and gain first strike, trample, and lifelink.",,https://scryfall.com/card/ddh/31/titanic-ultimatum
307,3.0,Branching Evolution,R,Enchantment,8.99,8.09,11.05,6.21,0.14,0.45,49444.0,3.2,{2}{G},"If one or more +1/+1 counters would be put on a creature you control, twice that many +1/+1 counters are put on that creature instead.",,https://scryfall.com/card/lcc/234/branching-evolution
308,4.0,World Shaper,R,Creature,4.49,2.29,4.05,1.96,0.02,0.29,49210.0,3.2,{3}{G},"Whenever World Shaper attacks, you may mill three cards.When World Shaper dies, return all land cards from your graveyard to the battlefield tapped.",3/3,https://scryfall.com/card/ncc/323/world-shaper
