,CMC,Name,Rarity,Type_x,Card Kingdom ($),TCGPlayer ($),Face to Face ($),Cardmarket (€),Cardhoarder (Event Ticket - TIX),Salt,Decks,Inclusion,Mana Cost,Text,Stats,URL
303,4.0,Fervent Charge,R,Enchantment,6.49,7.15,8.1,5.14,0.17,0.0,9231.0,2.4,{1}{R}{W}{B},"Whenever a creature you control attacks, it gets +2/+2 until end of turn.",,https://scryfall.com/card/apc/98/fervent-charge
304,4.0,"Jaxis, the Troublemaker",R,Creature,0.49,0.42,0.73,0.37,0.02,0.19,38718.0,2.4,{3}{R},"{R},{T}, Discard a card: Create a token that’s a copy of another target creature you control. It gains haste and “When this creature dies, draw a card.” Sacrifice it at the beginning of the next end step. Activate only as a sorcery.Blitz{1}{R}(If you cast this spell for its blitz cost, it gains haste and “When this creature dies, draw a card.” Sacrifice it at the beginning of the next end step.)",2/3,https://scryfall.com/card/snc/112/jaxis-the-troublemaker
305,5.0,"Zara, Renegade Recruiter",R,Creature,0.49,0.16,0.36,0.25,0.1,0.51,18004.0,2.4,{3}{U}{R},"FlyingWhenever Zara, Renegade Recruiter attacks, look at defending player’s hand. You may put a creature card from it onto the battlefield under your control tapped and attacking that player or a planeswalker they control. Return that creature to its owner’s hand at the beginning of the next end step.",4/3,https://scryfall.com/card/lcc/297/zara-renegade-recruiter
306,6.0,Sunbird's Invocation,R,Enchantment,0.99,0.35,0.73,0.45,0.02,0.48,38289.0,2.4,{5}{R},"Whenever you cast a spell from your hand, reveal the top X cards of your library, where X is that spell’s mana value. You may cast a spell with mana value X or less from among cards revealed this way without paying its mana cost. Put the rest on the bottom of your library in a random order.",,https://scryfall.com/card/scd/159/sunbirds-invocation
307,6.0,"Olivia, Crimson Bride",M,Creature,6.99,4.5,7.36,6.44,0.4,0.37,18334.0,2.4,{4}{B}{R},"Flying, hasteWhenever Olivia, Crimson Bride attacks, return target creature card from your graveyard to the battlefield tapped and attacking. It gains “When you don’t control a legendary Vampire, exile this creature.”",3/4,https://scryfall.com/card/dbl/512/olivia-crimson-bride
308,3.0,"Judith, the Scourge Diva",U,Creature,0.35,0.1,0.18,0.09,0.02,0.18,18312.0,2.4,{1}{B}{R},"Other creatures you control get +1/+0.Whenever a nontoken creature you control dies, Judith, the Scourge Diva deals 1 damage to any target.",2/2,https://scryfall.com/card/cmm/341/judith-the-scourge-diva
309,2.0,Dire Fleet Daredevil,R,Creature,0.49,0.14,0.26,0.16,0.02,0.18,37936.0,2.4,{1}{R},"First strikeWhen Dire Fleet Daredevil enters the battlefield, exile target instant or sorcery card from an opponent’s graveyard. You may cast it this turn, and mana of any type can be spent to cast that spell. If that spell would be put into a graveyard, exile it instead.",2/1,https://scryfall.com/card/lcc/223/dire-fleet-daredevil
310,3.0,"Rocco, Cabaretti Caterer",U,Creature,0.35,0.05,0.18,0.07,0.03,0.33,9214.0,2.4,{X}{R}{G}{W},"When Rocco, Cabaretti Caterer enters the battlefield, if you cast it, you may search your library for a creature card with mana value X or less, put it onto the battlefield, then shuffle.",3/1,https://scryfall.com/card/snc/218/rocco-cabaretti-caterer
311,2.0,Pyretic Ritual,C,Instant,3.49,2.14,3.68,1.5,0.03,0.19,37877.0,2.4,{1}{R},Add{R}{R}{R}.,,https://scryfall.com/card/sld/1064/pyretic-ritual
312,5.0,In the Darkness Bind Them,R,Enchantment,7.49,5.82,8.1,5.14,1.11,0.64,9577.0,2.4,{2}{U}{B}{R},"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after IV.)I, II, III — Create a 3/3 black Wraith creature token with menace. The Ring tempts you.IV — For each opponent, gain control of up to one target creature that player controls until end of turn. Untap those creatures. They gain haste until end of turn. The Ring tempts you.",,https://scryfall.com/card/ltc/58/in-the-darkness-bind-them
313,2.0,Desperate Ritual,U,Instant,0.69,1.07,0.73,0.42,0.03,0.24,37629.0,2.4,{1}{R},"Add{R}{R}{R}.Splice onto Arcane{1}{R}(As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card’s effects to that spell.)",,https://scryfall.com/card/uma/127/desperate-ritual
314,2.0,Battle Hymn,C,Instant,1.49,0.74,1.1,1.2,0.03,0.32,37567.0,2.4,{1}{R},Add{R}for each creature you control.,,https://scryfall.com/card/avr/128/battle-hymn
315,2.0,Jaya's Immolating Inferno,R,Sorcery,0.69,0.37,0.73,0.36,0.02,0.19,37391.0,2.3,{X}{R}{R},(You may cast a legendary sorcery only if you control a legendary creature or planeswalker.)Jaya’s Immolating Inferno deals X damage to each of up to three targets.,,https://scryfall.com/card/cmr/415/jayas-immolating-inferno
316,5.0,Zealous Conscripts,R,Creature,0.79,0.21,0.73,0.47,0.02,0.62,37015.0,2.3,{4}{R},"HasteWhen Zealous Conscripts enters the battlefield, gain control of target permanent until end of turn. Untap that permanent. It gains haste until end of turn.",3/3,https://scryfall.com/card/ltc/231/zealous-conscripts
317,4.0,Grand Warlord Radha,R,Creature,0.69,0.42,0.73,0.3,0.02,0.27,16573.0,2.3,{2}{R}{G},"HasteWhenever one or more creatures you control attack, add that much mana in any combination of{R}and/or{G}. Until end of turn, you don’t lose this mana as steps and phases end.",3/4,https://scryfall.com/card/dom/195/grand-warlord-radha
318,6.0,"Intet, the Dreamer",R,Creature,0.49,0.35,0.55,0.27,0.02,0.0,8433.0,2.3,{3}{G}{U}{R},"FlyingWhenever Intet, the Dreamer deals combat damage to a player, you may pay{2}{U}. If you do, exile the top card of your library face down. You may look at that card for as long as it remains exiled. You may play that card without paying its mana cost for as long as Intet remains on the battlefield.",6/6,https://scryfall.com/card/2x2/229/intet-the-dreamer
319,4.0,"Atla Palani, Nest Tender",M,Creature,0.99,0.6,1.1,0.22,0.38,0.59,8935.0,2.3,{1}{R}{G}{W},"{2},{T}: Create a 0/1 green Egg creature token with defender.Whenever an Egg you control dies, reveal cards from the top of your library until you reveal a creature card. Put that card onto the battlefield and the rest on the bottom of your library in a random order.",2/3,https://scryfall.com/card/dmc/142/atla-palani-nest-tender
320,4.0,Molten Echoes,R,Enchantment,3.49,2.51,3.68,2.84,0.1,0.29,36677.0,2.3,{2}{R}{R},"As Molten Echoes enters the battlefield, choose a creature type.Whenever a nontoken creature of the chosen type enters the battlefield under your control, create a token that’s a copy of that creature. That token gains haste. Exile it at the beginning of the next end step.",,https://scryfall.com/card/voc/148/molten-echoes
321,6.0,Hellkite Charger,R,Creature,1.29,0.97,0.73,0.58,0.02,0.48,36664.0,2.3,{4}{R}{R},"Flying, hasteWhenever Hellkite Charger attacks, you may pay{5}{R}{R}. If you do, untap all attacking creatures and after this phase, there is an additional combat phase.",5/5,https://scryfall.com/card/cmm/232/hellkite-charger
322,5.0,Dictate of the Twin Gods,R,Enchantment,1.79,1.12,1.84,0.72,0.02,0.51,36547.0,2.3,{3}{R}{R},"FlashIf a source would deal damage to a permanent or player, it deals double that damage to that permanent or player instead.",,https://scryfall.com/card/scd/131/dictate-of-the-twin-gods
323,3.0,General Ferrous Rokiric,R,Creature,0.49,0.34,0.26,0.36,0.03,0.24,16532.0,2.3,{1}{R}{W},"Hexproof from monocoloredWhenever you cast a multicolored spell, create a 4/4 red and white Golem artifact creature token.",3/1,https://scryfall.com/card/mh2/198/general-ferrous-rokiric
324,5.0,Garth One-Eye,M,Creature,0.99,0.35,0.73,0.33,0.02,0.5,5193.0,2.3,{W}{U}{B}{R}{G},"{T}: Choose a card name that hasn’t been chosen from among Disenchant, Braingeyser, Terror, Shivan Dragon, Regrowth, and Black Lotus. Create a copy of the card with the chosen name. You may cast the copy.(You still pay its costs.)",5/5,https://scryfall.com/card/mh2/197/garth-one-eye
325,5.0,"Kazuul, Tyrant of the Cliffs",U,Creature,0.35,0.1,0.18,0.14,0.02,0.31,36319.0,2.3,{3}{R}{R},"Whenever a creature an opponent controls attacks, if you’re the defending player, create a 3/3 red Ogre creature token unless that creature’s controller pays{3}.",5/4,https://scryfall.com/card/cmm/237/kazuul-tyrant-of-the-cliffs
326,3.0,Descent into Avernus,R,Enchantment,2.79,1.95,2.57,1.38,,0.38,36286.0,2.3,{2}{R},"At the beginning of your upkeep, put two descent counters on Descent into Avernus. Then each player creates X Treasure tokens and Descent into Avernus deals X damage to each player, where X is the number of descent counters on Descent into Avernus.",,https://scryfall.com/card/clb/169/descent-into-avernus
327,3.0,"Kaalia, Zenith Seeker",M,Creature,5.49,3.66,4.42,2.37,0.03,0.25,8615.0,2.3,{R}{W}{B},"Flying, vigilanceWhen Kaalia, Zenith Seeker enters the battlefield, look at the top six cards of your library. You may reveal an Angel card, a Demon card, and/or a Dragon card from among them and put them into your hand. Put the rest on the bottom of your library in a random order.",3/3,https://scryfall.com/card/m20/210/kaalia-zenith-seeker
328,3.0,Temur Charm,U,Instant,0.35,0.11,0.18,0.11,0.03,0.0,8246.0,2.3,{G}{U}{R},Choose one —• Target creature you control gets +1/+1 until end of turn. It fights target creature you don’t control.• Counter target spell unless its controller pays{3}.• Creatures with power 3 or less can’t block this turn.,,https://scryfall.com/card/c20/230/temur-charm
329,2.0,Humble Defector,U,Creature,0.35,0.08,0.18,0.08,0.03,0.21,35938.0,2.3,{1}{R},{T}: Draw two cards. Target opponent gains control of Humble Defector. Activate only during your turn.,2/1,https://scryfall.com/card/ltc/222/humble-defector
330,3.0,Fevered Visions,R,Enchantment,1.29,1.0,1.47,0.64,0.02,0.27,16781.0,2.2,{1}{U}{R},"At the beginning of each player’s end step, that player draws a card. If the player is your opponent and has four or more cards in hand, Fevered Visions deals 2 damage to that player.",,https://scryfall.com/card/sir/232/fevered-visions
331,6.0,Inferno Titan,R,Creature,0.59,0.18,0.26,0.22,0.02,0.22,35448.0,2.2,{4}{R}{R},"{R}: Inferno Titan gets +1/+0 until end of turn.Whenever Inferno Titan enters the battlefield or attacks, it deals 3 damage divided as you choose among one, two, or three targets.",6/6,https://scryfall.com/card/cmm/235/inferno-titan
332,3.0,Kolaghan's Command,R,Instant,1.49,1.12,2.2,1.88,0.67,0.16,17009.0,2.2,{1}{B}{R},Choose two —• Return target creature card from your graveyard to your hand.• Target player discards a card.• Destroy target artifact.• Kolaghan’s Command deals 2 damage to any target.,,https://scryfall.com/card/2x2/239/kolaghans-command
333,8.0,"Piru, the Volatile",R,Creature,0.49,0.18,0.26,0.1,0.02,0.11,8427.0,2.2,{2}{R}{R}{W}{W}{B}{B},"Flying, lifelinkAt the beginning of your upkeep, sacrifice Piru, the Volatile unless you pay{R}{W}{B}.When Piru dies, it deals 7 damage to each nonlegendary creature.",7/7,https://scryfall.com/card/mh2/207/piru-the-volatile
334,2.0,Oni-Cult Anvil,U,Artifact,0.35,0.11,0.18,0.17,0.02,0.26,16941.0,2.2,{B}{R},"Whenever one or more artifacts you control leave the battlefield during your turn, create a 1/1 colorless Construct artifact creature token. This ability triggers only once each turn.{T}, Sacrifice an artifact: Oni-Cult Anvil deals 1 damage to each opponent. You gain 1 life.",,https://scryfall.com/card/brc/127/oni-cult-anvil
335,5.0,"Neheb, the Eternal",M,Creature,8.99,7.16,8.84,6.67,0.02,0.47,35266.0,2.2,{3}{R}{R},"Afflict 3(Whenever this creature becomes blocked, defending player loses 3 life.)At the beginning of your postcombat main phase, add{R}for each 1 life your opponents have lost this turn.",4/6,https://scryfall.com/card/cmm/244/neheb-the-eternal
336,5.0,Wulfgar of Icewind Dale,R,Creature,2.49,0.88,2.57,0.85,,0.22,15809.0,2.2,{3}{R}{G},"Melee(Whenever this creature attacks, it gets +1/+1 until end of turn for each opponent you attacked this combat.)If a creature you control attacking causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.",4/4,https://scryfall.com/card/afc/56/wulfgar-of-icewind-dale
337,2.0,"Goro-Goro, Disciple of Ryusei",R,Creature,1.49,0.75,1.47,0.48,0.01,0.14,35257.0,2.2,{1}{R},"{R}: Creatures you control gain haste until end of turn.{3}{R}{R}: Create a 5/5 red Dragon Spirit creature token with flying. Activate only if you control an attacking modified creature.(Equipment, Auras you control, and counters are modifications.)",2/2,https://scryfall.com/card/neo/145/goro-goro-disciple-of-ryusei
338,7.0,Kaervek the Merciless,R,Creature,0.49,0.26,0.26,0.11,0.02,0.68,16880.0,2.2,{5}{B}{R},"Whenever an opponent casts a spell, Kaervek the Merciless deals damage equal to that spell’s mana value to any target.",5/4,https://scryfall.com/card/scd/233/kaervek-the-merciless
339,6.0,"Vaevictis Asmadi, the Dire",M,Creature,1.29,1.14,1.47,0.72,0.02,0.45,7548.0,2.2,{3}{B}{R}{G},"FlyingWhenever Vaevictis Asmadi, the Dire attacks, for each player, choose target permanent that player controls. Those players sacrifice those permanents. Each player who sacrificed a permanent this way reveals the top card of their library, then puts it onto the battlefield if it’s a permanent card.",6/6,https://scryfall.com/card/plist/878/vaevictis-asmadi-the-dire
340,8.0,"Gishath, Sun's Avatar",M,Creature,12.99,9.58,11.05,6.02,0.01,0.55,8532.0,2.2,{5}{R}{G}{W},"Vigilance, trample, hasteWhenever Gishath, Sun’s Avatar deals combat damage to a player, reveal that many cards from the top of your library. Put any number of Dinosaur creature cards from among them onto the battlefield and the rest on the bottom of your library in a random order.",7/6,https://scryfall.com/card/lci/229/gishath-suns-avatar
341,2.0,Unleash Fury,U,Instant,0.79,0.3,0.73,0.19,0.03,0.16,35077.0,2.2,{1}{R},Double the power of target creature until end of turn.,,https://scryfall.com/card/scd/166/unleash-fury
342,6.0,"Ruric Thar, the Unbowed",R,Creature,0.49,0.25,0.26,0.26,0.02,0.87,15627.0,2.2,{4}{R}{G},"Vigilance, reachRuric Thar, the Unbowed attacks each combat if able.Whenever a player casts a noncreature spell, Ruric Thar deals 6 damage to that player.",6/6,https://scryfall.com/card/2x2/271/ruric-thar-the-unbowed
343,3.0,Jeskai Charm,U,Instant,0.35,0.15,0.18,0.13,0.03,0.05,7941.0,2.2,{U}{R}{W},Choose one —• Put target creature on top of its owner’s library.• Jeskai Charm deals 4 damage to target opponent or planeswalker.• Creatures you control get +1/+1 and gain lifelink until end of turn.,,https://scryfall.com/card/2x2/232/jeskai-charm
344,1.0,Dragon's Rage Channeler,U,Creature,1.79,1.13,1.47,1.07,1.71,0.3,34476.0,2.2,{R},"Whenever you cast a noncreature spell, surveil 1.(Look at the top card of your library. You may put that card into your graveyard.)Delirium— As long as there are four or more card types among cards in your graveyard, Dragon’s Rage Channeler gets +2/+2, has flying, and attacks each combat if able.",1/1,https://scryfall.com/card/pewk/2023a/dragons-rage-channeler
345,4.0,Pirate's Pillage,C,Sorcery,0.49,0.2,0.36,0.14,0.03,0.12,34407.0,2.2,{3}{R},"As an additional cost to cast this spell, discard a card.Draw two cards and create two Treasure tokens.(They’re artifacts with “{T}, Sacrifice this artifact: Add one mana of any color.”)",,https://scryfall.com/card/2x2/120/pirates-pillage
346,2.0,"Balmor, Battlemage Captain",U,Creature,0.35,0.1,0.18,0.09,0.02,0.15,16024.0,2.1,{U}{R},"FlyingWhenever you cast an instant or sorcery spell, creatures you control get +1/+0 and gain trample until end of turn.",1/3,https://scryfall.com/card/dmu/196/balmor-battlemage-captain
347,3.0,Angelfire Ignition,R,Sorcery,0.99,0.32,1.47,0.38,0.02,0.12,15335.0,2.1,{1}{R}{W},"Put two +1/+1 counters on target creature. It gains vigilance, trample, lifelink, indestructible, and haste until end of turn.Flashback{2}{R}{W}(You may cast this card from your graveyard for its flashback cost. Then exile it.)",,https://scryfall.com/card/dbl/209/angelfire-ignition
348,6.0,Dragon Broodmother,M,Creature,4.49,4.41,5.15,3.14,0.02,0.24,15108.0,2.1,{2}{R}{R}{R}{G},"FlyingAt the beginning of each upkeep, create a 1/1 red and green Dragon creature token with flying and devour 2.(As the token enters the battlefield, you may sacrifice any number of creatures. It enters the battlefield with twice that many +1/+1 counters on it.)",4/4,https://scryfall.com/card/mb1/1417/dragon-broodmother
349,1.0,Sticky Fingers,C,Enchantment,0.59,0.17,0.36,0.16,0.02,0.14,33648.0,2.1,{R},"Enchant creatureEnchanted creature has menace and “Whenever this creature deals combat damage to a player, create a Treasure token.”(It can’t be blocked except by two or more creatures. The token is an artifact with “{T}, Sacrifice this artifact: Add one mana of any color.”)When enchanted creature dies, draw a card.",,https://scryfall.com/card/snc/124/sticky-fingers
350,2.0,Vampire Socialite,U,Creature,0.49,0.17,0.26,0.17,0.03,0.12,16128.0,2.1,{B}{R},"Menace(This creature can’t be blocked except by two or more creatures.)When Vampire Socialite enters the battlefield, if an opponent lost life this turn, put a +1/+1 counter on each other Vampire you control.As long as an opponent lost life this turn, each other Vampire you control enters the battlefield with an additional +1/+1 counter on it.",2/2,https://scryfall.com/card/dbl/249/vampire-socialite
351,3.0,Legion Warboss,R,Creature,0.99,0.57,1.1,0.74,0.03,0.17,33506.0,2.1,{2}{R},"Mentor(Whenever this creature attacks, put a +1/+1 counter on target attacking creature with lesser power.)At the beginning of combat on your turn, create a 1/1 red Goblin creature token. That token gains haste until end of turn and attacks this combat if able.",2/2,https://scryfall.com/card/onc/101/legion-warboss
352,3.0,"Jori En, Ruin Diver",R,Creature,0.59,0.44,0.55,0.32,0.02,0.15,15687.0,2.1,{1}{U}{R},"Whenever you cast your second spell each turn, draw a card.",2/3,https://scryfall.com/card/dds/23/jori-en-ruin-diver
353,2.0,Passionate Archaeologist,M,Enchantment,19.99,22.82,19.16,15.3,,0.29,33451.0,2.1,{1}{R},"Commander creatures you own have “Whenever you cast a spell from exile, this creature deals damage equal to that spell’s mana value to target opponent.”",,https://scryfall.com/card/clb/633/passionate-archaeologist
354,6.0,Scourge of the Throne,R,Creature,1.99,1.21,2.2,1.49,0.34,0.49,33387.0,2.1,{4}{R}{R},"FlyingDethrone(Whenever this creature attacks the player with the most life or tied for most life, put a +1/+1 counter on it.)Whenever Scourge of the Throne attacks for the first time each turn, if it’s attacking the player with the most life or tied for most life, untap all attacking creatures. After this phase, there is an additional combat phase.",5/5,https://scryfall.com/card/cmm/253/scourge-of-the-throne
355,3.0,Widespread Thieving,R,Enchantment,0.49,0.14,0.26,0.12,0.02,0.6,4745.0,2.1,{2}{R},"Hideaway 5(When this enchantment enters the battlefield, look at the top five cards of your library, exile one face down, then put the rest on the bottom in a random order.)Whenever you cast a multicolored spell, create a Treasure token. Then you may pay{W}{U}{B}{R}{G}. If you do, you may play the exiled card without paying its mana cost.",,https://scryfall.com/card/snc/130/widespread-thieving
356,3.0,Rivaz of the Claw,R,Creature,0.69,0.96,0.73,0.35,0.01,0.15,15985.0,2.1,{1}{B}{R},"Menace{T}: Add two mana in any combination of colors. Spend this mana only to cast Dragon creature spells.Once during each of your turns, you may cast a Dragon creature spell from your graveyard.Whenever you cast a Dragon creature spell from your graveyard, it gains “When this creature dies, exile it.”",3/3,https://scryfall.com/card/dmu/215/rivaz-of-the-claw
357,4.0,"Aragorn, King of Gondor",M,Creature,0.99,0.59,0.73,0.88,0.69,0.44,7565.0,2.1,{1}{U}{R}{W},"Vigilance, lifelinkWhen Aragorn, King of Gondor enters the battlefield, you become the monarch.Whenever Aragorn attacks, up to one target creature can’t block this turn. If you’re the monarch, creatures can’t block this turn.",4/4,https://scryfall.com/card/ltc/5/aragorn-king-of-gondor
358,2.0,Dragon Fodder,C,Sorcery,0.35,0.05,0.11,0.06,0.03,0.05,33197.0,2.1,{1}{R},Create two 1/1 red Goblin creature tokens.,,https://scryfall.com/card/cmm/217/dragon-fodder
359,4.0,Immersturm Predator,R,Creature,0.49,0.16,0.26,0.18,0.02,0.16,15912.0,2.1,{2}{B}{R},"FlyingWhenever Immersturm Predator becomes tapped, exile up to one target card from a graveyard and put a +1/+1 counter on Immersturm Predator.Sacrifice another creature: Immersturm Predator gains indestructible until end of turn. Tap it.",3/3,https://scryfall.com/card/khm/214/immersturm-predator
360,9.0,The Ur-Dragon,M,Creature,24.99,18.93,25.79,27.35,0.17,1.62,4717.0,2.1,{4}{W}{U}{B}{R}{G},"Eminence— As long as The Ur-Dragon is in the command zone or on the battlefield, other Dragon spells you cast cost{1}less to cast.FlyingWhenever one or more Dragons you control attack, draw that many cards, then you may put a permanent card from your hand onto the battlefield.",10/10,https://scryfall.com/card/cmm/361/the-ur-dragon
361,3.0,Glittering Stockpile,U,Artifact,0.35,0.13,0.18,0.1,0.03,0.0,33106.0,2.1,{2}{R},"{T}: Add{R}. Put a stash counter on Glittering Stockpile.{T}, Sacrifice Glittering Stockpile: Add X mana of any one color, where X is the number of stash counters on Glittering Stockpile.",,https://scryfall.com/card/snc/107/glittering-stockpile
362,2.0,Fling,C,Instant,0.35,0.05,0.11,0.07,0.03,0.26,33033.0,2.1,{1}{R},"As an additional cost to cast this spell, sacrifice a creature.Fling deals damage equal to the sacrificed creature’s power to any target.",,https://scryfall.com/card/jmp/320/fling
363,5.0,"Wasitora, Nekoru Queen",R,Creature,0.59,0.4,0.55,0.23,0.02,0.31,7104.0,2.1,{2}{B}{R}{G},"Flying, trampleWhenever Wasitora, Nekoru Queen deals combat damage to a player, that player sacrifices a creature. If the player can’t, you create a 3/3 black, red, and green Cat Dragon creature token with flying.",5/4,https://scryfall.com/card/2x2/293/wasitora-nekoru-queen
364,4.0,"Cadric, Soul Kindler",R,Creature,0.79,0.63,0.73,0.75,0.87,0.39,14970.0,2.1,{2}{R}{W},"The “legend rule” doesn’t apply to tokens you control.Whenever another nontoken legendary permanent enters the battlefield under your control, you may pay{1}. If you do, create a token that’s a copy of it. That token gains haste. Sacrifice it at the beginning of the next end step.",4/3,https://scryfall.com/card/dmc/10/cadric-soul-kindler
365,3.0,Glint-Horn Buccaneer,R,Creature,1.79,1.23,1.84,0.54,0.02,0.49,33011.0,2.1,{1}{R}{R},"HasteWhenever you discard a card, Glint-Horn Buccaneer deals 1 damage to each opponent.{1}{R}, Discard a card: Draw a card. Activate only if Glint-Horn Buccaneer is attacking.",2/4,https://scryfall.com/card/j22/539/glint-horn-buccaneer
366,1.0,Orcish Lumberjack,C,Creature,0.35,0.4,0.11,0.27,0.04,0.18,14777.0,2.1,{R},"{T}, Sacrifice a Forest: Add three mana in any combination of{R}and/or{G}.",1/1,https://scryfall.com/card/plist/480/orcish-lumberjack
367,2.0,Cindervines,R,Enchantment,0.49,0.43,0.55,0.29,0.02,0.33,14754.0,2.1,{R}{G},"Whenever an opponent casts a noncreature spell, Cindervines deals 1 damage to that player.{1}, Sacrifice Cindervines: Destroy target artifact or enchantment. Cindervines deals 2 damage to that permanent’s controller.",,https://scryfall.com/card/rna/161/cindervines
368,1.0,Strike It Rich,U,Sorcery,0.49,0.24,0.73,0.27,0.03,0.09,32907.0,2.1,{R},"Create a Treasure token.(It’s an artifact with “{T}, Sacrifice this artifact: Add one mana of any color.”)Flashback{2}{R}(You may cast this card from your graveyard for its flashback cost. Then exile it.)",,https://scryfall.com/card/j21/521/strike-it-rich
369,3.0,"Xantcha, Sleeper Agent",R,Creature,0.99,0.44,0.73,0.62,0.42,0.48,15798.0,2.1,{1}{B}{R},"Xantcha, Sleeper Agent enters the battlefield under the control of an opponent of your choice.Xantcha attacks each combat if able and can’t attack its owner or planeswalkers its owner controls.{3}: Xantcha’s controller loses 2 life and you draw a card. Any player may activate this ability.",5/5,https://scryfall.com/card/cmm/362/xantcha-sleeper-agent
370,4.0,Ignite the Future,R,Sorcery,0.49,0.18,0.26,0.14,1.47,0.12,32747.0,2.1,{3}{R},"Exile the top three cards of your library. Until the end of your next turn, you may play those cards. If this spell was cast from a graveyard, you may play cards this way without paying their mana costs.Flashback{7}{R}(You may cast this card from your graveyard for its flashback cost. Then exile it.)",,https://scryfall.com/card/j22/555/ignite-the-future
371,2.0,Reckless Impulse,C,Sorcery,2.49,1.22,2.94,2.01,0.03,0.1,32489.0,2.0,{1}{R},"Exile the top two cards of your library. Until the end of your next turn, you may play those cards.",,https://scryfall.com/card/dbl/441/reckless-impulse
372,2.0,You Find Some Prisoners,U,Instant,0.49,0.21,0.55,0.18,0.03,0.16,32466.0,2.0,{1}{R},"Choose one —•Break Their Chains— Destroy target artifact.•Interrogate Them— Exile the top three cards of target opponent’s library. Choose one of them. Until the end of your next turn, you may play that card, and you may spend mana as though it were mana of any color to cast it.",,https://scryfall.com/card/hbg/196/you-find-some-prisoners
373,2.0,Increasing Vengeance,R,Instant,0.99,0.35,0.73,0.58,0.02,0.27,32428.0,2.0,{R}{R},"Copy target instant or sorcery spell you control. If this spell was cast from a graveyard, copy that spell twice instead. You may choose new targets for the copies.Flashback{3}{R}{R}(You may cast this card from your graveyard for its flashback cost. Then exile it.)",,https://scryfall.com/card/sta/40/increasing-vengeance
374,6.0,Chandra's Incinerator,R,Creature,2.49,1.05,2.94,0.71,0.06,0.25,32403.0,2.0,{5}{R},"This spell costs{X}less to cast, where X is the total amount of noncombat damage dealt to your opponents this turn.TrampleWhenever a source you control deals noncombat damage to an opponent, Chandra’s Incinerator deals that much damage to target creature or planeswalker that player controls.",6/6,https://scryfall.com/card/m21/136/chandras-incinerator
375,2.0,Mizzium Mortars,R,Sorcery,0.49,0.2,0.55,0.18,0.02,0.17,32310.0,2.0,{1}{R},"Mizzium Mortars deals 4 damage to target creature you don’t control.Overload{3}{R}{R}{R}(You may cast this spell for its overload cost. If you do, change “target” in its text to “each.”)",,https://scryfall.com/card/clb/803/mizzium-mortars
376,1.0,Earthquake,R,Sorcery,0.59,0.3,0.55,0.21,0.02,0.21,32242.0,2.0,{X}{R},Earthquake deals X damage to each creature without flying and each player.,,https://scryfall.com/card/pmda/4/ja/earthquake
377,5.0,Gratuitous Violence,R,Enchantment,3.99,2.23,3.68,1.1,0.08,0.42,32225.0,2.0,{2}{R}{R}{R},"If a creature you control would deal damage to a permanent or player, it deals double that damage to that permanent or player instead.",,https://scryfall.com/card/afc/127/gratuitous-violence
378,5.0,Niv-Mizzet Reborn,M,Creature,0.99,0.71,0.73,0.98,0.07,0.51,4590.0,2.0,{W}{U}{B}{R}{G},"FlyingWhen Niv-Mizzet Reborn enters the battlefield, reveal the top ten cards of your library. For each color pair, choose a card that’s exactly those colors from among them. Put the chosen cards into your hand and the rest on the bottom of your library in a random order.",6/6,https://scryfall.com/card/mul/53/niv-mizzet-reborn
379,3.0,Fervor,R,Enchantment,4.99,3.78,4.42,3.6,0.02,0.26,32158.0,2.0,{2}{R},Creatures you control have haste.(They can attack and{T}as soon as they come under your control.),,https://scryfall.com/card/m13/129/fervor
380,4.0,"Krenko, Mob Boss",R,Creature,2.99,2.05,3.68,1.81,0.02,1.02,31895.0,2.0,{2}{R}{R},"{T}: Create X 1/1 red Goblin creature tokens, where X is the number of Goblins you control.",3/3,https://scryfall.com/card/rvr/114/krenko-mob-boss
381,4.0,"Neyali, Suns' Vanguard",M,Creature,0.99,0.51,0.73,0.66,1.1,0.3,14324.0,2.0,{2}{R}{W},"Attacking tokens you control have double strike.Whenever one or more tokens you control attack a player, exile the top card of your library. During any turn you attacked with a token, you may play that card.",3/3,https://scryfall.com/card/onc/2/neyali-suns-vanguard
382,2.0,Starstorm,R,Instant,0.69,0.18,0.55,0.19,0.02,0.21,31441.0,2.0,{X}{R}{R},"Starstorm deals X damage to each creature.Cycling{3}({3}, Discard this card: Draw a card.)",,https://scryfall.com/card/j22/607/starstorm
383,4.0,"Raiyuu, Storm's Edge",R,Creature,0.49,0.21,0.26,0.14,0.01,0.22,14248.0,2.0,{2}{R}{W},"First strikeWhenever a Samurai or Warrior you control attacks alone, untap it. If it’s the first combat phase of the turn, there is an additional combat phase after this phase.",3/3,https://scryfall.com/card/neo/232/raiyuu-storms-edge
