,CMC,Name,Rarity,Type_x,Card Kingdom ($),TCGPlayer ($),Face to Face ($),Cardmarket (€),Cardhoarder (Event Ticket - TIX),Salt,Decks,Inclusion,Mana Cost,Text,Stats,URL
712,4.0,"Talion, the Kindly Lord",M,Creature,5.99,4.56,6.26,4.61,0.08,0.0,9928.0,1.2,{2}{U}{B},"FlyingAs Talion, the Kindly Lord enters the battlefield, choose a number between 1 and 10.Whenever an opponent casts a spell with mana value, power, or toughness equal to the chosen number, that player loses 2 life and you draw a card.",3/4,https://scryfall.com/card/woe/215/talion-the-kindly-lord
713,4.0,Vesuvan Duplimancy,M,Enchantment,2.99,1.76,3.68,2.54,0.47,0.58,19047.0,1.2,{3}{U},"Whenever you cast a spell that targets only a single artifact or creature you control, create a token that’s a copy of that artifact or creature, except it’s not legendary.",,https://scryfall.com/card/dmu/73/vesuvan-duplimancy
714,6.0,"Sedris, the Traitor King",M,Creature,0.99,1.07,0.73,0.83,0.02,0.27,4681.0,1.2,{3}{U}{B}{R},Each creature card in your graveyard has unearth{2}{B}.({2}{B}: Return the card to the battlefield. The creature gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.),5/5,https://scryfall.com/card/2x2/274/sedris-the-traitor-king
715,8.0,One with the Multiverse,M,Enchantment,4.99,3.03,5.15,2.53,0.49,0.73,19043.0,1.2,{6}{U}{U},"You may look at the top card of your library any time.You may play lands and cast spells from the top of your library.Once during each of your turns, you may cast a spell from your hand or the top of your library without paying its mana cost.",,https://scryfall.com/card/bro/59/one-with-the-multiverse
716,2.0,Planar Incision,C,Instant,0.35,0.1,0.11,0.11,0.01,0.14,19041.0,1.2,{1}{U},"Exile target artifact or creature, then return it to the battlefield under its owner’s control with a +1/+1 counter on it.",,https://scryfall.com/card/neo/72/planar-incision
717,4.0,"Falco Spara, Pactweaver",M,Creature,0.99,0.41,0.73,0.83,0.03,0.59,4478.0,1.2,{1}{G}{W}{U},"Flying, trampleFalco Spara, Pactweaver enters the battlefield with a shield counter on it.You may look at the top card of your library any time.You may cast spells from the top of your library by removing a counter from a creature you control in addition to paying their other costs.",3/3,https://scryfall.com/card/snc/186/falco-spara-pactweaver
718,3.0,"Rielle, the Everwise",M,Creature,1.29,1.08,1.84,1.48,0.02,0.38,8620.0,1.2,{1}{U}{R},"Rielle, the Everwise gets +1/+0 for each instant and sorcery card in your graveyard.Whenever you discard one or more cards for the first time each turn, draw that many cards.",0/3,https://scryfall.com/card/iko/203/rielle-the-everwise
719,5.0,Winged Hive Tyrant,R,Creature,0.49,0.16,0.26,0.2,,0.25,8612.0,1.2,{3}{U}{R},"Flying, hasteThe Will of the Hive Mind— Other creatures you control with counters on them have flying and haste.",4/4,https://scryfall.com/card/40k/148/winged-hive-tyrant
720,4.0,Mass Manipulation,R,Sorcery,0.79,0.5,1.1,0.45,0.02,1.01,18919.0,1.2,{X}{X}{U}{U}{U}{U},Gain control of X target creatures and/or planeswalkers.,,https://scryfall.com/card/rna/42/mass-manipulation
721,4.0,"Toothy, Imaginary Friend",R,Creature,6.99,5.3,7.0,8.2,0.75,0.32,18856.0,1.1,{3}{U},"Partner with Pir, Imaginative Rascal(When this creature enters the battlefield, target player may put Pir into their hand from their library, then shuffle.)Whenever you draw a card, put a +1/+1 counter on Toothy, Imaginary Friend.When Toothy leaves the battlefield, draw a card for each +1/+1 counter on it.",1/1,https://scryfall.com/card/sld/1049/toothy-imaginary-friend
722,3.0,Mist-Syndicate Naga,R,Creature,2.99,2.87,2.94,1.49,0.02,0.28,18765.0,1.1,{2}{U},"Ninjutsu{2}{U}({2}{U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)Whenever Mist-Syndicate Naga deals combat damage to a player, create a token that’s a copy of Mist-Syndicate Naga.",3/1,https://scryfall.com/card/j21/218/mist-syndicate-naga
723,4.0,"Zaxara, the Exemplary",M,Creature,0.99,0.41,0.73,0.33,1.18,0.38,4331.0,1.1,{1}{B}{G}{U},"Deathtouch{T}: Add two mana of any one color.Whenever you cast a spell with{X}in its mana cost, create a 0/0 green Hydra creature token, then put X +1/+1 counters on it.",2/3,https://scryfall.com/card/dmc/176/zaxara-the-exemplary
724,6.0,Cut Your Losses,R,Sorcery,0.49,0.36,0.55,0.21,0.01,0.75,18728.0,1.1,{4}{U}{U},"Casualty 2(As you cast this spell, you may sacrifice a creature with power 2 or greater. When you do, copy this spell and you may choose a new target for the copy.)Target player mills half their library, rounded down.",,https://scryfall.com/card/snc/38/cut-your-losses
725,5.0,Marneus Calgar,M,Creature,2.49,0.67,2.57,3.72,,0.21,4867.0,1.1,{2}{W}{U}{B},"Double strikeMaster Tactician— Whenever one or more tokens enter the battlefield under your control, draw a card.Chapter Master—{6}: Create two 2/2 white Astartes Warrior creature tokens with vigilance.",3/5,https://scryfall.com/card/40k/8/marneus-calgar
726,5.0,Abaddon the Despoiler,M,Creature,0.99,0.32,0.73,3.99,,0.75,4583.0,1.1,{2}{U}{B}{R},"TrampleMark of Chaos Ascendant— During your turn, spells you cast from your hand with mana value X or less have cascade, where X is the total amount of life your opponents have lost this turn.",5/5,https://scryfall.com/card/40k/2/abaddon-the-despoiler
727,4.0,"Zaffai, Thunder Conductor",M,Creature,0.99,0.47,0.73,0.6,0.62,0.33,8475.0,1.1,{2}{U}{R},"Magecraft— Whenever you cast or copy an instant or sorcery spell, scry 1. If that spell’s mana value is 5 or greater, create a 4/4 blue and red Elemental creature token. If that spell’s mana value is 10 or greater, Zaffai, Thunder Conductor deals 10 damage to an opponent chosen at random.",1/4,https://scryfall.com/card/c21/4/zaffai-thunder-conductor
728,4.0,Paradoxical Outcome,R,Instant,0.99,0.57,1.1,0.44,0.02,0.37,18610.0,1.1,{3}{U},"Return any number of target nonland, nontoken permanents you control to their owners’ hands. Draw a card for each card returned to your hand this way.",,https://scryfall.com/card/tsr/314/paradoxical-outcome
729,3.0,Sphinx's Tutelage,U,Enchantment,1.79,0.9,2.2,0.79,0.03,0.79,18590.0,1.1,{2}{U},"Whenever you draw a card, target opponent mills two cards. If two nonland cards that share a color were milled this way, repeat this process.{5}{U}: Draw a card, then discard a card.",,https://scryfall.com/card/mb1/502/sphinxs-tutelage
730,4.0,One with the Machine,R,Sorcery,0.49,0.18,0.26,0.13,0.02,0.13,18584.0,1.1,{3}{U},Draw cards equal to the highest mana value among artifacts you control.,,https://scryfall.com/card/brc/90/one-with-the-machine
731,4.0,Ethereal Investigator,R,Creature,0.99,1.34,0.73,1.08,0.1,0.14,18575.0,1.1,{3}{U},"FlyingWhen Ethereal Investigator enters the battlefield, investigate X times, where X is the number of opponents you have.(To investigate, create a Clue token. It’s an artifact with “{2}, Sacrifice this artifact: Draw a card.”)Whenever you draw your second card each turn, create a 1/1 white Spirit creature token with flying.",2/3,https://scryfall.com/card/voc/12/ethereal-investigator
732,6.0,Walk the Aeons,R,Sorcery,1.99,1.27,2.2,0.78,0.02,1.35,18557.0,1.1,{4}{U}{U},"Buyback—Sacrifice three Islands.(You may sacrifice three Islands in addition to any other costs as you cast this spell. If you do, put this card into your hand as it resolves.)Target player takes an extra turn after this one.",,https://scryfall.com/card/tsr/98/walk-the-aeons
733,2.0,Fog Bank,U,Creature,0.35,0.15,0.18,0.09,0.03,0.32,18549.0,1.1,{1}{U},"Defender, flyingPrevent all combat damage that would be dealt to and dealt by Fog Bank.",0/2,https://scryfall.com/card/cmm/848/fog-bank
734,3.0,Verity Circle,R,Enchantment,0.99,0.35,1.47,0.2,0.02,0.29,18546.0,1.1,{2}{U},"Whenever a creature an opponent controls becomes tapped, if it isn’t being declared as an attacker, you may draw a card.{4}{U}: Tap target creature without flying.",,https://scryfall.com/card/voc/116/verity-circle
735,4.0,Unexpected Results,R,Sorcery,0.59,0.31,0.55,0.36,0.02,0.38,8237.0,1.1,{2}{G}{U},"Shuffle your library, then reveal the top card. If it’s a nonland card, you may cast it without paying its mana cost. If it’s a land card, you may put it onto the battlefield and return Unexpected Results to its owner’s hand.",,https://scryfall.com/card/plist/387/unexpected-results
736,3.0,Steady Progress,C,Instant,0.35,0.23,0.11,0.15,0.03,0.08,18535.0,1.1,{2}{U},"Proliferate.(Choose any number of permanents and/or players, then give each another counter of each kind already there.)Draw a card.",,https://scryfall.com/card/mb1/504/steady-progress
737,6.0,"Xanathar, Guild Kingpin",M,Creature,3.49,1.9,4.05,2.17,0.09,0.97,9648.0,1.1,{4}{U}{B},"At the beginning of your upkeep, choose target opponent. Until end of turn, that player can’t cast spells, you may look at the top card of their library any time, you may play the top card of their library, and you may spend mana as though it were mana of any color to cast spells this way.",5/6,https://scryfall.com/card/afr/239/xanathar-guild-kingpin
738,5.0,Honden of Seeing Winds,U,Enchantment,0.69,0.64,0.73,0.73,0.03,0.44,18495.0,1.1,{4}{U},"At the beginning of your upkeep, draw a card for each Shrine you control.",,https://scryfall.com/card/plist/667/honden-of-seeing-winds
739,6.0,"Niv-Mizzet, Dracogenius",R,Creature,0.99,0.73,0.73,0.72,0.02,0.82,8394.0,1.1,{2}{U}{U}{R}{R},"FlyingWhenever Niv-Mizzet, Dracogenius deals damage to a player, you may draw a card.{U}{R}: Niv-Mizzet, Dracogenius deals 1 damage to any target.",5/5,https://scryfall.com/card/c17/184/niv-mizzet-dracogenius
740,5.0,Lavinia of the Tenth,R,Creature,0.49,0.23,0.26,0.38,0.02,0.73,8344.0,1.1,{3}{W}{U},"Protection from redWhen Lavinia of the Tenth enters the battlefield, detain each nonland permanent your opponents control with mana value 4 or less.(Until your next turn, those permanents can’t attack or block and their activated abilities can’t be activated.)",4/4,https://scryfall.com/card/gk2/15/lavinia-of-the-tenth
741,4.0,Engulf the Shore,R,Instant,0.69,0.51,0.55,0.4,0.02,0.57,18345.0,1.1,{3}{U},Return to their owners’ hands all creatures with toughness less than or equal to the number of Islands you control.,,https://scryfall.com/card/gn2/21/engulf-the-shore
742,3.0,"Cosima, God of the Voyage",R,Creature,0.49,0.28,,,0.02,0.16,18333.0,1.1,{2}{U},"At the beginning of your upkeep, you may exile Cosima. If you do, it gains “Whenever a land enters the battlefield under your control, if Cosima is exiled, you may put a voyage counter on it. If you don’t, return Cosima to the battlefield with X +1/+1 counters on it and draw X cards, where X is the number of voyage counters on it.”",2/4,https://scryfall.com/card/khm/50/cosima-god-of-the-voyage-the-omenkeel
743,3.0,Maestros Ascendancy,R,Enchantment,0.49,0.09,0.26,0.02,0.02,0.33,4503.0,1.1,{U}{B}{R},"Once during each of your turns, you may cast an instant or sorcery spell from your graveyard by sacrificing a creature in addition to paying its other costs. If a spell cast this way would be put into your graveyard, exile it instead.",,https://scryfall.com/card/snc/198/maestros-ascendancy
744,6.0,Ethereal Valkyrie,R,Creature,0.49,0.26,0.55,0.21,0.27,0.63,8311.0,1.1,{4}{W}{U},"FlyingWhenever Ethereal Valkyrie enters the battlefield or attacks, draw a card, then exile a card from your hand face down. It becomes foretold. Its foretell cost is its mana cost reduced by{2}.(On a later turn, you may cast it for its foretell cost, even if this creature has left the battlefield.)",4/4,https://scryfall.com/card/khc/16/ethereal-valkyrie
745,5.0,Bribery,M,Sorcery,7.49,6.34,8.84,6.82,0.02,1.26,18266.0,1.1,{3}{U}{U},Search target opponent’s library for a creature card and put that card onto the battlefield under your control. Then that player shuffles.,,https://scryfall.com/card/cmm/77/bribery
746,6.0,Maestros Confluence,R,Sorcery,0.49,0.17,0.26,0.29,,0.0,4477.0,1.1,{3}{U}{B}{R},"Choose three. You may choose the same mode more than once.• Return target monocolored instant or sorcery card from your graveyard to your hand.• Target creature gets -3/-3 until end of turn.• Goad each creature target player controls.(Until your next turn, those creatures attack each combat if able and attack a player other than you if able.)",,https://scryfall.com/card/ncc/75/maestros-confluence
747,7.0,Emergency Powers,M,Instant,0.99,0.68,1.47,0.58,0.02,0.38,8280.0,1.1,{5}{W}{U},"Each player shuffles their hand and graveyard into their library, then draws seven cards. Exile Emergency Powers.Addendum— If you cast this spell during your main phase, you may put a permanent card with mana value 7 or less from your hand onto the battlefield.",,https://scryfall.com/card/rna/169/emergency-powers
748,5.0,"Keranos, God of Storms",M,Creature,2.99,2.46,2.94,2.86,0.07,0.26,8261.0,1.1,{3}{U}{R},"IndestructibleAs long as your devotion to blue and red is less than seven, Keranos isn’t a creature.Reveal the first card you draw on each of your turns. Whenever you reveal a land card this way, draw a card. Whenever you reveal a nonland card this way, Keranos deals 3 damage to any target.",6/5,https://scryfall.com/card/sld/79/keranos-god-of-storms
749,9.0,Inkwell Leviathan,R,Creature,0.59,0.38,0.55,0.19,0.02,0.36,18151.0,1.1,{7}{U}{U},TrampleIslandwalk(This creature can’t be blocked as long as defending player controls an Island.)Shroud(This creature can’t be the target of spells or abilities.),7/11,https://scryfall.com/card/2xm/55/inkwell-leviathan
750,3.0,You Find the Villains' Lair,C,Instant,0.35,0.11,0.11,0.11,0.03,0.14,18121.0,1.1,{1}{U}{U},"Choose one —•Foil Their Scheme— Counter target spell.•Learn Their Secrets— Draw two cards, then discard two cards.",,https://scryfall.com/card/hbg/137/you-find-the-villains-lair
751,4.0,"Narset, Enlightened Exile",M,Creature,4.49,3.03,5.15,5.93,0.22,0.6,3991.0,1.1,{1}{U}{R}{W},"Creatures you control have prowess.Whenever Narset, Enlightened Exile attacks, exile target noncreature, nonland card with mana value less than Narset’s power from a graveyard and copy it. You may cast the copy without paying its mana cost.",3/4,https://scryfall.com/card/mat/38/narset-enlightened-exile
752,3.0,Endless Evil,R,Enchantment,0.79,0.54,0.73,0.41,0.33,0.22,18023.0,1.1,{2}{U},"Enchant creature you controlAt the beginning of your upkeep, create a token that’s a copy of enchanted creature, except the token is 1/1.When enchanted creature dies, if that creature was a Horror, return Endless Evil to its owner’s hand.",,https://scryfall.com/card/clb/615/endless-evil
753,4.0,"Kestia, the Cultivator",M,Creature,1.29,0.87,1.47,0.79,8.97,0.1,4257.0,1.1,{1}{G}{W}{U},"Bestow{3}{G}{W}{U}(If you cast this card for its bestow cost, it’s an Aura spell with enchant creature. It becomes a creature again if it’s not attached to a creature.)Enchanted creature gets +4/+4.Whenever an enchanted creature or enchantment creature you control attacks, draw a card.",4/4,https://scryfall.com/card/c18/42/kestia-the-cultivator
754,5.0,Child of Alara,R,Creature,0.69,0.69,0.73,0.31,0.02,1.18,2493.0,1.1,{W}{U}{B}{R}{G},"TrampleWhen Child of Alara dies, destroy all nonland permanents. They can’t be regenerated.",6/6,https://scryfall.com/card/2x2/192/child-of-alara
755,4.0,See Double,R,Instant,0.99,0.54,0.73,0.48,0.02,0.25,17963.0,1.1,{2}{U}{U},"This spell can’t be copied.Choose one. If an opponent has eight or more cards in their graveyard, you may choose both.• Copy target spell. You may choose new targets for the copy.(A copy of a permanent spell becomes a token.)• Create a token that’s a copy of target creature.",,https://scryfall.com/card/mom/77/see-double
756,4.0,Consuming Tide,R,Sorcery,0.69,0.28,0.73,0.25,0.02,0.57,17923.0,1.1,{2}{U}{U},Each player chooses a nonland permanent they control. Return all nonland permanents not chosen this way to their owners’ hands. Then you draw a card for each opponent who has more cards in their hand than you.,,https://scryfall.com/card/dbl/320/consuming-tide
757,3.0,Memory Erosion,R,Enchantment,3.49,2.83,4.05,0.95,0.02,0.7,17920.0,1.1,{1}{U}{U},"Whenever an opponent casts a spell, that player mills two cards.",,https://scryfall.com/card/mb1/424/memory-erosion
758,3.0,"Gwafa Hazid, Profiteer",R,Creature,0.59,0.47,0.55,0.27,0.02,0.71,8138.0,1.1,{1}{W}{U},"{W}{U},{T}: Put a bribery counter on target creature you don’t control. Its controller draws a card.Creatures with bribery counters on them can’t attack or block.",2/2,https://scryfall.com/card/bbd/223/gwafa-hazid-profiteer
759,4.0,"Faramir, Prince of Ithilien",R,Creature,0.49,0.34,0.26,0.33,0.02,0.23,8120.0,1.1,{2}{W}{U},"At the beginning of your end step, choose an opponent. At the beginning of that player’s next end step, you draw a card if they didn’t attack you that turn. Otherwise, create three 1/1 white Human Soldier creature tokens.",3/3,https://scryfall.com/card/ltr/202/faramir-prince-of-ithilien
760,2.0,Looter il-Kor,C,Creature,0.35,0.04,0.11,0.08,0.03,0.07,17820.0,1.1,{1}{U},"Shadow(This creature can block or be blocked by only creatures with shadow.)Whenever Looter il-Kor deals damage to an opponent, draw a card, then discard a card.",1/1,https://scryfall.com/card/cmm/102/looter-il-kor
761,1.0,Leap,C,Instant,0.69,0.68,0.73,0.33,0.04,0.12,17783.0,1.1,{U},Target creature gains flying until end of turn.Draw a card.,,https://scryfall.com/card/plist/1183/leap
762,5.0,"Tasha, the Witch Queen",M,Planeswalker,3.49,2.6,2.94,2.68,,0.69,9252.0,1.1,{3}{U}{B},"Whenever you cast a spell you don’t own, create a 3/3 black Demon creature token.+1: Draw a card. For each opponent, exile up to one target instant or sorcery card from that player’s graveyard and put a page counter on it.−3: You may cast a spell from among cards in exile with page counters on them without paying its mana cost.Tasha, the Witch Queen can be your commander.",Loyalty: 4,https://scryfall.com/card/clb/294/tasha-the-witch-queen
763,5.0,Pink Horror,R,Creature,0.79,0.28,1.1,0.69,,0.38,8075.0,1.1,{3}{U}{R},"Coruscating Flames— Whenever you cast an instant or sorcery spell, Pink Horror deals 2 damage to any target.Split— When Pink Horror dies, create two 2/2 blue and red Demon Horror creature tokens named Blue Horror with “Whenever you cast an instant or sorcery spell, this creature deals 1 damage to any target.”",4/4,https://scryfall.com/card/40k/136/pink-horror
764,5.0,"Grimgrin, Corpse-Born",M,Creature,1.99,1.32,1.84,0.95,0.02,0.55,9248.0,1.1,{3}{U}{B},"Grimgrin, Corpse-Born enters the battlefield tapped and doesn’t untap during your untap step.Sacrifice another creature: Untap Grimgrin and put a +1/+1 counter on it.Whenever Grimgrin attacks, destroy target creature defending player controls, then put a +1/+1 counter on Grimgrin.",5/5,https://scryfall.com/card/mul/41/grimgrin-corpse-born
765,3.0,Monastery Siege,R,Enchantment,0.99,0.64,0.73,0.48,0.02,0.34,17725.0,1.1,{2}{U},"As Monastery Siege enters the battlefield, choose Khans or Dragons.• Khans — At the beginning of your draw step, draw an additional card, then discard a card.• Dragons — Spells your opponents cast that target you or a permanent you control cost{2}more to cast.",,https://scryfall.com/card/c17/88/monastery-siege
766,4.0,Kynaios and Tiro of Meletis,M,Creature,12.99,13.44,13.26,,0.32,0.23,2783.0,1.1,{R}{G}{W}{U},"At the beginning of your end step, draw a card. Each player may put a land card from their hand onto the battlefield, then each opponent who didn’t draws a card.",2/8,https://scryfall.com/card/pz2/63/kynaios-and-tiro-of-meletis
767,2.0,"Ivy, Gleeful Spellthief",R,Creature,0.49,0.45,0.26,0.22,0.01,0.66,7854.0,1.1,{G}{U},"FlyingWhenever a player casts a spell that targets only a single creature other than Ivy, Gleeful Spellthief, you may copy that spell. The copy targets Ivy.(A copy of an Aura spell becomes a token.)",2/1,https://scryfall.com/card/dmu/201/ivy-gleeful-spellthief
768,4.0,"Taigam, Ojutai Master",R,Creature,0.49,0.19,0.26,0.16,0.02,0.22,8040.0,1.1,{2}{W}{U},"Instant, sorcery, and Dragon spells you control can’t be countered.Whenever you cast an instant or sorcery spell from your hand, if Taigam, Ojutai Master attacked this turn, that spell gains rebound.(Exile the spell as it resolves. At the beginning of your next upkeep, you may cast that card from exile without paying its mana cost.)",3/4,https://scryfall.com/card/mul/60/taigam-ojutai-master
769,2.0,Deliberate,C,Instant,0.35,0.06,0.11,0.1,0.03,0.06,17668.0,1.1,{1}{U},"Scry 2, then draw a card.",,https://scryfall.com/card/znr/56/deliberate
770,4.0,Glint-Eye Nephilim,R,Creature,0.49,0.09,0.26,0.09,0.02,0.27,2558.0,1.1,{U}{B}{R}{G},"Whenever Glint-Eye Nephilim deals combat damage to a player, draw that many cards.{1}, Discard a card: Glint-Eye Nephilim gets +1/+1 until end of turn.",2/2,https://scryfall.com/card/dmc/152/glint-eye-nephilim
771,3.0,"Vadrok, Apex of Thunder",M,Creature,0.99,0.54,0.73,0.96,0.02,0.21,3897.0,1.1,{U}{R}{W},"Mutate{1}{W/U}{R}{R}(If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)Flying, first strikeWhenever this creature mutates, you may cast target noncreature card with mana value 3 or less from your graveyard without paying its mana cost.",3/3,https://scryfall.com/card/iko/214/vadrok-apex-of-thunder
772,4.0,"Kamiz, Obscura Oculus",M,Creature,0.99,0.2,0.73,0.1,1.91,0.22,4591.0,1.1,{1}{W}{U}{B},"Whenever you attack, target attacking creature can’t be blocked this turn. It connives. Then choose another attacking creature with lesser power. That creature gains double strike until end of turn.(To have a creature connive, draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on that creature.)",2/4,https://scryfall.com/card/ncc/3/kamiz-obscura-oculus
773,1.0,Alchemist's Retrieval,C,Instant,0.35,0.12,0.11,0.25,0.03,0.19,17582.0,1.1,{U},"Cleave{1}{U}(You may cast this spell for its cleave cost. If you do, remove the words in square brackets.)Return target nonland permanent [you control] to its owner’s hand.",,https://scryfall.com/card/dbl/314/alchemists-retrieval
774,1.0,Unsummon,C,Instant,0.35,0.03,0.11,0.02,0.03,0.18,17580.0,1.1,{U},Return target creature to its owner’s hand.,,https://scryfall.com/card/30a/86/unsummon
775,3.0,Wizard's Retort,U,Instant,0.39,0.13,0.26,0.17,0.03,0.24,17572.0,1.1,{1}{U}{U},This spell costs{1}less to cast if you control a Wizard.Counter target spell.,,https://scryfall.com/card/plist/766/wizards-retort
776,4.0,"Estrid, the Masked",M,Planeswalker,2.29,1.81,2.57,,12.5,0.29,4145.0,1.1,{1}{G}{W}{U},"+2: Untap each enchanted permanent you control.−1: Create a white Aura enchantment token named Mask attached to another target permanent. The token has enchant permanent and totem armor.−7: Mill seven cards. Return all non-Aura enchantment cards from your graveyard to the battlefield, then do the same for Aura cards.Estrid, the Masked can be your commander.",Loyalty: 3,https://scryfall.com/card/c18/40/estrid-the-masked
777,4.0,Ancient Excavation,U,Instant,1.49,0.79,1.47,0.62,0.05,0.08,9136.0,1.1,{2}{U}{B},"Draw cards equal to the number of cards in your hand, then discard a card for each card drawn this way.Basic landcycling{2}({2}, Discard this card: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.)",,https://scryfall.com/card/cm2/150/ancient-excavation
778,4.0,"Gríma, Saruman's Footman",R,Creature,2.79,2.46,1.84,0.83,0.44,0.44,9131.0,1.1,{2}{U}{B},"Gríma, Saruman’s Footman can’t be blocked.Whenever Gríma deals combat damage to a player, that player exiles cards from the top of their library until they exile an instant or sorcery card. You may cast that card without paying its mana cost. Then that player puts the exiled cards that weren’t cast this way on the bottom of their library in a random order.",1/4,https://scryfall.com/card/ltc/57/gr%C3%ADma-sarumans-footman
779,3.0,Dream Fracture,C,Instant,0.35,0.07,0.11,0.08,0.03,0.22,17508.0,1.1,{1}{U}{U},Counter target spell. Its controller draws a card.Draw a card.,,https://scryfall.com/card/hbg/118/dream-fracture
780,1.0,Prosperity,U,Sorcery,1.99,1.55,2.2,0.38,0.06,0.14,17456.0,1.1,{X}{U},Each player draws X cards.,,https://scryfall.com/card/c13/54/prosperity
781,4.0,"Saheeli, the Gifted",M,Planeswalker,2.79,1.2,2.94,,1.59,0.55,7940.0,1.1,{2}{U}{R},"+1: Create a 1/1 colorless Servo artifact creature token.+1: The next spell you cast this turn costs{1}less to cast for each artifact you control as you cast it.−7: For each artifact you control, create a token that’s a copy of it. Those tokens gain haste. Exile those tokens at the beginning of the next end step.Saheeli, the Gifted can be your commander.",Loyalty: 4,https://scryfall.com/card/c18/44/saheeli-the-gifted
782,4.0,Prime Speaker Vannifar,M,Creature,2.49,1.62,2.57,1.62,0.03,0.73,7750.0,1.1,{2}{G}{U},"{T}, Sacrifice another creature: Search your library for a creature card with mana value equal to 1 plus the sacrificed creature’s mana value, put that card onto the battlefield, then shuffle. Activate only as a sorcery.",2/4,https://scryfall.com/card/rna/195/prime-speaker-vannifar
783,3.0,Ionize,R,Instant,0.49,0.35,0.55,0.37,0.02,0.53,7929.0,1.1,{1}{U}{R},Counter target spell. Ionize deals 2 damage to that spell’s controller.,,https://scryfall.com/card/grn/179/ionize
784,5.0,Jin-Gitaxias,M,Creature,5.99,4.87,,,0.1,1.0,17409.0,1.1,{3}{U}{U},"Ward{2}Whenever you cast a noncreature spell with mana value 3 or greater, draw a card.{3}{U}: Exile Jin-Gitaxias, then return it to the battlefield transformed under its owner’s control. Activate only as a sorcery and only if you have seven or more cards in hand.",5/5,https://scryfall.com/card/mom/65/jin-gitaxias-the-great-synthesis
785,7.0,Enigma Sphinx,R,Creature,0.49,0.19,0.26,0.11,0.02,0.08,4535.0,1.1,{4}{W}{U}{B},"FlyingWhen Enigma Sphinx is put into your graveyard from the battlefield, put it into your library third from the top.Cascade(When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)",5/4,https://scryfall.com/card/c18/178/enigma-sphinx
786,7.0,Brilliant Ultimatum,R,Sorcery,0.79,1.11,0.73,0.67,0.02,0.67,4520.0,1.1,{W}{W}{U}{U}{U}{B}{B},"Exile the top five cards of your library. An opponent separates those cards into two piles. You may play lands and cast spells from one of those piles. If you cast a spell this way, you cast it without paying its mana cost.",,https://scryfall.com/card/ala/159/brilliant-ultimatum
787,3.0,Role Reversal,R,Sorcery,0.49,0.2,0.26,0.31,0.02,0.4,7868.0,1.1,{U}{U}{R},Exchange control of two target permanents that share a permanent type.,,https://scryfall.com/card/war/214/role-reversal
788,3.0,Tyranid Prime,R,Creature,0.79,0.23,0.73,0.29,,0.24,7673.0,1.1,{1}{G}{U},"Evolve(Whenever a creature enters the battlefield under your control, if that creature has greater power or toughness than this creature, put a +1/+1 counter on this creature.)Synapse Creature— Other creatures you control have evolve.",0/4,https://scryfall.com/card/40k/145/tyranid-prime
789,3.0,Daxos of Meletis,R,Creature,0.49,0.1,0.26,0.07,0.02,0.27,7854.0,1.1,{1}{W}{U},"Daxos of Meletis can’t be blocked by creatures with power 3 or greater.Whenever Daxos of Meletis deals combat damage to a player, exile the top card of that player’s library. You gain life equal to that card’s mana value. Until end of turn, you may cast that card and you may spend mana as though it were mana of any color to cast that spell.",2/2,https://scryfall.com/card/ncc/335/daxos-of-meletis
790,4.0,Reef Worm,R,Creature,0.69,0.42,0.55,0.42,0.17,0.21,17233.0,1.0,{3}{U},"When Reef Worm dies, create a 3/3 blue Fish creature token with “When this creature dies, create a 6/6 blue Whale creature token with ‘When this creature dies, create a 9/9 blue Kraken creature token.’”",0/1,https://scryfall.com/card/c21/127/reef-worm
791,4.0,Chemister's Insight,U,Instant,0.35,0.09,0.18,0.06,0.03,0.09,17219.0,1.0,{3}{U},Draw two cards.Jump-start(You may cast this card from your graveyard by discarding a card in addition to paying its other costs. Then exile this card.),,https://scryfall.com/card/plist/50/chemisters-insight
792,5.0,Willbreaker,R,Creature,3.49,2.02,2.94,1.38,0.02,1.06,17213.0,1.0,{3}{U}{U},"Whenever a creature an opponent controls becomes the target of a spell or ability you control, gain control of that creature for as long as you control Willbreaker.",2/3,https://scryfall.com/card/ori/84/willbreaker
793,6.0,"Crosis, the Purger",R,Creature,0.99,0.56,0.73,0.25,0.11,0.84,4226.0,1.0,{3}{U}{B}{R},"FlyingWhenever Crosis, the Purger deals combat damage to a player, you may pay{2}{B}. If you do, choose a color, then that player reveals their hand and discards all cards of that color.",6/6,https://scryfall.com/card/plist/737/crosis-the-purger
794,6.0,"Keiga, the Tide Star",R,Creature,0.49,0.65,0.26,0.77,0.02,0.5,17173.0,1.0,{5}{U},"FlyingWhen Keiga, the Tide Star dies, gain control of target creature.",5/5,https://scryfall.com/card/clb/725/keiga-the-tide-star
