,CMC,Name,Rarity,Type_x,Card Kingdom ($),TCGPlayer ($),Face to Face ($),Cardmarket (€),Cardhoarder (Event Ticket - TIX),Salt,Decks,Inclusion,Mana Cost,Text,Stats,URL
325,3.0,Big Game Hunter,U,Creature,0.39,0.21,0.55,0.18,0.03,0.21,20862.0,1.2,{1}{B}{B},"When Big Game Hunter enters the battlefield, destroy target creature with power 4 or greater. It can’t be regenerated.Madness{B}(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",1/1,https://scryfall.com/card/tsr/102/big-game-hunter
326,3.0,Vona's Hunger,R,Instant,2.99,2.0,3.68,2.01,0.02,0.43,20849.0,1.2,{2}{B},"Ascend(If you control ten or more permanents, you get the city’s blessing for the rest of the game.)Each opponent sacrifices a creature. If you have the city’s blessing, instead each opponent sacrifices half the creatures they control, rounded up.",,https://scryfall.com/card/rix/90/vonas-hunger
327,2.0,Altar's Reap,C,Instant,0.35,0.06,0.11,0.07,0.03,0.06,20797.0,1.2,{1}{B},"As an additional cost to cast this spell, sacrifice a creature.Draw two cards.",,https://scryfall.com/card/mb1/563/altars-reap
328,3.0,Plague Belcher,R,Creature,3.49,3.15,3.68,3.28,0.02,0.16,20750.0,1.2,{2}{B},"MenaceWhen Plague Belcher enters the battlefield, put two -1/-1 counters on target creature you control.Whenever another Zombie you control dies, each opponent loses 1 life.",5/4,https://scryfall.com/card/akh/104/plague-belcher
329,3.0,Curse of the Restless Dead,R,Enchantment,3.49,3.28,3.68,1.4,5.66,0.18,20748.0,1.2,{2}{B},"Enchant playerWhenever a land enters the battlefield under enchanted player’s control, you create a 2/2 black Zombie creature token with decayed.(It can’t block. When it attacks, sacrifice it at end of combat.)",,https://scryfall.com/card/mic/18/curse-of-the-restless-dead
330,5.0,Olivia's Wrath,R,Sorcery,0.99,0.35,0.73,0.25,0.1,0.38,20692.0,1.2,{4}{B},"Each non-Vampire creature gets -X/-X until end of turn, where X is the number of Vampires you control.",,https://scryfall.com/card/lcc/205/olivias-wrath
331,4.0,Price of Fame,U,Instant,0.35,0.16,0.18,0.1,0.03,0.17,20579.0,1.2,{3}{B},"This spell costs{2}less to cast if it targets a legendary creature.Destroy target creature.Surveil 2.(Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",,https://scryfall.com/card/znc/52/price-of-fame
332,3.0,Wand of Orcus,R,Artifact,10.99,8.62,12.52,6.64,1.79,0.2,20558.0,1.2,{2}{B},"Whenever equipped creature attacks or blocks, it and Zombies you control gain deathtouch until end of turn.Whenever equipped creature deals combat damage to a player, create that many 2/2 black Zombie creature tokens.Equip{3}",,https://scryfall.com/card/hbg/173/wand-of-orcus
333,5.0,"Endrek Sahr, Master Breeder",R,Creature,0.49,0.4,0.26,0.25,0.02,0.14,20529.0,1.2,{4}{B},"Whenever you cast a creature spell, create X 1/1 black Thrull creature tokens, where X is that spell’s mana value.When you control seven or more Thrulls, sacrifice Endrek Sahr, Master Breeder.",2/2,https://scryfall.com/card/cmm/155/endrek-sahr-master-breeder
334,3.0,Fell Stinger,U,Creature,0.35,0.21,0.18,0.19,0.03,0.11,20486.0,1.2,{2}{B},"DeathtouchExploit(When this creature enters the battlefield, you may sacrifice a creature.)When Fell Stinger exploits a creature, target player draws two cards and loses 2 life.",3/2,https://scryfall.com/card/dbl/379/fell-stinger
335,1.0,Vampire of the Dire Moon,U,Creature,2.99,3.63,2.94,2.14,0.03,0.1,20307.0,1.2,{B},Deathtouch(Any amount of damage this deals to a creature is enough to destroy it.)Lifelink(Damage dealt by this creature also causes you to gain that much life.),1/1,https://scryfall.com/card/m20/120/vampire-of-the-dire-moon
336,1.0,Tormented Soul,C,Creature,0.49,0.13,0.18,0.15,0.03,0.16,20283.0,1.2,{B},Tormented Soul can’t block and can’t be blocked.,1/1,https://scryfall.com/card/j22/477/tormented-soul
337,5.0,"Ob Nixilis, the Hate-Twisted",U,Planeswalker,0.69,0.27,0.73,0.18,0.03,0.44,20221.0,1.2,{3}{B}{B},"Whenever an opponent draws a card, Ob Nixilis, the Hate-Twisted deals 1 damage to that player.−2: Destroy target creature. Its controller draws two cards.",Loyalty: 5,https://scryfall.com/card/j22/450/ob-nixilis-the-hate-twisted
338,1.0,Duress,C,Sorcery,0.35,0.02,0.11,0.05,0.03,0.53,20189.0,1.2,{B},"Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card.",,https://scryfall.com/card/one/92/duress
339,3.0,Haunted One,M,Enchantment,4.99,2.55,6.26,3.54,,0.31,20006.0,1.2,{2}{B},"Commander creatures you own have “Whenever this creature becomes tapped, it and other creatures you control that share a creature type with it each get +2/+0 and gain undying until end of turn.”(When a creature with undying dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner’s control with a +1/+1 counter on it.)",,https://scryfall.com/card/clb/624/haunted-one
340,6.0,Rakshasa Debaser,R,Creature,1.29,0.42,0.73,0.25,0.23,0.29,19926.0,1.2,{4}{B}{B},"Whenever Rakshasa Debaser attacks, put target creature card from defending player’s graveyard onto the battlefield under your control.Encore{6}{B}{B}({6}{B}{B}, Exile this card from your graveyard: For each opponent, create a token copy that attacks that opponent this turn if able. They gain haste. Sacrifice them at the beginning of the next end step. Activate only as a sorcery.)",6/6,https://scryfall.com/card/scd/100/rakshasa-debaser
341,5.0,Bloodline Necromancer,U,Creature,0.49,0.24,0.36,0.2,0.02,0.19,19909.0,1.2,{4}{B},"LifelinkWhen Bloodline Necromancer enters the battlefield, you may return target Vampire or Wizard creature card from your graveyard to the battlefield.",3/2,https://scryfall.com/card/lcc/185/bloodline-necromancer
342,2.0,Keen Duelist,R,Creature,2.99,1.76,2.94,1.67,,0.27,19908.0,1.2,{1}{B},"At the beginning of your upkeep, you and target opponent each reveal the top card of your library. You each lose life equal to the mana value of the card revealed by the other player. You each put the card you revealed into your hand.",2/2,https://scryfall.com/card/c21/42/keen-duelist
343,2.0,Piper of the Swarm,R,Creature,0.79,0.47,0.73,0.29,0.02,0.3,19892.0,1.2,{1}{B},"Rats you control have menace.{1}{B},{T}: Create a 1/1 black Rat creature token.{2}{B}{B},{T}, Sacrifice three Rats: Gain control of target creature.",1/3,https://scryfall.com/card/afc/106/piper-of-the-swarm
344,3.0,Parasitic Impetus,C,Enchantment,0.35,0.09,0.18,0.08,1.24,0.2,19842.0,1.2,{2}{B},"Enchant creatureEnchanted creature gets +2/+2 and is goaded.(It attacks each combat if able and attacks a player other than you if able.)Whenever enchanted creature attacks, its controller loses 2 life and you gain 2 life.",,https://scryfall.com/card/clb/140/parasitic-impetus
345,3.0,Lord of the Undead,R,Creature,14.99,13.93,15.47,3.0,0.02,0.15,19809.0,1.2,{1}{B}{B},"Other Zombie creatures get +1/+1.{1}{B},{T}: Return target Zombie card from your graveyard to your hand.",2/2,https://scryfall.com/card/plist/104/lord-of-the-undead
346,3.0,Royal Assassin,R,Creature,0.49,0.55,0.55,0.02,0.02,0.42,19759.0,1.1,{1}{B}{B},{T}: Destroy target tapped creature.,1/1,https://scryfall.com/card/dmr/101/royal-assassin
347,7.0,Grave Betrayal,R,Enchantment,2.49,2.99,2.57,1.32,0.02,0.61,19757.0,1.1,{5}{B}{B},"Whenever a creature you don’t control dies, return it to the battlefield under your control with an additional +1/+1 counter on it at the beginning of the next end step. That creature is a black Zombie in addition to its other colors and types.",,https://scryfall.com/card/rtr/67/grave-betrayal
348,3.0,"Fain, the Broker",R,Creature,0.79,0.3,0.73,0.24,0.03,0.19,19756.0,1.1,{2}{B},"{T}, Sacrifice a creature: Put two +1/+1 counters on target creature.{T}, Remove a counter from a creature you control: Create a Treasure token.{T}, Sacrifice an artifact: Create a 2/1 white and black Inkling creature token with flying.{3}{B}: Untap Fain, the Broker.",3/3,https://scryfall.com/card/brc/105/fain-the-broker
349,1.0,Knight of the Ebon Legion,R,Creature,1.99,1.96,2.2,1.82,0.65,0.17,19733.0,1.1,{B},"{2}{B}: Knight of the Ebon Legion gets +3/+3 and gains deathtouch until end of turn.At the beginning of your end step, if a player lost 4 or more life this turn, put a +1/+1 counter on Knight of the Ebon Legion.(Damage causes loss of life.)",1/2,https://scryfall.com/card/m20/105/knight-of-the-ebon-legion
350,3.0,Veinwitch Coven,R,Creature,4.99,3.62,5.15,4.83,1.14,0.26,19698.0,1.1,{2}{B},"MenaceWhenever you gain life, you may pay{B}. If you do, return target creature card from your graveyard to your hand.",3/3,https://scryfall.com/card/c21/46/veinwitch-coven
351,3.0,Liliana of the Veil,M,Planeswalker,14.99,9.86,14.74,14.07,3.62,0.69,19665.0,1.1,{1}{B}{B},+1: Each player discards a card.−2: Target player sacrifices a creature.−6: Separate all permanents target player controls into two piles. That player sacrifices all permanents in the pile of their choice.,Loyalty: 3,https://scryfall.com/card/dmu/97/liliana-of-the-veil
352,2.0,Dread Summons,R,Sorcery,0.59,0.24,0.55,0.18,3.68,0.28,19661.0,1.1,{X}{B}{B},"Each player mills X cards. For each creature card put into a graveyard this way, you create a tapped 2/2 black Zombie creature token.",,https://scryfall.com/card/ncc/249/dread-summons
353,4.0,"Whisper, Blood Liturgist",U,Creature,0.35,0.14,0.18,0.15,0.03,0.21,19598.0,1.1,{3}{B},"{T}, Sacrifice two creatures: Return target creature card from your graveyard to the battlefield.",2/2,https://scryfall.com/card/cmm/198/whisper-blood-liturgist
354,5.0,"Anowon, the Ruin Sage",R,Creature,0.79,0.57,0.73,0.6,0.02,0.6,19565.0,1.1,{3}{B}{B},"At the beginning of your upkeep, each player sacrifices a non-Vampire creature.",4/3,https://scryfall.com/card/voc/118/anowon-the-ruin-sage
355,5.0,Necrogoyf,R,Creature,0.49,0.16,0.26,0.11,0.02,0.34,19544.0,1.1,{3}{B}{B},"Necrogoyf’s power is equal to the number of creature cards in all graveyards.At the beginning of each player’s upkeep, that player discards a card.Madness{1}{B}{B}(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",*/4,https://scryfall.com/card/j21/363/necrogoyf
356,3.0,Cemetery Tampering,R,Enchantment,0.49,0.24,0.55,0.23,0.01,0.13,19516.0,1.1,{2}{B},"Hideaway 5(When this enchantment enters the battlefield, look at the top five cards of your library, exile one face down, then put the rest on the bottom in a random order.)At the beginning of your upkeep, you may mill three cards. Then if there are twenty or more cards in your graveyard, you may play the exiled card without paying its mana cost.",,https://scryfall.com/card/snc/69/cemetery-tampering
357,1.0,Shambling Ghast,C,Creature,0.69,0.24,0.55,0.54,0.03,0.19,19500.0,1.1,{B},"When Shambling Ghast dies, choose one —•Brave the Stench— Target creature an opponent controls gets -1/-1 until end of turn.•Search the Body— Create a Treasure token.(It’s an artifact with “{T}, Sacrifice this artifact: Add one mana of any color.”)",1/1,https://scryfall.com/card/hbg/167/shambling-ghast
358,5.0,The Cruelty of Gix,R,Enchantment,2.99,1.2,3.68,0.65,0.01,0.34,19485.0,1.1,{3}{B}{B},"Read ahead(Choose a chapter and start with that many lore counters. Add one after your draw step. Skipped chapters don’t trigger. Sacrifice after III.)I — Target opponent reveals their hand. You choose a creature or planeswalker card from it. That player discards that card.II — Search your library for a card, put that card into your hand, then shuffle. You lose 3 life.III — Put target creature card from a graveyard onto the battlefield under your control.",,https://scryfall.com/card/dmu/87/the-cruelty-of-gix
359,2.0,Golgari Thug,U,Creature,0.99,0.55,1.1,0.63,0.08,0.15,19154.0,1.1,{1}{B},"When Golgari Thug dies, put target creature card from your graveyard on top of your library.Dredge 4(If you would draw a card, you may mill four cards instead. If you do, return this card from your graveyard to your hand.)",1/1,https://scryfall.com/card/plist/98/golgari-thug
360,2.0,Nullpriest of Oblivion,R,Creature,1.29,0.42,0.73,0.42,0.02,0.1,19146.0,1.1,{1}{B},"Kicker{3}{B}Menace, lifelinkWhen Nullpriest of Oblivion enters the battlefield, if it was kicked, return target creature card from your graveyard to the battlefield.",2/1,https://scryfall.com/card/znr/118/nullpriest-of-oblivion
361,3.0,Blight Mound,R,Enchantment,2.49,1.15,2.2,1.13,0.5,0.17,19140.0,1.1,{2}{B},"Attacking Pests you control get +1/+0 and have menace.Whenever a nontoken creature you control dies, create a 1/1 black and green Pest creature token with “When this creature dies, you gain 1 life.”",,https://scryfall.com/card/c21/36/blight-mound
362,4.0,Leyline of the Void,R,Enchantment,2.79,2.2,2.94,2.84,2.23,0.96,19134.0,1.1,{2}{B}{B},"If Leyline of the Void is in your opening hand, you may begin the game with it on the battlefield.If a card would be put into an opponent’s graveyard from anywhere, exile it instead.",,https://scryfall.com/card/wot/30/leyline-of-the-void
363,5.0,Skirge Familiar,U,Creature,0.39,0.12,0.55,0.1,0.03,0.22,19085.0,1.1,{4}{B},FlyingDiscard a card: Add{B}.,3/2,https://scryfall.com/card/mh2/276/skirge-familiar
364,1.0,Songs of the Damned,U,Instant,1.29,0.89,1.1,0.45,0.23,0.26,19036.0,1.1,{B},Add{B}for each creature card in your graveyard.,,https://scryfall.com/card/uma/115/songs-of-the-damned
365,3.0,Blood Pact,C,Instant,0.39,0.11,0.11,0.09,0.03,0.05,19020.0,1.1,{2}{B},Target player draws two cards and loses 2 life.,,https://scryfall.com/card/dbl/88/blood-pact
366,4.0,Gixian Puppeteer,R,Creature,0.99,0.57,0.73,0.34,0.03,0.23,18930.0,1.1,{3}{B},"Whenever you draw your second card each turn, each opponent loses 2 life and you gain 2 life.When Gixian Puppeteer dies, return another target creature card with mana value 3 or less from your graveyard to the battlefield.",4/3,https://scryfall.com/card/bro/99/gixian-puppeteer
367,2.0,Dusk Legion Zealot,C,Creature,0.35,0.12,0.11,0.08,0.01,0.11,18893.0,1.1,{1}{B},"When Dusk Legion Zealot enters the battlefield, you draw a card and you lose 1 life.",1/1,https://scryfall.com/card/lcc/194/dusk-legion-zealot
368,5.0,Szat's Will,R,Instant,0.69,0.3,0.55,0.26,0.35,0.43,18814.0,1.1,{4}{B},"Choose one. If you control a commander as you cast this spell, you may choose both.• Each opponent sacrifices a creature they control with the greatest power.• Exile all opponents’ graveyards, then create X 0/1 black Thrull creature tokens, where X is the greatest power among creature cards exiled this way.",,https://scryfall.com/card/cmr/152/szats-will
369,5.0,God-Eternal Bontu,M,Creature,4.49,3.42,4.42,2.62,0.02,0.34,18757.0,1.1,{3}{B}{B},"MenaceWhen God-Eternal Bontu enters the battlefield, sacrifice any number of other permanents, then draw that many cards.When God-Eternal Bontu dies or is put into exile from the battlefield, you may put it into its owner’s library third from the top.",5/6,https://scryfall.com/card/ps19/92/god-eternal-bontu
370,2.0,Profane Command,R,Sorcery,0.49,0.16,0.26,0.14,0.02,0.17,18729.0,1.1,{X}{B}{B},Choose two —• Target player loses X life.• Return target creature card with mana value X or less from your graveyard to the battlefield.• Target creature gets -X/-X until end of turn.• Up to X target creatures gain fear until end of turn.(They can’t be blocked except by artifact creatures and/or black creatures.),,https://scryfall.com/card/scd/99/profane-command
371,5.0,Dark Petition,R,Sorcery,3.99,3.53,4.42,4.37,0.02,0.29,18657.0,1.1,{3}{B}{B},"Search your library for a card, put that card into your hand, then shuffle.Spell mastery— If there are two or more instant and/or sorcery cards in your graveyard, add{B}{B}{B}.",,https://scryfall.com/card/sch/19/dark-petition
372,2.0,Heartless Summoning,R,Enchantment,4.99,4.47,5.15,5.07,0.02,0.3,18638.0,1.1,{1}{B},Creature spells you cast cost{2}less to cast.Creatures you control get -1/-1.,,https://scryfall.com/card/isd/104/heartless-summoning
373,8.0,Archfiend of Despair,M,Creature,14.99,11.01,14.74,12.63,0.4,0.86,18577.0,1.1,{6}{B}{B},"FlyingYour opponents can’t gain life.At the beginning of each end step, each opponent loses life equal to the life that player lost this turn.(Damage causes loss of life.)",6/6,https://scryfall.com/card/cmm/137/archfiend-of-despair
374,2.0,Oversold Cemetery,R,Enchantment,0.59,0.46,0.26,0.34,0.02,0.35,18564.0,1.1,{1}{B},"At the beginning of your upkeep, if you have four or more creature cards in your graveyard, you may return target creature card from your graveyard to your hand.",,https://scryfall.com/card/wot/33/oversold-cemetery
375,4.0,Skemfar Shadowsage,U,Creature,0.35,0.14,0.18,0.1,0.03,0.21,18555.0,1.1,{3}{B},"When Skemfar Shadowsage enters the battlefield, choose one —• Each opponent loses X life, where X is the greatest number of creatures you control that have a creature type in common.• You gain X life, where X is the greatest number of creatures you control that have a creature type in common.",2/5,https://scryfall.com/card/khm/110/skemfar-shadowsage
376,5.0,Noxious Ghoul,U,Creature,2.79,3.18,2.94,2.31,0.04,0.48,18545.0,1.1,{3}{B}{B},"Whenever Noxious Ghoul or another Zombie enters the battlefield, all non-Zombie creatures get -1/-1 until end of turn.",3/3,https://scryfall.com/card/plist/475/noxious-ghoul
377,4.0,Honden of Night's Reach,U,Enchantment,0.79,1.19,0.73,0.49,0.03,0.73,18518.0,1.1,{3}{B},"At the beginning of your upkeep, target opponent discards a card for each Shrine you control.",,https://scryfall.com/card/ha3/12/honden-of-nights-reach
378,8.0,Hoarding Broodlord,R,Creature,1.29,0.95,0.73,0.52,0.02,0.36,18460.0,1.1,{5}{B}{B}{B},"ConvokeFlyingWhen Hoarding Broodlord enters the battlefield, search your library for a card, exile it face down, then shuffle. For as long as that card remains exiled, you may play it.Spells you cast from exile have convoke.",7/6,https://scryfall.com/card/mom/110/hoarding-broodlord
379,6.0,Extinguish All Hope,U,Sorcery,0.35,0.07,0.18,0.17,0.02,0.46,18357.0,1.1,{4}{B}{B},Destroy all nonenchantment creatures.,,https://scryfall.com/card/cmm/157/extinguish-all-hope
380,2.0,Gifted Aetherborn,U,Creature,0.49,0.25,0.55,0.37,0.03,0.14,18333.0,1.1,{B}{B},"Deathtouch, lifelink",2/3,https://scryfall.com/card/gn3/52/gifted-aetherborn
381,4.0,Bloodtracker,R,Creature,0.49,0.12,0.26,0.16,0.1,0.09,18310.0,1.1,{3}{B},"Flying{B}, Pay 2 life: Put a +1/+1 counter on Bloodtracker.When Bloodtracker leaves the battlefield, draw a card for each +1/+1 counter on it.",2/2,https://scryfall.com/card/lcc/186/bloodtracker
382,3.0,Liliana's Standard Bearer,R,Creature,0.49,0.1,0.26,0.15,0.02,0.15,18240.0,1.1,{2}{B},"FlashWhen Liliana’s Standard Bearer enters the battlefield, draw X cards, where X is the number of creatures that died under your control this turn.",3/1,https://scryfall.com/card/moc/255/lilianas-standard-bearer
383,7.0,Shadowgrange Archfiend,R,Creature,4.49,1.94,5.15,3.25,0.1,0.38,18209.0,1.1,{6}{B},"When Shadowgrange Archfiend enters the battlefield, each opponent sacrifices a creature with the greatest power among creatures they control. You gain life equal to the greatest power among creatures sacrificed this way.Madness—{2}{B}, Pay 8 life.(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",8/4,https://scryfall.com/card/voc/22/shadowgrange-archfiend
384,4.0,Hostile Negotiations,R,Instant,0.49,0.2,0.26,0.13,0.02,0.11,18080.0,1.1,{3}{B},"Exile the top three cards of your library in a face-down pile, then exile the top three cards of your library in another face-down pile. Look at the cards in each pile, then turn a pile of your choice face up. An opponent chooses one of those piles. Put all cards in the chosen pile into your hand and the rest into your graveyard. You lose 3 life.",,https://scryfall.com/card/bro/105/hostile-negotiations
385,4.0,Necrotic Ooze,R,Creature,0.99,0.99,1.1,0.63,0.02,0.46,17984.0,1.0,{2}{B}{B},"As long as Necrotic Ooze is on the battlefield, it has all activated abilities of all creature cards in all graveyards.",4/3,https://scryfall.com/card/2x2/83/necrotic-ooze
386,4.0,Go-Shintai of Hidden Cruelty,U,Creature,0.35,0.11,0.18,0.09,0.02,0.38,17977.0,1.0,{3}{B},"DeathtouchAt the beginning of your end step, you may pay{1}. When you do, destroy target creature with toughness X or less, where X is the number of Shrines you control.",2/2,https://scryfall.com/card/neo/97/go-shintai-of-hidden-cruelty
387,6.0,Rodolf Duskbringer,R,Creature,10.99,6.23,10.31,7.8,,0.27,8018.0,1.0,{5}{B},"Flying, deathtouch, lifelinkWhenever you gain life, Rodolf Duskbringer gains indestructible until end of turn.At the beginning of your end step, you may pay{1}{W/B}. When you do, return target creature card with mana value X or less from your graveyard to the battlefield, where X is the amount of life you gained this turn.",4/4,https://scryfall.com/card/j22/25/rodolf-duskbringer
388,1.0,Cauldron Familiar,C,Creature,2.49,1.3,2.94,1.52,0.03,0.45,17937.0,1.0,{B},"When Cauldron Familiar enters the battlefield, each opponent loses 1 life and you gain 1 life.Sacrifice a Food: Return Cauldron Familiar from your graveyard to the battlefield.",1/1,https://scryfall.com/card/sch/18/cauldron-familiar
389,2.0,Oona's Blackguard,U,Creature,0.79,0.44,0.55,0.22,0.03,0.28,17869.0,1.0,{1}{B},"FlyingEach other Rogue creature you control enters the battlefield with an additional +1/+1 counter on it.Whenever a creature you control with a +1/+1 counter on it deals combat damage to a player, that player discards a card.",1/1,https://scryfall.com/card/znc/51/oonas-blackguard
390,4.0,Nightmare Shepherd,R,Creature,1.29,0.43,1.1,0.44,0.02,0.27,17838.0,1.0,{2}{B}{B},"FlyingWhenever another nontoken creature you control dies, you may exile it. If you do, create a token that’s a copy of that creature, except it’s 1/1 and it’s a Nightmare in addition to its other types.",4/4,https://scryfall.com/card/thb/108/nightmare-shepherd
391,5.0,Yawgmoth's Vile Offering,R,Sorcery,0.49,0.22,0.55,0.21,0.02,0.37,17718.0,1.0,{4}{B},(You may cast a legendary sorcery only if you control a legendary creature or planeswalker.)Put up to one target creature or planeswalker card from a graveyard onto the battlefield under your control. Destroy up to one target creature or planeswalker. Exile Yawgmoth’s Vile Offering.,,https://scryfall.com/card/moc/271/yawgmoths-vile-offering
392,5.0,Palace Siege,R,Enchantment,1.29,0.9,1.47,0.77,0.02,0.2,17698.0,1.0,{3}{B}{B},"As Palace Siege enters the battlefield, choose Khans or Dragons.• Khans — At the beginning of your upkeep, return target creature card from your graveyard to your hand.• Dragons — At the beginning of your upkeep, each opponent loses 2 life and you gain 2 life.",,https://scryfall.com/card/c17/119/palace-siege
393,4.0,Body Launderer,M,Creature,1.29,0.88,1.47,1.42,0.05,0.17,17626.0,1.0,{2}{B}{B},"DeathtouchWhenever another nontoken creature you control dies, Body Launderer connives.When Body Launderer dies, return another target non-Rogue creature card with equal or lesser power from your graveyard to the battlefield.",3/3,https://scryfall.com/card/snc/68/body-launderer
394,5.0,"Drana, the Last Bloodchief",M,Creature,2.99,1.96,2.57,2.23,0.03,0.27,17465.0,1.0,{3}{B}{B},"FlyingWhenever Drana, the Last Bloodchief attacks, defending player chooses a nonlegendary creature card in your graveyard. You return that card to the battlefield with an additional +1/+1 counter on it. The creature is a Vampire in addition to its other types.",4/4,https://scryfall.com/card/znr/98/drana-the-last-bloodchief
395,7.0,Lord of the Void,M,Creature,17.99,14.0,16.95,11.49,0.02,0.62,17460.0,1.0,{4}{B}{B}{B},"FlyingWhenever Lord of the Void deals combat damage to a player, exile the top seven cards of that player’s library, then put a creature card from among them onto the battlefield under your control.",7/7,https://scryfall.com/card/gtc/71/lord-of-the-void
396,6.0,Crossway Troublemakers,R,Creature,0.79,0.24,0.73,0.21,0.1,0.17,17454.0,1.0,{5}{B},"Attacking Vampires you control have deathtouch and lifelink.Whenever a Vampire you control dies, you may pay 2 life. If you do, draw a card.",5/5,https://scryfall.com/card/lcc/190/crossway-troublemakers
397,4.0,Defiler of Flesh,R,Creature,0.69,0.29,0.73,0.29,0.01,0.21,17453.0,1.0,{2}{B}{B},"MenaceAs an additional cost to cast black permanent spells, you may pay 2 life. Those spells cost{B}less to cast if you paid life this way. This effect reduces only the amount of black mana you pay.Whenever you cast a black permanent spell, target creature you control gets +1/+1 and gains menace until end of turn.",4/4,https://scryfall.com/card/dmu/90/defiler-of-flesh
398,1.0,Cut Down,U,Instant,0.99,1.0,0.73,0.86,0.02,0.18,17448.0,1.0,{B},Destroy target creature with total power and toughness 5 or less.,,https://scryfall.com/card/dmu/89/cut-down
399,4.0,"Liliana, Waker of the Dead",M,Planeswalker,3.99,2.29,2.94,2.68,0.34,0.52,17395.0,1.0,{2}{B}{B},"+1: Each player discards a card. Each opponent who can’t loses 3 life.−3: Target creature gets -X/-X until end of turn, where X is the number of cards in your graveyard.−7: You get an emblem with “At the beginning of combat on your turn, put target creature card from a graveyard onto the battlefield under your control. It gains haste.”",Loyalty: 4,https://scryfall.com/card/m21/108/liliana-waker-of-the-dead
400,2.0,Liliana's Triumph,U,Instant,0.35,0.2,0.18,0.23,0.03,0.31,17343.0,1.0,{1}{B},"Each opponent sacrifices a creature. If you control a Liliana planeswalker, each opponent also discards a card.",,https://scryfall.com/card/tsr/327/lilianas-triumph
401,4.0,Biotransference,R,Enchantment,5.99,4.83,5.52,4.45,,0.41,17341.0,1.0,{2}{B}{B},"Creatures you control are artifacts in addition to their other types. The same is true for creature spells you control and creature cards you own that aren’t on the battlefield.Whenever you cast an artifact spell, you lose 1 life and create a 2/2 black Necron Warrior artifact creature token.",,https://scryfall.com/card/40k/30/biotransference
402,1.0,Eaten Alive,C,Sorcery,0.35,0.11,0.11,0.08,0.03,0.15,17219.0,1.0,{B},"As an additional cost to cast this spell, sacrifice a creature or pay{3}{B}.Exile target creature or planeswalker.",,https://scryfall.com/card/j22/409/eaten-alive
403,2.0,Undead Butler,U,Creature,0.49,0.21,0.26,0.19,0.03,0.08,17141.0,1.0,{1}{B},"When Undead Butler enters the battlefield, mill three cards.(Put the top three cards of your library into your graveyard.)When Undead Butler dies, you may exile it. When you do, return target creature card from your graveyard to your hand.",1/2,https://scryfall.com/card/dbl/400/undead-butler
404,2.0,"Vraan, Executioner Thane",R,Creature,0.79,0.61,0.73,0.36,0.02,0.23,16994.0,1.0,{1}{B},"Whenever one or more other creatures you control die, each opponent loses 2 life and you gain 2 life. This ability triggers only once each turn.",2/2,https://scryfall.com/card/one/114/vraan-executioner-thane
405,3.0,Skullport Merchant,U,Creature,0.35,0.07,0.18,0.11,0.03,0.06,16935.0,1.0,{2}{B},"When Skullport Merchant enters the battlefield, create a Treasure token.(It’s an artifact with “{T}, Sacrifice this artifact: Add one mana of any color.”){1}{B}, Sacrifice another creature or a Treasure: Draw a card.",1/4,https://scryfall.com/card/hbg/169/skullport-merchant
406,4.0,Beseech the Mirror,M,Sorcery,29.99,21.46,29.48,18.02,7.65,1.09,16895.0,1.0,{1}{B}{B}{B},"Bargain(You may sacrifice an artifact, enchantment, or token as you cast this spell.)Search your library for a card, exile it face down, then shuffle. If this spell was bargained, you may cast the exiled card without paying its mana cost if that spell’s mana value is 4 or less. Put the exiled card into your hand if it wasn’t cast this way.",,https://scryfall.com/card/woe/82/beseech-the-mirror
407,2.0,Exhume,U,Sorcery,3.99,4.02,4.05,4.87,3.29,0.34,16890.0,1.0,{1}{B},Each player puts a creature card from their graveyard onto the battlefield.,,https://scryfall.com/card/jmp/230/exhume
408,5.0,Indulgent Tormentor,U,Creature,0.69,0.34,0.73,0.21,0.02,0.26,16876.0,1.0,{3}{B}{B},"FlyingAt the beginning of your upkeep, draw a card unless target opponent sacrifices a creature or pays 3 life.",5/3,https://scryfall.com/card/scd/81/indulgent-tormentor
409,1.0,Rain of Filth,U,Instant,5.49,4.62,5.15,4.68,0.22,0.52,16801.0,1.0,{B},"Until end of turn, lands you control gain “Sacrifice this land: Add{B}.”",,https://scryfall.com/card/usg/151/rain-of-filth
410,5.0,Throat Slitter,U,Creature,3.49,3.59,4.42,1.2,0.03,0.39,16604.0,1.0,{4}{B},"Ninjutsu{2}{B}({2}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)Whenever Throat Slitter deals combat damage to a player, destroy target nonblack creature that player controls.",2/2,https://scryfall.com/card/plist/1197/throat-slitter
411,5.0,Magus of the Coffers,R,Creature,3.99,4.06,4.42,2.02,0.02,0.4,16552.0,1.0,{4}{B},"{2},{T}: Add{B}for each Swamp you control.",4/4,https://scryfall.com/card/c14/148/magus-of-the-coffers
