,CMC,Name,Rarity,Type_x,Card Kingdom ($),TCGPlayer ($),Face to Face ($),Cardmarket (€),Cardhoarder (Event Ticket - TIX),Salt,Decks,Inclusion,Mana Cost,Text,Stats,URL
665,4.0,"Heliod, God of the Sun",M,Creature,0.99,0.44,0.73,0.68,0.02,0.3,20116.0,1.3,{3}{W},"IndestructibleAs long as your devotion to white is less than five, Heliod isn’t a creature.(Each{W}in the mana costs of permanents you control counts toward your devotion to white.)Other creatures you control have vigilance.{2}{W}{W}: Create a 2/1 white Cleric enchantment creature token.",5/6,https://scryfall.com/card/cmm/826/heliod-god-of-the-sun
666,6.0,Collective Blessing,R,Enchantment,0.49,0.53,0.55,0.27,0.02,0.1,9413.0,1.3,{3}{G}{G}{W},Creatures you control get +3/+3.,,https://scryfall.com/card/scd/222/collective-blessing
667,6.0,Magister of Worth,R,Creature,0.49,0.21,0.26,0.29,0.02,0.36,10117.0,1.3,{4}{W}{B},"FlyingWill of the council— When Magister of Worth enters the battlefield, starting with you, each player votes for grace or condemnation. If grace gets more votes, each player returns each creature card from their graveyard to the battlefield. If condemnation gets more votes or the vote is tied, destroy all creatures other than Magister of Worth.",4/4,https://scryfall.com/card/c21/223/magister-of-worth
668,3.0,Auramancer,C,Creature,0.35,0.03,0.11,0.06,0.03,0.15,20043.0,1.3,{2}{W},"When Auramancer enters the battlefield, you may return target enchantment card from your graveyard to your hand.",2/2,https://scryfall.com/card/dmr/1/auramancer
669,4.0,"Oji, the Exquisite Blade",U,Creature,0.35,0.06,0.18,0.07,0.87,0.24,9855.0,1.3,{2}{W}{U},"When Oji, the Exquisite Blade enters the battlefield, you gain 2 life and scry 2.Whenever you cast your second spell each turn, exile up to one target creature you control, then return it to the battlefield under its owner’s control.",2/3,https://scryfall.com/card/hbg/246/oji-the-exquisite-blade
670,6.0,Duke Ulder Ravengard,R,Creature,0.49,0.1,0.26,0.2,0.67,0.67,9540.0,1.3,{4}{R}{W},"At the beginning of combat on your turn, another target creature you control gains haste and myriad until end of turn.(Whenever it attacks, for each opponent other than defending player, you may create a token that’s a copy of that creature that’s tapped and attacking that player or a planeswalker they control. Exile the tokens at end of combat.)",5/5,https://scryfall.com/card/clb/272/duke-ulder-ravengard
671,2.0,Shelter,C,Instant,0.35,0.07,0.11,0.1,0.03,0.15,20007.0,1.3,{1}{W},Target creature you control gains protection from the color of your choice until end of turn.Draw a card.,,https://scryfall.com/card/cmm/56/shelter
672,3.0,Aerial Surveyor,R,Artifact,0.69,0.45,0.55,0.29,1.31,0.11,20000.0,1.3,{2}{W},"FlyingWhenever Aerial Surveyor attacks, if defending player controls more lands than you, search your library for a basic Plains card, put it onto the battlefield tapped, then shuffle.Crew 2",3/4,https://scryfall.com/card/nec/5/aerial-surveyor
673,2.0,And They Shall Know No Fear,U,Instant,14.99,10.23,14.0,9.49,,0.27,19973.0,1.3,{1}{W},Choose a creature type. Creatures you control of the chosen type get +1/+0 and gain indestructible until end of turn.,,https://scryfall.com/card/40k/9/and-they-shall-know-no-fear
674,5.0,Fusion Elemental,U,Creature,0.35,0.07,0.18,0.09,0.03,0.0,2987.0,1.3,{W}{U}{B}{R}{G},,8/8,https://scryfall.com/card/dmc/150/fusion-elemental
675,4.0,"Nahiri, Heir of the Ancients",M,Planeswalker,0.99,0.92,0.73,0.92,0.02,0.0,9501.0,1.3,{2}{R}{W},"+1: Create a 1/1 white Kor Warrior creature token. You may attach an Equipment you control to it.−2: Look at the top six cards of your library. You may reveal a Warrior or Equipment card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.−3: Nahiri, Heir of the Ancients deals damage to target creature or planeswalker equal to twice the number of Equipment you control.",Loyalty: 4,https://scryfall.com/card/znr/230/nahiri-heir-of-the-ancients
676,3.0,Kaya's Guile,R,Instant,0.79,0.87,0.73,1.61,0.03,0.38,10050.0,1.3,{1}{W}{B},Choose two —• Each opponent sacrifices a creature.• Exile all opponents’ graveyards.• Create a 1/1 white and black Spirit creature token with flying.• You gain 4 life.Entwine{3}(Choose all if you pay the entwine cost.),,https://scryfall.com/card/mh1/205/kayas-guile
677,2.0,Transcendent Envoy,C,Creature,0.39,0.11,0.18,0.11,0.03,0.15,19911.0,1.3,{1}{W},FlyingAura spells you cast cost{1}less to cast.,1/2,https://scryfall.com/card/woc/81/transcendent-envoy
678,3.0,"Théoden, King of Rohan",U,Creature,0.35,0.03,0.18,0.1,0.03,0.18,9462.0,1.3,{1}{R}{W},"Whenever Théoden, King of Rohan or another Human enters the battlefield under your control, target creature gains double strike until end of turn.",2/3,https://scryfall.com/card/ltr/233/th%C3%A9oden-king-of-rohan
679,4.0,Citadel Siege,R,Enchantment,0.49,0.2,0.26,0.15,0.02,0.25,19854.0,1.3,{2}{W}{W},"As Citadel Siege enters the battlefield, choose Khans or Dragons.• Khans — At the beginning of combat on your turn, put two +1/+1 counters on target creature you control.• Dragons — At the beginning of combat on each opponent’s turn, tap target creature that player controls.",,https://scryfall.com/card/mic/81/citadel-siege
680,5.0,Migratory Route,U,Sorcery,0.35,0.05,0.18,0.1,0.02,0.57,9764.0,1.3,{3}{W}{U},"Create four 1/1 white Bird creature tokens with flying.Basic landcycling{2}({2}, Discard this card: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.)",,https://scryfall.com/card/moc/336/migratory-route
681,8.0,"Akroma, Angel of Wrath",M,Creature,4.99,2.8,4.05,1.81,0.02,0.57,19829.0,1.3,{5}{W}{W}{W},"Flying, first strike, vigilance, trample, haste, protection from black and from red",6/6,https://scryfall.com/card/c20/73/akroma-angel-of-wrath
682,2.0,Rally the Ranks,R,Enchantment,0.59,0.25,0.55,0.17,0.02,0.07,19818.0,1.3,{1}{W},"As Rally the Ranks enters the battlefield, choose a creature type.Creatures you control of the chosen type get +1/+1.",,https://scryfall.com/card/khm/20/rally-the-ranks
683,5.0,Baneslayer Angel,M,Creature,2.29,1.71,2.2,1.77,0.02,0.37,19781.0,1.3,{3}{W}{W},"Flying, first strike, lifelink, protection from Demons and from Dragons",5/5,https://scryfall.com/card/m21/6/baneslayer-angel
684,3.0,Touch the Spirit Realm,U,Enchantment,0.59,0.37,0.73,0.33,0.02,0.19,19736.0,1.3,{2}{W},"When Touch the Spirit Realm enters the battlefield, exile up to one target artifact or creature until Touch the Spirit Realm leaves the battlefield.Channel—{1}{W}, Discard Touch the Spirit Realm: Exile target artifact or creature. Return it to the battlefield under its owner’s control at the beginning of the next end step.",,https://scryfall.com/card/gdy/4/touch-the-spirit-realm
685,3.0,"Mila, Crafty Companion",M,Creature,1.99,1.78,,,0.13,0.22,9345.0,1.3,{1}{W}{W},"Whenever an opponent attacks one or more planeswalkers you control, put a loyalty counter on each planeswalker you control.Whenever a permanent you control becomes the target of a spell or ability an opponent controls, you may draw a card.",2/3,https://scryfall.com/card/stx/153/mila-crafty-companion-lukka-wayward-bonder
686,3.0,"Hama Pashar, Ruin Seeker",U,Creature,0.35,0.05,0.18,0.09,0.03,0.0,9633.0,1.3,{1}{W}{U},Room abilities of dungeons you own trigger an additional time.,2/3,https://scryfall.com/card/afr/224/hama-pashar-ruin-seeker
687,2.0,Whitemane Lion,C,Creature,0.35,0.04,0.11,0.04,0.03,0.16,19579.0,1.3,{1}{W},"FlashWhen Whitemane Lion enters the battlefield, return a creature you control to its owner’s hand.",2/2,https://scryfall.com/card/dmr/35/whitemane-lion
688,2.0,Banquet Guests,R,Creature,1.49,0.71,1.1,0.48,0.19,0.0,9160.0,1.3,{X}{G}{W},"Affinity for Food(This spell costs{1}less to cast for each Food you control.)TrampleBanquet Guests enters the battlefield with twice X +1/+1 counters on it.{2}, Sacrifice a Food: Banquet Guests gains indestructible until end of turn.",0/0,https://scryfall.com/card/ltc/47/banquet-guests
689,4.0,Deny the Witch,U,Instant,0.35,0.14,0.26,0.25,,0.29,5521.0,1.3,{1}{W}{U}{B},"Counter target spell, activated ability, or triggered ability. Its controller loses life equal to the number of creatures you control.",,https://scryfall.com/card/40k/116/deny-the-witch
690,3.0,Solitary Confinement,R,Enchantment,0.49,0.23,0.26,0.21,0.02,0.98,19453.0,1.3,{2}{W},"At the beginning of your upkeep, sacrifice Solitary Confinement unless you discard a card.Skip your draw step.You have shroud.(You can’t be the target of spells or abilities.)Prevent all damage that would be dealt to you.",,https://scryfall.com/card/mh2/265/solitary-confinement
691,3.0,Karmic Justice,R,Enchantment,0.49,0.84,0.55,0.71,0.02,0.79,19427.0,1.3,{2}{W},"Whenever a spell or ability an opponent controls destroys a noncreature permanent you control, you may destroy target permanent that opponent controls.",,https://scryfall.com/card/wot/7/karmic-justice
692,4.0,"Heliod, the Radiant Dawn",R,Creature,0.59,0.32,,,0.02,0.0,9546.0,1.3,{2}{W}{W},"When Heliod, the Radiant Dawn enters the battlefield, return target enchantment card that isn’t a God from your graveyard to your hand.{3}{U/P}: Transform Heliod, the Radiant Dawn. Activate only as a sorcery.({U/P}can be paid with either{U}or 2 life.)",4/4,https://scryfall.com/card/mom/17/heliod-the-radiant-dawn-heliod-the-warped-eclipse
693,2.0,Skycat Sovereign,R,Creature,0.49,0.2,0.26,0.08,0.02,0.08,9482.0,1.3,{W}{U},FlyingSkycat Sovereign gets +1/+1 for each other creature you control with flying.{2}{W}{U}: Create a 1/1 white Cat Bird creature token with flying.,1/1,https://scryfall.com/card/scd/243/skycat-sovereign
694,3.0,Knight Exemplar,R,Creature,2.49,1.16,2.94,1.54,0.02,0.42,19235.0,1.3,{1}{W}{W},First strike(This creature deals combat damage before creatures without first strike.)Other Knight creatures you control get +1/+1 and have indestructible.(Damage and effects that say “destroy” don’t destroy them.),2/2,https://scryfall.com/card/moc/192/knight-exemplar
695,2.0,"Satsuki, the Living Lore",R,Creature,0.49,0.22,0.26,0.12,0.01,0.06,8983.0,1.3,{G}{W},"{T}: Put a lore counter on each Saga you control. Activate only as a sorcery.When Satsuki, the Living Lore dies, choose up to one —• Return target Saga or enchantment creature you control to its owner’s hand.• Return target Saga card from your graveyard to your hand.",1/3,https://scryfall.com/card/neo/235/satsuki-the-living-lore
696,4.0,Armageddon,M,Sorcery,5.49,5.0,4.05,1.53,0.29,2.69,19172.0,1.3,{3}{W},Destroy all lands.,,https://scryfall.com/card/30a/2/armageddon
697,3.0,"Feather, the Redeemed",R,Creature,0.79,0.51,0.55,0.43,0.02,0.84,9121.0,1.3,{R}{W}{W},"FlyingWhenever you cast an instant or sorcery spell that targets a creature you control, exile that card instead of putting it into your graveyard as it resolves. If you do, return it to your hand at the beginning of the next end step.",3/4,https://scryfall.com/card/tsr/377/feather-the-redeemed
698,2.0,Michiko's Reign of Truth,U,Enchantment,0.35,0.1,,,0.02,0.13,19136.0,1.3,{1}{W},"(As this Saga enters and after your draw step, add a lore counter.)I, II — Target creature gets +1/+1 until end of turn for each artifact and/or enchantment you control.III — Exile this Saga, then return it to the battlefield transformed under your control.",0/0,https://scryfall.com/card/neo/29/michikos-reign-of-truth-portrait-of-michiko
699,2.0,Greater Auramancy,R,Enchantment,8.49,7.46,9.58,6.25,0.02,1.01,19074.0,1.3,{1}{W},Other enchantments you control have shroud.(A permanent with shroud can’t be the target of spells or abilities.)Enchanted creatures you control have shroud.,,https://scryfall.com/card/wot/4/greater-auramancy
700,2.0,Legion's Initiative,R,Enchantment,0.69,0.43,0.73,0.37,0.02,0.17,9084.0,1.3,{R}{W},"Red creatures you control get +1/+0.White creatures you control get +0/+1.{R}{W}, Exile Legion’s Initiative: Exile all creatures you control. At the beginning of the next combat, return those cards to the battlefield under their owner’s control and those creatures gain haste until end of turn.",,https://scryfall.com/card/2x2/242/legions-initiative
701,3.0,Norn's Decree,R,Enchantment,3.49,2.07,2.94,1.94,2.02,0.64,19050.0,1.3,{2}{W},"Whenever one or more creatures an opponent controls deal combat damage to you, that opponent gets a poison counter.Whenever a player attacks, if one or more players being attacked are poisoned, the attacking player draws a card.",,https://scryfall.com/card/onc/9/norns-decree
702,6.0,"Colfenor, the Last Yew",R,Creature,0.49,0.1,0.26,0.15,0.27,0.18,4590.0,1.3,{3}{W}{B}{G},"Vigilance, reachWhenever Colfenor, the Last Yew or another creature you control dies, return up to one other target creature card with lesser toughness from your graveyard to your hand.",3/7,https://scryfall.com/card/cmr/274/colfenor-the-last-yew
703,2.0,Daybreak Coronet,R,Enchantment,1.29,1.0,0.73,1.88,0.07,0.33,19005.0,1.3,{W}{W},"Enchant creature with another Aura attached to itEnchanted creature gets +3/+3 and has first strike, vigilance, and lifelink.(Damage dealt by the creature also causes its controller to gain that much life.)",,https://scryfall.com/card/woc/65/daybreak-coronet
704,5.0,"Celestine, the Living Saint",R,Creature,11.99,7.73,12.52,6.36,,0.19,18976.0,1.2,{4}{W},"Flying, lifelinkHealing Tears— At the beginning of your end step, return target creature card with mana value X or less from your graveyard to the battlefield, where X is the amount of life you gained this turn.",3/4,https://scryfall.com/card/40k/10/celestine-the-living-saint
705,3.0,Spear of Heliod,R,Artifact,0.99,0.67,0.73,0.85,0.02,0.13,18938.0,1.2,{1}{W}{W},"Creatures you control get +1/+1.{1}{W}{W},{T}: Destroy target creature that dealt damage to you this turn.",,https://scryfall.com/card/ths/33/spear-of-heliod
706,5.0,Lorehold Command,R,Instant,0.49,0.15,0.26,0.24,0.02,0.0,9019.0,1.2,{3}{R}{W},"Choose two —• Create a 3/2 red and white Spirit creature token.• Creatures you control get +1/+0 and gain indestructible and haste until end of turn.• Lorehold Command deals 3 damage to any target. Target player gains 3 life.• Sacrifice a permanent, then draw two cards.",,https://scryfall.com/card/stx/199/lorehold-command
707,4.0,"Bruse Tarl, Boorish Herder",M,Creature,5.99,5.63,8.1,5.38,0.91,0.38,9005.0,1.2,{2}{R}{W},"Whenever Bruse Tarl, Boorish Herder enters the battlefield or attacks, target creature you control gains double strike and lifelink until end of turn.Partner(You can have two commanders if both have partner.)",3/3,https://scryfall.com/card/cmr/517/bruse-tarl-boorish-herder
708,5.0,Crested Sunmare,M,Creature,6.49,5.87,7.0,4.59,0.02,0.28,18897.0,1.2,{3}{W}{W},"Other Horses you control have indestructible.At the beginning of each end step, if you gained life this turn, create a 5/5 white Horse creature token.",5/5,https://scryfall.com/card/plist/303/crested-sunmare
709,4.0,Glorious Protector,R,Creature,0.49,0.18,0.26,0.19,0.02,0.21,18892.0,1.2,{2}{W}{W},"FlashFlyingWhen Glorious Protector enters the battlefield, you may exile any number of non-Angel creatures you control until Glorious Protector leaves the battlefield.Foretell{2}{W}",3/4,https://scryfall.com/card/clb/695/glorious-protector
710,4.0,Company Commander,R,Creature,0.49,0.22,0.55,0.36,,0.17,9520.0,1.2,{2}{W}{B},"Command Section— When Company Commander enters the battlefield, create a number of 1/1 white Soldier creature tokens equal to the number of opponents you have.Bring it Down!— Whenever Company Commander attacks, creatures you control gain deathtouch until end of turn.",2/4,https://scryfall.com/card/40k/113/company-commander
711,6.0,"Urza, Chief Artificer",M,Creature,0.99,0.43,0.73,0.76,0.19,0.38,5326.0,1.2,{3}{W}{U}{B},"Affinity for artifact creatures(This spell costs{1}less to cast for each artifact creature you control.)Artifact creatures you control have menace.At the beginning of your end step, create a 0/0 colorless Construct artifact creature token with “This creature gets +1/+1 for each artifact you control.”",4/5,https://scryfall.com/card/brc/2/urza-chief-artificer
712,4.0,Shalai and Hallar,M,Creature,0.99,0.51,0.73,0.34,2.0,0.71,4813.0,1.2,{1}{R}{G}{W},"Flying, vigilanceWhenever one or more +1/+1 counters are put on a creature you control, Shalai and Hallar deals that much damage to target opponent.",3/3,https://scryfall.com/card/moc/10/shalai-and-hallar
713,6.0,"Sorin, Grim Nemesis",M,Planeswalker,3.99,2.51,3.68,2.35,0.02,0.6,9498.0,1.2,{4}{W}{B},"+1: Reveal the top card of your library and put that card into your hand. Each opponent loses life equal to its mana value.−X: Sorin, Grim Nemesis deals X damage to target creature or planeswalker and you gain X life.−9: Create a number of 1/1 black Vampire Knight creature tokens with lifelink equal to the highest life total among all players.",Loyalty: 6,https://scryfall.com/card/sir/243/sorin-grim-nemesis
714,5.0,"Ajani, Mentor of Heroes",M,Planeswalker,7.49,5.95,6.63,5.16,0.02,0.33,8795.0,1.2,{3}{G}{W},"+1: Distribute three +1/+1 counters among one, two, or three target creatures you control.+1: Look at the top four cards of your library. You may reveal an Aura, creature, or planeswalker card from among them and put it into your hand. Put the rest on the bottom of your library in any order.−8: You gain 100 life.",Loyalty: 4,https://scryfall.com/card/sld/397/ajani-mentor-of-heroes
715,4.0,"Sorin, Lord of Innistrad",M,Planeswalker,3.49,0.64,1.47,0.77,0.02,0.36,9470.0,1.2,{2}{W}{B},+1: Create a 1/1 black Vampire creature token with lifelink.−2: You get an emblem with “Creatures you control get +1/+0.”−6: Destroy up to three target creatures and/or other planeswalkers. Return each card put into a graveyard this way to the battlefield under your control.,Loyalty: 3,https://scryfall.com/card/lcc/289/sorin-lord-of-innistrad
716,5.0,Trostani Discordant,M,Creature,0.99,0.31,0.73,0.53,0.02,0.8,8747.0,1.2,{3}{G}{W},"Other creatures you control get +1/+1.When Trostani Discordant enters the battlefield, create two 1/1 white Soldier creature tokens with lifelink.At the beginning of your end step, each player gains control of all creatures they own.",1/4,https://scryfall.com/card/scd/253/trostani-discordant
717,1.0,Lunarch Veteran,C,Creature,0.69,0.25,,,0.03,0.11,18622.0,1.2,{W},"Whenever another creature enters the battlefield under your control, you gain 1 life.Disturb{1}{W}(You may cast this card from your graveyard transformed for its disturb cost.)",1/1,https://scryfall.com/card/dbl/27/lunarch-veteran-luminous-phantom
718,4.0,The Wanderer,U,Planeswalker,0.35,0.19,0.18,0.1,0.03,0.49,18593.0,1.2,{3}{W},Prevent all noncombat damage that would be dealt to you and other permanents you control.−2: Exile target creature with power 4 or greater.,Loyalty: 5,https://scryfall.com/card/cmm/843/the-wanderer
719,2.0,Karlov of the Ghost Council,M,Creature,23.99,17.51,19.16,17.47,4.72,0.47,9378.0,1.2,{W}{B},"Whenever you gain life, put two +1/+1 counters on Karlov of the Ghost Council.{W}{B}, Remove six +1/+1 counters from Karlov of the Ghost Council: Exile target creature.",2/2,https://scryfall.com/card/pj21/7/karlov-of-the-ghost-council
720,3.0,Death's Oasis,R,Enchantment,0.49,0.13,0.26,0.13,0.02,0.0,4461.0,1.2,{W}{B}{G},"Whenever a nontoken creature you control dies, mill two cards. Then return a creature card with lesser mana value than the creature that died from your graveyard to your hand.{1}, Sacrifice Death’s Oasis: You gain life equal to the highest mana value among creatures you control.",,https://scryfall.com/card/iko/182/deaths-oasis
721,3.0,"Siona, Captain of the Pyleas",U,Creature,0.35,0.06,0.18,0.08,0.03,0.07,8660.0,1.2,{1}{G}{W},"When Siona, Captain of the Pyleas enters the battlefield, look at the top seven cards of your library. You may reveal an Aura card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.Whenever an Aura you control becomes attached to a creature you control, create a 1/1 white Human Soldier creature token.",2/2,https://scryfall.com/card/woc/144/siona-captain-of-the-pyleas
722,6.0,Beacon of Immortality,R,Instant,5.49,5.1,4.42,1.13,0.02,0.38,18484.0,1.2,{5}{W},Double target player’s life total. Shuffle Beacon of Immortality into its owner’s library.,,https://scryfall.com/card/mb1/35/beacon-of-immortality
723,4.0,Honden of Cleansing Fire,U,Enchantment,2.29,2.31,2.57,1.71,0.03,0.15,18460.0,1.2,{3}{W},"At the beginning of your upkeep, you gain 2 life for each Shrine you control.",,https://scryfall.com/card/ha3/2/honden-of-cleansing-fire
724,8.0,Wakening Sun's Avatar,M,Creature,0.99,0.46,0.36,0.27,0.02,0.29,18440.0,1.2,{5}{W}{W}{W},"When Wakening Sun’s Avatar enters the battlefield, if you cast it from your hand, destroy all non-Dinosaur creatures.",7/7,https://scryfall.com/card/lcc/139/wakening-suns-avatar
725,5.0,Elspeth Resplendent,M,Planeswalker,4.49,3.1,4.05,3.64,0.25,0.31,18434.0,1.2,{3}{W}{W},"+1: Choose up to one target creature. Put a +1/+1 counter and a counter from among flying, first strike, lifelink, or vigilance on it.−3: Look at the top seven cards of your library. You may put a permanent card with mana value 3 or less from among them onto the battlefield with a shield counter on it. Put the rest on the bottom of your library in a random order.−7: Create five 3/3 white Angel creature tokens with flying.",Loyalty: 5,https://scryfall.com/card/snc/11/elspeth-resplendent
726,4.0,Angel of Finality,R,Creature,0.49,0.13,0.26,0.14,0.1,0.26,18327.0,1.2,{3}{W},"FlyingWhen Angel of Finality enters the battlefield, exile target player’s graveyard.",3/4,https://scryfall.com/card/moc/169/angel-of-finality
727,2.0,Brought Back,R,Instant,1.79,1.94,2.2,1.22,0.23,0.26,18312.0,1.2,{W}{W},Choose up to two target permanent cards in your graveyard that were put there from the battlefield this turn. Return them to the battlefield tapped.,,https://scryfall.com/card/plist/1290/brought-back
728,4.0,"Osgir, the Reconstructor",M,Creature,0.99,0.45,0.73,0.53,3.39,0.45,8719.0,1.2,{2}{R}{W},"Vigilance{1}, Sacrifice an artifact: Target creature you control gets +2/+0 until end of turn.{X},{T}, Exile an artifact card with mana value X from your graveyard: Create two tokens that are copies of the exiled card. Activate only as a sorcery.",4/4,https://scryfall.com/card/c21/8/osgir-the-reconstructor
729,4.0,Archangel of Tithes,M,Creature,11.99,10.22,7.36,10.13,0.13,0.91,18298.0,1.2,{1}{W}{W}{W},"FlyingAs long as Archangel of Tithes is untapped, creatures can’t attack you or planeswalkers you control unless their controller pays{1}for each of those creatures.As long as Archangel of Tithes is attacking, creatures can’t block unless their controller pays{1}for each of those creatures.",3/5,https://scryfall.com/card/pagl/7/archangel-of-tithes
730,2.0,Swiftblade Vindicator,R,Creature,0.49,0.31,0.26,0.23,0.02,0.09,8703.0,1.2,{R}{W},"Double strike, vigilance, trample",1/1,https://scryfall.com/card/2xm/221/swiftblade-vindicator
731,3.0,"Gluntch, the Bestower",R,Creature,0.49,0.1,0.26,0.12,,0.19,8513.0,1.2,{1}{G}{W},"FlyingAt the beginning of your end step, choose a player. They put two +1/+1 counters on a creature they control. Choose a second player to draw a card. Then choose a third player to create two Treasure tokens.",0/5,https://scryfall.com/card/clb/275/gluntch-the-bestower
732,4.0,Go-Shintai of Shared Purpose,U,Creature,0.35,0.11,0.18,0.12,0.02,0.22,18163.0,1.2,{3}{W},"VigilanceAt the beginning of your end step, you may pay{1}. If you do, create a 1/1 colorless Spirit creature token for each Shrine you control.",1/3,https://scryfall.com/card/neo/14/go-shintai-of-shared-purpose
733,4.0,Vodalian Wave-Knight,R,Creature,1.29,0.22,0.73,0.57,0.1,0.19,8890.0,1.2,{2}{W}{U},"Whenever you draw a card, put a +1/+1 counter on each other Merfolk and/or Knight you control.",3/3,https://scryfall.com/card/moc/43/vodalian-wave-knight
734,2.0,Blot Out the Sky,M,Sorcery,0.99,0.68,0.73,1.11,0.03,0.76,9114.0,1.2,{X}{W}{B},"Create X tapped 2/1 white and black Inkling creature tokens with flying. If X is 6 or more, destroy all noncreature, nonland permanents.",,https://scryfall.com/card/stx/167/blot-out-the-sky
735,2.0,Murasa Rootgrazer,U,Creature,0.35,0.05,0.18,0.11,0.03,0.08,8445.0,1.2,{G}{W},Vigilance{T}: You may put a basic land card from your hand onto the battlefield.{T}: Return target basic land you control to its owner’s hand.,2/3,https://scryfall.com/card/znr/229/murasa-rootgrazer
736,3.0,Cloudsteel Kirin,R,Creature,0.49,0.21,0.26,0.19,0.01,0.51,18034.0,1.2,{2}{W},"FlyingEquipped creature has flying and “You can’t lose the game and your opponents can’t win the game.”Reconfigure{5}({5}: Attach to target creature you control; or unattach from a creature. Reconfigure only as a sorcery. While attached, this isn’t a creature.)",3/2,https://scryfall.com/card/neo/8/cloudsteel-kirin
737,4.0,Serra Paragon,M,Creature,4.49,3.2,5.52,4.89,2.07,0.32,18027.0,1.2,{2}{W}{W},"FlyingOnce during each of your turns, you may play a land from your graveyard or cast a permanent spell with mana value 3 or less from your graveyard. If you do, it gains “When this permanent is put into a graveyard from the battlefield, exile it and you gain 2 life.”",3/4,https://scryfall.com/card/dmu/32/serra-paragon
738,4.0,Replenish,R,Sorcery,74.99,84.16,88.45,25.14,3.6,0.71,18026.0,1.2,{3}{W},Return all enchantment cards from your graveyard to the battlefield.(Auras with nothing to enchant remain in your graveyard.),,https://scryfall.com/card/wc00/tvdl15/replenish
739,2.0,Horn of Valhalla,R,Artifact,1.49,0.32,,,,0.13,18016.0,1.2,{1}{W},Equipped creature gets +1/+1 for each creature you control.Equip{3},,https://scryfall.com/card/hbg/92/horn-of-valhalla-ysgards-call
740,2.0,"Anafenza, Kin-Tree Spirit",U,Creature,0.35,0.09,0.18,0.1,0.02,0.1,17995.0,1.2,{W}{W},"Whenever another nontoken creature enters the battlefield under your control, bolster 1.(Choose a creature with the least toughness among creatures you control and put a +1/+1 counter on it.)",2/2,https://scryfall.com/card/cmm/11/anafenza-kin-tree-spirit
741,4.0,Inquisitor Greyfax,M,Creature,0.99,0.48,0.73,2.98,,0.0,5069.0,1.2,{1}{W}{U}{B},"VigilanceUnquestionable Wisdom— Other creatures you control get +1/+0 and have vigilance.Hunt for Heresy—{1},{T}: Tap target creature an opponent controls. Investigate.(Create a Clue token. It’s an artifact with “{2}, Sacrifice this artifact: Draw a card.”)",3/3,https://scryfall.com/card/40k/3/inquisitor-greyfax
742,4.0,Firemane Commando,R,Creature,3.49,2.34,3.68,1.23,0.1,0.19,17871.0,1.2,{3}{W},"FlyingWhenever you attack with two or more creatures, draw a card.Whenever another player attacks with two or more creatures, they draw a card if none of those creatures attacked you.",4/3,https://scryfall.com/card/moc/73/firemane-commando
743,3.0,Bladehold War-Whip,U,Artifact,0.35,0.1,0.18,0.11,0.03,0.0,8504.0,1.2,{1}{R}{W},"For Mirrodin!(When this Equipment enters the battlefield, create a 2/2 red Rebel creature token, then attach this to it.)Equip abilities you activate of other Equipment cost{1}less to activate.Equipped creature has double strike.Equip{3}{R}{W}",,https://scryfall.com/card/one/197/bladehold-war-whip
744,2.0,Gaddock Teeg,R,Creature,2.99,2.1,2.94,2.42,0.06,1.55,8348.0,1.2,{G}{W},Noncreature spells with mana value 4 or greater can’t be cast.Noncreature spells with{X}in their mana costs can’t be cast.,2/2,https://scryfall.com/card/uma/199/gaddock-teeg
745,2.0,Folk Hero,M,Enchantment,1.99,1.81,2.57,1.75,1.19,0.12,17822.0,1.2,{1}{W},"Commander creatures you own have “Whenever you cast a spell that shares a creature type with this creature, draw a card. This ability triggers only once each turn.”",,https://scryfall.com/card/clb/608/folk-hero
746,4.0,"Winota, Joiner of Forces",M,Creature,5.49,3.63,5.52,5.76,0.24,1.53,8491.0,1.2,{2}{R}{W},"Whenever a non-Human creature you control attacks, look at the top six cards of your library. You may put a Human creature card from among them onto the battlefield tapped and attacking. It gains indestructible until end of turn. Put the rest of the cards on the bottom of your library in a random order.",4/4,https://scryfall.com/card/iko/216/winota-joiner-of-forces
747,2.0,Oath of Ajani,R,Enchantment,0.69,0.34,0.73,0.44,0.02,0.09,8331.0,1.2,{G}{W},"When Oath of Ajani enters the battlefield, put a +1/+1 counter on each creature you control.Planeswalker spells you cast cost{1}less to cast.",,https://scryfall.com/card/klr/200/oath-of-ajani
748,1.0,Sanctum of Tranquil Light,U,Enchantment,0.39,0.27,0.55,0.2,0.03,0.14,17703.0,1.2,{W},{5}{W}: Tap target creature. This ability costs{1}less to activate for each Shrine you control.,,https://scryfall.com/card/m21/33/sanctum-of-tranquil-light
749,5.0,Djeru and Hazoret,R,Creature,0.49,0.25,0.26,0.13,0.02,0.2,8418.0,1.2,{2}{R}{R}{W},"As long as you have one or fewer cards in hand, Djeru and Hazoret has vigilance and haste.Whenever Djeru and Hazoret attacks, look at the top six cards of your library. You may exile a legendary creature card from among them. Put the rest on the bottom of your library in a random order. Until end of turn, you may cast the exiled card without paying its mana cost.",5/4,https://scryfall.com/card/mom/221/djeru-and-hazoret
