,CMC,Name,Rarity,Type_x,Card Kingdom ($),TCGPlayer ($),Face to Face ($),Cardmarket (€),Cardhoarder (Event Ticket - TIX),Salt,Decks,Inclusion,Mana Cost,Text,Stats,URL
625,4.0,"Erebos, Bleak-Hearted",M,Creature,0.99,0.65,0.73,0.6,0.02,0.24,23031.0,1.3,{3}{B},"IndestructibleAs long as your devotion to black is less than five, Erebos isn’t a creature.Whenever another creature you control dies, you may pay 2 life. If you do, draw a card.{1}{B}, Sacrifice another creature: Target creature gets -2/-1 until end of turn.",5/6,https://scryfall.com/card/cmm/868/erebos-bleak-hearted
626,4.0,Firja's Retribution,R,Enchantment,0.49,0.14,0.26,0.19,0.06,0.0,10253.0,1.3,{1}{W}{W}{B},"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)I — Create a 4/4 white Angel Warrior creature token with flying and vigilance.II — Until end of turn, Angels you control gain “{T}: Destroy target creature with power less than this creature’s power.”III — Angels you control gain double strike until end of turn.",,https://scryfall.com/card/clb/846/firjas-retribution
627,4.0,Oriq Loremage,R,Creature,1.49,0.44,1.1,0.3,0.02,0.29,22928.0,1.3,{2}{B}{B},"{T}: Search your library for a card, put it into your graveyard, then shuffle. If it’s an instant or sorcery card, put a +1/+1 counter on Oriq Loremage.",3/3,https://scryfall.com/card/stx/80/oriq-loremage
628,3.0,Obelisk Spider,U,Creature,0.69,0.41,0.73,0.14,0.03,0.11,9661.0,1.3,{1}{B}{G},"ReachWhenever Obelisk Spider deals combat damage to a creature, put a -1/-1 counter on that creature.Whenever you put one or more -1/-1 counters on a creature, each opponent loses 1 life and you gain 1 life.",1/4,https://scryfall.com/card/akr/249/obelisk-spider
629,4.0,Bloodline Keeper,R,Creature,19.99,18.97,,5.92,0.02,0.19,22894.0,1.3,{2}{B}{B},Flying{T}: Create a 2/2 black Vampire creature token with flying.{B}: Transform Bloodline Keeper. Activate only if you control five or more Vampires.,3/3,https://scryfall.com/card/sis/27/bloodline-keeper-lord-of-lineage
630,7.0,Overseer of the Damned,R,Creature,0.59,0.24,0.55,0.2,3.39,0.26,22854.0,1.3,{5}{B}{B},"FlyingWhen Overseer of the Damned enters the battlefield, you may destroy target creature.Whenever a nontoken creature an opponent controls dies, create a tapped 2/2 black Zombie creature token.",5/5,https://scryfall.com/card/scd/98/overseer-of-the-damned
631,3.0,Nighthowler,R,Creature,0.49,0.14,0.26,0.11,0.02,0.15,22838.0,1.3,{1}{B}{B},"Bestow{2}{B}{B}(If you cast this card for its bestow cost, it’s an Aura spell with enchant creature. It becomes a creature again if it’s not attached to a creature.)Nighthowler and enchanted creature each get +X/+X, where X is the number of creature cards in all graveyards.",0/0,https://scryfall.com/card/clb/764/nighthowler
632,5.0,Champion of Dusk,R,Creature,0.49,0.2,0.36,0.17,0.02,0.18,22826.0,1.3,{3}{B}{B},"When Champion of Dusk enters the battlefield, you draw X cards and you lose X life, where X is the number of Vampires you control.",4/4,https://scryfall.com/card/lcc/188/champion-of-dusk
633,3.0,"Gix, Yawgmoth Praetor",M,Creature,6.99,4.19,8.1,5.35,0.92,0.54,22823.0,1.3,{1}{B}{B},"Whenever a creature deals combat damage to one of your opponents, its controller may pay 1 life. If they do, they draw a card.{4}{B}{B}{B}, Discard X cards: Exile the top X cards of target opponent’s library. You may play lands and cast spells from among cards exiled this way without paying their mana costs.",3/3,https://scryfall.com/card/bro/95/gix-yawgmoth-praetor
634,6.0,Patron of the Vein,R,Creature,0.49,0.23,0.55,0.96,0.1,0.29,22817.0,1.3,{4}{B}{B},"FlyingWhen Patron of the Vein enters the battlefield, destroy target creature an opponent controls.Whenever a creature an opponent controls dies, exile it and put a +1/+1 counter on each Vampire you control.",4/4,https://scryfall.com/card/lcc/207/patron-of-the-vein
635,5.0,"Phenax, God of Deception",M,Creature,12.99,8.35,13.26,7.03,0.02,0.7,11357.0,1.3,{3}{U}{B},"IndestructibleAs long as your devotion to blue and black is less than seven, Phenax isn’t a creature.Creatures you control have “{T}: Target player mills X cards, where X is this creature’s toughness.”",4/7,https://scryfall.com/card/plist/445/phenax-god-of-deception
636,6.0,Magister of Worth,R,Creature,0.49,0.21,0.26,0.29,0.02,0.36,10117.0,1.3,{4}{W}{B},"FlyingWill of the council— When Magister of Worth enters the battlefield, starting with you, each player votes for grace or condemnation. If grace gets more votes, each player returns each creature card from their graveyard to the battlefield. If condemnation gets more votes or the vote is tied, destroy all creatures other than Magister of Worth.",4/4,https://scryfall.com/card/c21/223/magister-of-worth
637,4.0,"Obeka, Brute Chronologist",R,Creature,0.49,0.24,0.26,0.34,0.25,0.55,5323.0,1.3,{1}{U}{B}{R},"{T}: The player whose turn it is may end the turn.(Exile all spells and abilities from the stack. The player whose turn it is discards down to their maximum hand size. Damage wears off, and “this turn” and “until end of turn” effects end.)",3/4,https://scryfall.com/card/cmr/289/obeka-brute-chronologist
638,5.0,Fusion Elemental,U,Creature,0.35,0.07,0.18,0.09,0.03,0.0,2987.0,1.3,{W}{U}{B}{R}{G},,8/8,https://scryfall.com/card/dmc/150/fusion-elemental
639,4.0,Terminal Agony,C,Sorcery,0.35,0.04,0.11,0.02,0.03,0.0,10057.0,1.3,{2}{B}{R},"Destroy target creature.Madness{B}{R}(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",,https://scryfall.com/card/j21/723/terminal-agony
640,3.0,Kaya's Guile,R,Instant,0.79,0.87,0.73,1.61,0.03,0.38,10050.0,1.3,{1}{W}{B},Choose two —• Each opponent sacrifices a creature.• Exile all opponents’ graveyards.• Create a 1/1 white and black Spirit creature token with flying.• You gain 4 life.Entwine{3}(Choose all if you pay the entwine cost.),,https://scryfall.com/card/mh1/205/kayas-guile
641,4.0,Ancient Craving,U,Sorcery,0.39,0.19,0.26,0.19,0.02,0.06,22481.0,1.3,{3}{B},You draw three cards and you lose 3 life.,,https://scryfall.com/card/j22/376/ancient-craving
642,4.0,Liliana of the Dark Realms,M,Planeswalker,15.99,10.59,18.42,9.47,0.02,0.32,22388.0,1.3,{2}{B}{B},"+1: Search your library for a Swamp card, reveal it, put it into your hand, then shuffle.−3: Target creature gets +X/+X or -X/-X until end of turn, where X is the number of Swamps you control.−6: You get an emblem with “Swamps you control have ‘{T}: Add{B}{B}{B}{B}.’”",Loyalty: 3,https://scryfall.com/card/sld/1107/liliana-of-the-dark-realms
643,2.0,Apprentice Necromancer,U,Creature,1.99,1.09,2.2,0.89,0.03,0.19,22353.0,1.3,{1}{B},"{B},{T}, Sacrifice Apprentice Necromancer: Return target creature card from your graveyard to the battlefield. That creature gains haste. At the beginning of the next end step, sacrifice it.",1/1,https://scryfall.com/card/uma/84/apprentice-necromancer
644,1.0,Blood Pet,C,Creature,0.35,0.29,0.18,0.26,0.04,0.13,22293.0,1.3,{B},Sacrifice Blood Pet: Add{B}.,1/1,https://scryfall.com/card/plist/596/blood-pet
645,5.0,"Ob Nixilis, the Fallen",M,Creature,7.99,7.01,8.1,3.98,0.06,0.45,22283.0,1.3,{3}{B}{B},"Landfall— Whenever a land enters the battlefield under your control, you may have target player lose 3 life. If you do, put three +1/+1 counters on Ob Nixilis, the Fallen.",3/3,https://scryfall.com/card/plist/730/ob-nixilis-the-fallen
646,6.0,Pontiff of Blight,R,Creature,0.49,0.13,0.26,0.15,0.02,0.36,22233.0,1.3,{4}{B}{B},"Extort(Whenever you cast a spell, you may pay{W/B}. If you do, each opponent loses 1 life and you gain that much life.)Other creatures you control have extort.(If a creature has multiple instances of extort, each triggers separately.)",2/7,https://scryfall.com/card/clb/768/pontiff-of-blight
647,1.0,Vat of Rebirth,U,Artifact,0.49,0.25,0.26,0.16,0.03,0.17,22230.0,1.3,{B},"Whenever another artifact or creature you control is put into a graveyard from the battlefield, put an oil counter on Vat of Rebirth.{2}{B},{T}, Remove four oil counters from Vat of Rebirth: Return target creature card from your graveyard to the battlefield. Activate only as a sorcery.",,https://scryfall.com/card/one/113/vat-of-rebirth
648,4.0,Deny the Witch,U,Instant,0.35,0.14,0.26,0.25,,0.29,5521.0,1.3,{1}{W}{U}{B},"Counter target spell, activated ability, or triggered ability. Its controller loses life equal to the number of creatures you control.",,https://scryfall.com/card/40k/116/deny-the-witch
649,2.0,Bloodtithe Harvester,U,Creature,0.35,0.39,0.55,0.18,0.03,0.1,9857.0,1.3,{B}{R},"When Bloodtithe Harvester enters the battlefield, create a Blood token.(It’s an artifact with “{1},{T}, Discard a card, Sacrifice this artifact: Draw a card.”){T}, Sacrifice Bloodtithe Harvester: Target creature gets -X/-X until end of turn, where X is twice the number of Blood tokens you control. Activate only as a sorcery.",3/2,https://scryfall.com/card/dbl/499/bloodtithe-harvester
650,5.0,Liliana Vess,M,Planeswalker,5.99,5.08,6.63,3.34,0.02,0.39,22004.0,1.3,{3}{B}{B},"+1: Target player discards a card.−2: Search your library for a card, then shuffle and put that card on top.−8: Put all creature cards from all graveyards onto the battlefield under your control.",Loyalty: 5,https://scryfall.com/card/sld/747/liliana-vess-liliana-vess
651,4.0,Olivia Voldaren,M,Creature,6.49,5.42,5.52,5.21,0.02,0.38,9808.0,1.3,{2}{B}{R},Flying{1}{R}: Olivia Voldaren deals 1 damage to another target creature. That creature becomes a Vampire in addition to its other types. Put a +1/+1 counter on Olivia Voldaren.{3}{B}{B}: Gain control of target Vampire for as long as you control Olivia Voldaren.,3/3,https://scryfall.com/card/sld/1264/olivia-voldaren
652,2.0,Blightbelly Rat,C,Creature,0.35,0.09,0.11,0.06,0.03,0.24,21922.0,1.3,{1}{B},"Toxic 1(Players dealt combat damage by this creature also get a poison counter.)When Blightbelly Rat dies, proliferate.(Choose any number of permanents and/or players, then give each another counter of each kind already there.)",2/2,https://scryfall.com/card/one/85/blightbelly-rat
653,2.0,Burglar Rat,C,Creature,0.35,0.23,0.18,0.14,0.04,0.26,21922.0,1.3,{1}{B},"When Burglar Rat enters the battlefield, each opponent discards a card.",1/1,https://scryfall.com/card/j22/384/burglar-rat
654,2.0,Bladestitched Skaab,U,Creature,0.35,0.14,0.18,0.2,0.03,0.06,10911.0,1.3,{U}{B},Other Zombies you control get +1/+0.,2/3,https://scryfall.com/card/dbl/212/bladestitched-skaab
655,3.0,Curse of Disturbance,U,Enchantment,1.29,0.68,1.1,0.7,2.02,0.26,21850.0,1.3,{2}{B},"Enchant playerWhenever enchanted player is attacked, create a 2/2 black Zombie creature token. Each opponent attacking that player does the same.",,https://scryfall.com/card/scd/74/curse-of-disturbance
656,2.0,Tainted Indulgence,U,Instant,0.49,0.2,0.55,0.31,0.03,0.14,10872.0,1.3,{U}{B},Draw two cards. Then discard a card unless there are five or more mana values among cards in your graveyard.,,https://scryfall.com/card/snc/227/tainted-indulgence
657,2.0,Necrogenesis,U,Enchantment,0.39,0.27,0.18,0.15,0.03,0.18,9181.0,1.3,{B}{G},{2}: Exile target creature card from a graveyard. Create a 1/1 green Saproling creature token.,,https://scryfall.com/card/c16/215/necrogenesis
658,2.0,Glimpse the Unthinkable,R,Sorcery,2.49,1.32,2.94,1.59,0.06,0.45,10788.0,1.3,{U}{B},Target player mills ten cards.,,https://scryfall.com/card/ha6/8/glimpse-the-unthinkable
659,5.0,Incarnation Technique,R,Sorcery,4.49,3.0,4.42,4.9,,0.11,21620.0,1.3,{4}{B},"Demonstrate(When you cast this spell, you may copy it. If you do, choose an opponent to also copy it.)Mill five cards, then return a creature card from your graveyard to the battlefield.",,https://scryfall.com/card/c21/41/incarnation-technique
660,4.0,Sifter of Skulls,R,Creature,1.49,1.01,1.47,0.75,0.02,0.18,21584.0,1.3,{3}{B},"Devoid(This card has no color.)Whenever another nontoken creature you control dies, create a 1/1 colorless Eldrazi Scion creature token. It has “Sacrifice this creature: Add{C}.”({C}represents colorless mana.)",4/3,https://scryfall.com/card/ogw/77/sifter-of-skulls
661,6.0,"Colfenor, the Last Yew",R,Creature,0.49,0.1,0.26,0.15,0.27,0.18,4590.0,1.3,{3}{W}{B}{G},"Vigilance, reachWhenever Colfenor, the Last Yew or another creature you control dies, return up to one other target creature card with lesser toughness from your graveyard to your hand.",3/7,https://scryfall.com/card/cmr/274/colfenor-the-last-yew
662,5.0,Slave of Bolas,U,Sorcery,0.35,0.26,0.18,0.15,0.03,0.5,5057.0,1.3,{3}{U/R}{B},Gain control of target creature. Untap that creature. It gains haste until end of turn. Sacrifice it at the beginning of the next end step.,,https://scryfall.com/card/mb1/1534/slave-of-bolas
663,3.0,King Narfi's Betrayal,R,Enchantment,0.49,0.12,0.26,0.13,0.02,0.17,10713.0,1.3,{1}{U}{B},"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)I — Each player mills four cards. Then you may exile a creature or planeswalker card from each graveyard.II, III — Until end of turn, you may cast spells from among cards exiled with King Narfi’s Betrayal, and you may spend mana as though it were mana of any color to cast those spells.",,https://scryfall.com/card/lcc/272/king-narfis-betrayal
664,6.0,Command the Dreadhorde,R,Sorcery,0.49,0.34,0.55,0.43,0.02,0.42,21460.0,1.2,{4}{B}{B},Choose any number of target creature and/or planeswalker cards in graveyards. Command the Dreadhorde deals damage to you equal to the total mana value of those cards. Put them onto the battlefield under your control.,,https://scryfall.com/card/war/82/command-the-dreadhorde
665,4.0,Daemogoth Woe-Eater,U,Creature,0.35,0.13,0.18,0.14,0.03,0.17,9046.0,1.2,{1}{B}{B/G}{G},"At the beginning of your upkeep, sacrifice a creature.When you sacrifice Daemogoth Woe-Eater, each opponent discards a card, you draw a card, and you gain 2 life.",7/6,https://scryfall.com/card/stx/175/daemogoth-woe-eater
666,2.0,Plague Stinger,C,Creature,0.49,0.22,0.36,0.16,0.03,0.46,21383.0,1.2,{1}{B},FlyingInfect(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.),1/1,https://scryfall.com/card/onc/96/plague-stinger
667,3.0,Dark Prophecy,R,Enchantment,5.49,3.62,5.52,4.85,0.02,0.27,21366.0,1.2,{B}{B}{B},"Whenever a creature you control dies, you draw a card and you lose 1 life.",,https://scryfall.com/card/m14/93/dark-prophecy
668,2.0,"Vohar, Vodalian Desecrator",U,Creature,0.35,0.09,0.18,0.11,0.02,0.11,10637.0,1.2,{U}{B},"{T}: Draw a card, then discard a card. If you discarded an instant or sorcery card this way, each opponent loses 1 life and you gain 1 life.{2}, Sacrifice Vohar, Vodalian Desecrator: You may cast target instant or sorcery card from your graveyard this turn. If that spell would be put into your graveyard, exile it instead. Activate only as a sorcery.",1/2,https://scryfall.com/card/dmu/226/vohar-vodalian-desecrator
669,6.0,Yargle and Multani,R,Creature,1.29,0.57,1.1,0.19,0.02,0.25,9005.0,1.2,{3}{B}{B}{G},,18/6,https://scryfall.com/card/mom/256/yargle-and-multani
670,4.0,Company Commander,R,Creature,0.49,0.22,0.55,0.36,,0.17,9520.0,1.2,{2}{W}{B},"Command Section— When Company Commander enters the battlefield, create a number of 1/1 white Soldier creature tokens equal to the number of opponents you have.Bring it Down!— Whenever Company Commander attacks, creatures you control gain deathtouch until end of turn.",2/4,https://scryfall.com/card/40k/113/company-commander
671,6.0,"Urza, Chief Artificer",M,Creature,0.99,0.43,0.73,0.76,0.19,0.38,5326.0,1.2,{3}{W}{U}{B},"Affinity for artifact creatures(This spell costs{1}less to cast for each artifact creature you control.)Artifact creatures you control have menace.At the beginning of your end step, create a 0/0 colorless Construct artifact creature token with “This creature gets +1/+1 for each artifact you control.”",4/5,https://scryfall.com/card/brc/2/urza-chief-artificer
672,6.0,Curtains' Call,R,Instant,0.59,0.36,0.26,0.34,2.71,0.21,21306.0,1.2,{5}{B},Undaunted(This spell costs{1}less to cast for each opponent.)Destroy two target creatures.,,https://scryfall.com/card/cmm/146/curtains-call
673,6.0,"Sorin, Grim Nemesis",M,Planeswalker,3.99,2.51,3.68,2.35,0.02,0.6,9498.0,1.2,{4}{W}{B},"+1: Reveal the top card of your library and put that card into your hand. Each opponent loses life equal to its mana value.−X: Sorin, Grim Nemesis deals X damage to target creature or planeswalker and you gain X life.−9: Create a number of 1/1 black Vampire Knight creature tokens with lifelink equal to the highest life total among all players.",Loyalty: 6,https://scryfall.com/card/sir/243/sorin-grim-nemesis
674,4.0,"Kaito, Dancing Shadow",R,Planeswalker,0.49,0.34,0.26,0.38,0.02,0.22,10581.0,1.2,{2}{U}{B},"Whenever one or more creatures you control deal combat damage to a player, you may return one of them to its owner’s hand. If you do, you may activate loyalty abilities of Kaito twice this turn rather than only once.+1: Up to one target creature can’t attack or block until your next turn.0: Draw a card.−2: Create a 2/2 colorless Drone artifact creature token with deathtouch and “When this creature leaves the battlefield, each opponent loses 2 life and you gain 2 life.”",Loyalty: 3,https://scryfall.com/card/one/204/kaito-dancing-shadow
675,4.0,"Sorin, Lord of Innistrad",M,Planeswalker,3.49,0.64,1.47,0.77,0.02,0.36,9470.0,1.2,{2}{W}{B},+1: Create a 1/1 black Vampire creature token with lifelink.−2: You get an emblem with “Creatures you control get +1/+0.”−6: Destroy up to three target creatures and/or other planeswalkers. Return each card put into a graveyard this way to the battlefield under your control.,Loyalty: 3,https://scryfall.com/card/lcc/289/sorin-lord-of-innistrad
676,3.0,Oubliette,U,Enchantment,1.99,1.19,2.2,0.86,0.04,0.76,21225.0,1.2,{1}{B}{B},"When Oubliette enters the battlefield, target creature phases out until Oubliette leaves the battlefield. Tap that creature as it phases in this way.(Auras and Equipment phase out with it. While permanents are phased out, they’re treated as though they don’t exist.)",,https://scryfall.com/card/plist/109/oubliette
677,6.0,"Ink-Eyes, Servant of Oni",R,Creature,11.99,10.26,13.26,8.85,0.02,0.5,21187.0,1.2,{4}{B}{B},"Ninjutsu{3}{B}{B}({3}{B}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)Whenever Ink-Eyes, Servant of Oni deals combat damage to a player, you may put target creature card from that player’s graveyard onto the battlefield under your control.{1}{B}: Regenerate Ink-Eyes.",5/4,https://scryfall.com/card/plist/675/ink-eyes-servant-of-oni
678,5.0,Liliana's Contract,R,Enchantment,3.49,3.65,2.94,2.0,0.02,0.56,21173.0,1.2,{3}{B}{B},"When Liliana’s Contract enters the battlefield, you draw four cards and you lose 4 life.At the beginning of your upkeep, if you control four or more Demons with different names, you win the game.",,https://scryfall.com/card/sld/161/lilianas-contract
679,3.0,Phyresis Outbreak,R,Sorcery,3.99,1.73,2.94,3.14,1.79,0.69,21115.0,1.2,{2}{B},Each opponent gets a poison counter. Then each creature your opponents control gets -1/-1 until end of turn for each poison counter its controller has.,,https://scryfall.com/card/onc/12/phyresis-outbreak
680,4.0,Tomb Tyrant,R,Creature,2.29,1.12,2.2,0.79,,0.08,21042.0,1.2,{3}{B},"Other Zombies you control get +1/+1.{2}{B},{T}, Sacrifice a creature: Return a Zombie creature card at random from your graveyard to the battlefield. Activate only during your turn and only if there are at least three Zombie creature cards in your graveyard.",3/3,https://scryfall.com/card/mic/23/tomb-tyrant
681,2.0,Karlov of the Ghost Council,M,Creature,23.99,17.51,19.16,17.47,4.72,0.47,9378.0,1.2,{W}{B},"Whenever you gain life, put two +1/+1 counters on Karlov of the Ghost Council.{W}{B}, Remove six +1/+1 counters from Karlov of the Ghost Council: Exile target creature.",2/2,https://scryfall.com/card/pj21/7/karlov-of-the-ghost-council
682,6.0,Sorin Markov,M,Planeswalker,4.99,7.51,6.26,4.51,0.02,1.17,21014.0,1.2,{3}{B}{B}{B},+2: Sorin Markov deals 2 damage to any target and you gain 2 life.−3: Target opponent’s life total becomes 10.−7: You control target player during that player’s next turn.,Loyalty: 4,https://scryfall.com/card/plist/602/sorin-markov
683,5.0,Liliana's Mastery,R,Enchantment,0.59,0.19,0.55,0.16,0.02,0.08,21005.0,1.2,{3}{B}{B},"Zombies you control get +1/+1.When Liliana’s Mastery enters the battlefield, create two 2/2 black Zombie creature tokens.",,https://scryfall.com/card/scd/86/lilianas-mastery
684,4.0,Graveshifter,U,Creature,0.59,0.24,0.73,0.14,0.02,0.08,21000.0,1.2,{3}{B},"Changeling(This card is every creature type.)When Graveshifter enters the battlefield, you may return target creature card from your graveyard to your hand.",2/2,https://scryfall.com/card/moc/251/graveshifter
685,3.0,Death's Oasis,R,Enchantment,0.49,0.13,0.26,0.13,0.02,0.0,4461.0,1.2,{W}{B}{G},"Whenever a nontoken creature you control dies, mill two cards. Then return a creature card with lesser mana value than the creature that died from your graveyard to your hand.{1}, Sacrifice Death’s Oasis: You gain life equal to the highest mana value among creatures you control.",,https://scryfall.com/card/iko/182/deaths-oasis
686,3.0,"Liliana, Heretical Healer",M,Creature,3.99,2.86,,,0.07,0.24,20879.0,1.2,{1}{B}{B},"LifelinkWhenever another nontoken creature you control dies, exile Liliana, Heretical Healer, then return her to the battlefield transformed under her owner’s control. If you do, create a 2/2 black Zombie creature token.",2/3,https://scryfall.com/card/cc2/1/liliana-heretical-healer-liliana-defiant-necromancer
687,3.0,Big Game Hunter,U,Creature,0.39,0.21,0.55,0.18,0.03,0.21,20862.0,1.2,{1}{B}{B},"When Big Game Hunter enters the battlefield, destroy target creature with power 4 or greater. It can’t be regenerated.Madness{B}(If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",1/1,https://scryfall.com/card/tsr/102/big-game-hunter
688,3.0,Vona's Hunger,R,Instant,2.99,2.0,3.68,2.01,0.02,0.43,20849.0,1.2,{2}{B},"Ascend(If you control ten or more permanents, you get the city’s blessing for the rest of the game.)Each opponent sacrifices a creature. If you have the city’s blessing, instead each opponent sacrifices half the creatures they control, rounded up.",,https://scryfall.com/card/rix/90/vonas-hunger
689,4.0,"Mishra, Claimed by Gix",M,Creature,6.49,4.37,,,0.25,0.3,9280.0,1.2,{2}{B}{R},"Whenever you attack, each opponent loses X life and you gain X life, where X is the number of attacking creatures. If Mishra, Claimed by Gix and a creature named Phyrexian Dragon Engine are attacking, and you both own and control them, exile them, then meld them into Mishra, Lost to Phyrexia. It enters the battlefield tapped and attacking.",3/5,https://scryfall.com/card/bro/216/mishra-claimed-by-gix
690,2.0,Altar's Reap,C,Instant,0.35,0.06,0.11,0.07,0.03,0.06,20797.0,1.2,{1}{B},"As an additional cost to cast this spell, sacrifice a creature.Draw two cards.",,https://scryfall.com/card/mb1/563/altars-reap
691,3.0,Plague Belcher,R,Creature,3.49,3.15,3.68,3.28,0.02,0.16,20750.0,1.2,{2}{B},"MenaceWhen Plague Belcher enters the battlefield, put two -1/-1 counters on target creature you control.Whenever another Zombie you control dies, each opponent loses 1 life.",5/4,https://scryfall.com/card/akh/104/plague-belcher
692,3.0,Curse of the Restless Dead,R,Enchantment,3.49,3.28,3.68,1.4,5.66,0.18,20748.0,1.2,{2}{B},"Enchant playerWhenever a land enters the battlefield under enchanted player’s control, you create a 2/2 black Zombie creature token with decayed.(It can’t block. When it attacks, sacrifice it at end of combat.)",,https://scryfall.com/card/mic/18/curse-of-the-restless-dead
693,5.0,Olivia's Wrath,R,Sorcery,0.99,0.35,0.73,0.25,0.1,0.38,20692.0,1.2,{4}{B},"Each non-Vampire creature gets -X/-X until end of turn, where X is the number of Vampires you control.",,https://scryfall.com/card/lcc/205/olivias-wrath
694,3.0,Jund Charm,U,Instant,0.35,0.26,0.18,0.22,0.03,0.31,4126.0,1.2,{B}{R}{G},Choose one —• Exile target player’s graveyard.• Jund Charm deals 2 damage to each creature.• Put two +1/+1 counters on target creature.,,https://scryfall.com/card/c13/195/jund-charm
695,2.0,Soaring Thought-Thief,U,Creature,0.35,0.08,0.18,0.11,0.03,0.36,10269.0,1.2,{U}{B},"FlashFlyingAs long as an opponent has eight or more cards in their graveyard, Rogues you control get +1/+0.Whenever one or more Rogues you control attack, each opponent mills two cards.",1/3,https://scryfall.com/card/znr/236/soaring-thought-thief
696,4.0,Price of Fame,U,Instant,0.35,0.16,0.18,0.1,0.03,0.17,20579.0,1.2,{3}{B},"This spell costs{2}less to cast if it targets a legendary creature.Destroy target creature.Surveil 2.(Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",,https://scryfall.com/card/znc/52/price-of-fame
697,3.0,Wand of Orcus,R,Artifact,10.99,8.62,12.52,6.64,1.79,0.2,20558.0,1.2,{2}{B},"Whenever equipped creature attacks or blocks, it and Zombies you control gain deathtouch until end of turn.Whenever equipped creature deals combat damage to a player, create that many 2/2 black Zombie creature tokens.Equip{3}",,https://scryfall.com/card/hbg/173/wand-of-orcus
698,6.0,"Zagras, Thief of Heartbeats",R,Creature,0.49,0.18,0.26,0.13,0.02,0.27,9157.0,1.2,{4}{B}{R},"This spell costs{1}less to cast for each creature in your party.Flying, deathtouch, hasteOther creatures you control have deathtouch.Whenever a creature you control deals combat damage to a planeswalker, destroy that planeswalker.",4/4,https://scryfall.com/card/znr/241/zagras-thief-of-heartbeats
699,5.0,"Endrek Sahr, Master Breeder",R,Creature,0.49,0.4,0.26,0.25,0.02,0.14,20529.0,1.2,{4}{B},"Whenever you cast a creature spell, create X 1/1 black Thrull creature tokens, where X is that spell’s mana value.When you control seven or more Thrulls, sacrifice Endrek Sahr, Master Breeder.",2/2,https://scryfall.com/card/cmm/155/endrek-sahr-master-breeder
700,3.0,Fell Stinger,U,Creature,0.35,0.21,0.18,0.19,0.03,0.11,20486.0,1.2,{2}{B},"DeathtouchExploit(When this creature enters the battlefield, you may sacrifice a creature.)When Fell Stinger exploits a creature, target player draws two cards and loses 2 life.",3/2,https://scryfall.com/card/dbl/379/fell-stinger
701,3.0,Shadowmage Infiltrator,R,Creature,0.49,0.11,0.26,0.15,0.02,0.06,10198.0,1.2,{1}{U}{B},"Fear(This creature can’t be blocked except by artifact creatures and/or black creatures.)Whenever Shadowmage Infiltrator deals combat damage to a player, you may draw a card.",1/3,https://scryfall.com/card/ncc/351/shadowmage-infiltrator
702,6.0,"Otrimi, the Ever-Playful",M,Creature,0.99,0.35,0.73,0.15,1.41,0.19,4517.0,1.2,{3}{B}{G}{U},"Mutate{1}{B}{G}{U}(If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)TrampleWhenever this creature deals combat damage to a player, return target creature card with mutate from your graveyard to your hand.",6/6,https://scryfall.com/card/c20/12/otrimi-the-ever-playful
703,2.0,Blot Out the Sky,M,Sorcery,0.99,0.68,0.73,1.11,0.03,0.76,9114.0,1.2,{X}{W}{B},"Create X tapped 2/1 white and black Inkling creature tokens with flying. If X is 6 or more, destroy all noncreature, nonland permanents.",,https://scryfall.com/card/stx/167/blot-out-the-sky
704,3.0,"Yuriko, the Tiger's Shadow",R,Creature,1.29,0.68,1.47,1.47,0.49,1.75,10153.0,1.2,{1}{U}{B},"Commander ninjutsu{U}{B}({U}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand or the command zone tapped and attacking.)Whenever a Ninja you control deals combat damage to a player, reveal the top card of your library and put that card into your hand. Each opponent loses life equal to that card’s mana value.",1/3,https://scryfall.com/card/cmm/364/yuriko-the-tigers-shadow
705,4.0,Inquisitor Greyfax,M,Creature,0.99,0.48,0.73,2.98,,0.0,5069.0,1.2,{1}{W}{U}{B},"VigilanceUnquestionable Wisdom— Other creatures you control get +1/+0 and have vigilance.Hunt for Heresy—{1},{T}: Tap target creature an opponent controls. Investigate.(Create a Clue token. It’s an artifact with “{2}, Sacrifice this artifact: Draw a card.”)",3/3,https://scryfall.com/card/40k/3/inquisitor-greyfax
706,1.0,Vampire of the Dire Moon,U,Creature,2.99,3.63,2.94,2.14,0.03,0.1,20307.0,1.2,{B},Deathtouch(Any amount of damage this deals to a creature is enough to destroy it.)Lifelink(Damage dealt by this creature also causes you to gain that much life.),1/1,https://scryfall.com/card/m20/120/vampire-of-the-dire-moon
