,CMC,Name,Rarity,Type_x,Card Kingdom ($),TCGPlayer ($),Face to Face ($),Cardmarket (€),Cardhoarder (Event Ticket - TIX),Salt,Decks,Inclusion,Mana Cost,Text,Stats,URL
155,7.0,Angel of the Ruins,R,Creature,0.69,0.2,0.26,0.32,0.1,0.28,35995.0,2.4,{5}{W}{W},"FlyingWhen Angel of the Ruins enters the battlefield, exile up to two target artifacts and/or enchantments.Plainscycling{2}({2}, Discard this card: Search your library for a Plains card, reveal it, put it into your hand, then shuffle.)",5/7,https://scryfall.com/card/moc/171/angel-of-the-ruins
156,2.0,Brave the Sands,U,Enchantment,2.29,1.42,2.2,0.96,0.04,0.15,35918.0,2.4,{1}{W},Creatures you control have vigilance.Each creature you control can block an additional creature each combat.,,https://scryfall.com/card/cm2/19/brave-the-sands
157,3.0,Eidolon of Rhetoric,U,Creature,0.99,0.69,1.1,0.77,0.09,1.46,35460.0,2.3,{2}{W},Each player can’t cast more than one spell each turn.,1/4,https://scryfall.com/card/j22/54/eidolon-of-rhetoric
158,4.0,Crush Contraband,U,Instant,0.35,0.17,0.18,0.06,0.02,0.2,35282.0,2.3,{3}{W},Choose one or both —• Exile target artifact.• Exile target enchantment.,,https://scryfall.com/card/scd/16/crush-contraband
159,4.0,"Kyodai, Soul of Kamigawa",R,Creature,0.49,0.12,0.26,0.17,0.01,0.5,5278.0,2.3,{3}{W},"FlashFlyingWhen Kyodai, Soul of Kamigawa enters the battlefield, another target permanent gains indestructible for as long as you control Kyodai.{W}{U}{B}{R}{G}: Kyodai gets +5/+5 until end of turn.",3/3,https://scryfall.com/card/neo/23/kyodai-soul-of-kamigawa
160,2.0,Skrelv's Hive,R,Enchantment,2.29,1.43,2.2,2.27,0.2,0.37,35129.0,2.3,{1}{W},"At the beginning of your upkeep, you lose 1 life and create a 1/1 colorless Phyrexian Mite artifact creature token with toxic 1 and “This creature can’t block.”Corrupted— As long as an opponent has three or more poison counters, creatures you control with toxic have lifelink.",,https://scryfall.com/card/one/34/skrelvs-hive
161,7.0,Emeria's Call,M,Sorcery,8.49,8.94,,,3.71,0.18,35110.0,2.3,{4}{W}{W}{W},Create two 4/4 white Angel Warrior creature tokens with flying. Non-Angel creatures you control gain indestructible until your next turn.,,https://scryfall.com/card/znr/12/emerias-call-emeria-shattered-skyclave
162,3.0,Monastery Mentor,M,Creature,2.99,1.9,2.94,2.32,0.16,0.27,35044.0,2.3,{2}{W},"Prowess(Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)Whenever you cast a noncreature spell, create a 1/1 white Monk creature token with prowess.",2/2,https://scryfall.com/card/mom/28/monastery-mentor
163,2.0,Dawn of Hope,R,Enchantment,0.49,0.2,0.26,0.16,0.02,0.13,34943.0,2.3,{1}{W},"Whenever you gain life, you may pay{2}. If you do, draw a card.{3}{W}: Create a 1/1 white Soldier creature token with lifelink.",,https://scryfall.com/card/wot/2/dawn-of-hope
164,2.0,Rest in Peace,R,Enchantment,1.49,0.79,1.84,1.31,0.25,1.23,34923.0,2.3,{1}{W},"When Rest in Peace enters the battlefield, exile all graveyards.If a card or token would be put into a graveyard from anywhere, exile it instead.",,https://scryfall.com/card/wot/12/rest-in-peace
165,6.0,The Eternal Wanderer,R,Planeswalker,2.29,1.28,2.2,1.28,0.03,0.48,34910.0,2.3,{4}{W}{W},"No more than one creature can attack The Eternal Wanderer each combat.+1: Exile up to one target artifact or creature. Return that card to the battlefield under its owner’s control at the beginning of that player’s next end step.0: Create a 2/2 white Samurai creature token with double strike.−4: For each player, choose a creature that player controls. Each player sacrifices all creatures they control not chosen this way.",Loyalty: 5,https://scryfall.com/card/one/11/the-eternal-wanderer
166,5.0,Divine Visitation,M,Enchantment,6.49,5.83,6.63,5.6,0.02,0.51,34852.0,2.3,{3}{W}{W},"If one or more creature tokens would be created under your control, that many 4/4 white Angel creature tokens with flying and vigilance are created instead.",,https://scryfall.com/card/2x2/8/divine-visitation
167,3.0,Righteous Valkyrie,R,Creature,3.49,2.85,2.2,3.83,0.47,0.32,34772.0,2.3,{2}{W},"FlyingWhenever another Angel or Cleric enters the battlefield under your control, you gain life equal to that creature’s toughness.As long as you have at least 7 life more than your starting life total, creatures you control get +2/+2.",2/4,https://scryfall.com/card/j22/234/righteous-valkyrie
168,4.0,Luminous Broodmoth,M,Creature,10.99,7.5,12.52,7.72,0.12,0.53,34767.0,2.3,{2}{W}{W},"FlyingWhenever a creature you control without flying dies, return it to the battlefield under its owner’s control with a flying counter on it.",3/4,https://scryfall.com/card/iko/21/luminous-broodmoth
169,5.0,Sunscorch Regent,R,Creature,1.49,0.65,1.1,0.45,0.02,0.34,34699.0,2.3,{3}{W}{W},"FlyingWhenever an opponent casts a spell, put a +1/+1 counter on Sunscorch Regent and you gain 1 life.",4/3,https://scryfall.com/card/moc/209/sunscorch-regent
170,2.0,Oswald Fiddlebender,R,Creature,1.49,1.36,1.47,1.56,0.39,0.45,34629.0,2.3,{1}{W},"Magical Tinkering—{W},{T}, Sacrifice an artifact: Search your library for an artifact card with mana value equal to 1 plus the sacrificed artifact’s mana value, put it onto the battlefield, then shuffle. Activate only as a sorcery.",2/2,https://scryfall.com/card/afr/28/oswald-fiddlebender
171,2.0,Robe of Stars,R,Artifact,13.99,9.81,12.52,7.55,,0.38,34505.0,2.3,{1}{W},Equipped creature gets +0/+3.Astral Projection—{1}{W}: Equipped creature phases out.(Treat it and anything attached to it as though they don’t exist until its controller’s next turn.)Equip{1},,https://scryfall.com/card/afc/11/robe-of-stars
172,3.0,Rule of Law,U,Enchantment,0.69,0.36,0.73,0.18,0.02,1.72,34213.0,2.3,{2}{W},Each player can’t cast more than one spell each turn.,,https://scryfall.com/card/m20/35/rule-of-law
173,2.0,Luminarch Ascension,R,Enchantment,12.99,11.39,12.52,3.65,0.02,0.64,34210.0,2.3,{1}{W},"At the beginning of each opponent’s end step, if you didn’t lose life this turn, you may put a quest counter on Luminarch Ascension.(Damage causes loss of life.){1}{W}: Create a 4/4 white Angel creature token with flying. Activate only if Luminarch Ascension has four or more quest counters on it.",,https://scryfall.com/card/a25/23/luminarch-ascension
174,1.0,Secure the Wastes,R,Instant,2.49,1.08,2.57,1.43,0.02,0.13,34091.0,2.2,{X}{W},Create X 1/1 white Warrior creature tokens.,,https://scryfall.com/card/moc/203/secure-the-wastes
175,4.0,Emeria Angel,R,Creature,0.49,0.19,0.26,0.18,0.02,0.13,34064.0,2.2,{2}{W}{W},"FlyingLandfall— Whenever a land enters the battlefield under your control, you may create a 1/1 white Bird creature token with flying.",3/3,https://scryfall.com/card/moc/183/emeria-angel
176,4.0,Semester's End,R,Instant,0.49,0.17,0.26,0.23,0.02,0.22,34063.0,2.2,{3}{W},"Exile any number of target creatures and/or planeswalkers you control. At the beginning of the next end step, return each of them to the battlefield under its owner’s control. Each of them enters the battlefield with an additional +1/+1 counter on it if it’s a creature and an additional loyalty counter on it if it’s a planeswalker.",,https://scryfall.com/card/cmm/834/semesters-end
177,1.0,Steelshaper's Gift,R,Sorcery,3.99,2.68,3.68,2.37,0.45,0.42,34062.0,2.2,{W},"Search your library for an Equipment card, reveal that card, put it into your hand, then shuffle.",,https://scryfall.com/card/cmm/59/steelshapers-gift
178,3.0,Monologue Tax,R,Enchantment,5.99,3.36,5.52,4.53,1.72,0.47,34028.0,2.2,{2}{W},"Whenever an opponent casts their second spell each turn, you create a Treasure token.",,https://scryfall.com/card/c21/19/monologue-tax
179,4.0,Day of Judgment,R,Sorcery,1.29,1.49,1.47,0.81,0.02,0.52,33874.0,2.2,{2}{W}{W},Destroy all creatures.,,https://scryfall.com/card/sta/2/day-of-judgment
180,4.0,Armored Skyhunter,R,Creature,1.99,1.41,2.57,1.94,1.5,0.2,33572.0,2.2,{3}{W},"FlyingWhenever Armored Skyhunter attacks, look at the top six cards of your library. You may put an Aura or Equipment card from among them onto the battlefield. If an Equipment is put onto the battlefield this way, you may attach it to a creature you control. Put the rest of those cards on the bottom of your library in a random order.",3/3,https://scryfall.com/card/cmr/11/armored-skyhunter
181,1.0,Blacksmith's Skill,C,Instant,0.35,0.13,0.11,0.08,0.03,0.09,33357.0,2.2,{W},"Target permanent gains hexproof and indestructible until end of turn. If it’s an artifact creature, it gets +2/+2 until end of turn.",,https://scryfall.com/card/mh2/6/blacksmiths-skill
182,3.0,Flickerwisp,U,Creature,0.35,0.1,0.18,0.08,0.03,0.34,33296.0,2.2,{1}{W}{W},"FlyingWhen Flickerwisp enters the battlefield, exile another target permanent. Return that card to the battlefield under its owner’s control at the beginning of the next end step.",3/1,https://scryfall.com/card/2x2/11/flickerwisp
183,3.0,Inspiring Overseer,C,Creature,0.39,0.27,0.18,0.25,0.03,0.06,33279.0,2.2,{2}{W},"FlyingWhen Inspiring Overseer enters the battlefield, you gain 1 life and draw a card.",2/1,https://scryfall.com/card/j22/200/inspiring-overseer
184,3.0,Cut a Deal,U,Sorcery,0.39,0.18,0.55,0.17,2.8,0.13,33266.0,2.2,{2}{W},"Each opponent draws a card, then you draw a card for each opponent who drew a card this way.",,https://scryfall.com/card/onc/63/cut-a-deal
185,5.0,Rabble Rousing,R,Enchantment,0.99,0.71,0.73,0.49,0.01,0.23,33179.0,2.2,{4}{W},"Hideaway 5(When this enchantment enters the battlefield, look at the top five cards of your library, exile one face down, then put the rest on the bottom in a random order.)Whenever you attack with one or more creatures, create that many 1/1 green and white Citizen creature tokens. Then if you control ten or more creatures, you may play the exiled card without paying its mana cost.",,https://scryfall.com/card/snc/24/rabble-rousing
186,2.0,Grateful Apparition,U,Creature,0.35,0.14,0.18,0.13,0.03,0.19,32958.0,2.2,{1}{W},"FlyingWhenever Grateful Apparition deals combat damage to a player or planeswalker, proliferate.(Choose any number of permanents and/or players, then give each another counter of each kind already there.)",1/1,https://scryfall.com/card/cmm/824/grateful-apparition
187,4.0,"Myrel, Shield of Argive",M,Creature,19.99,12.95,18.42,11.03,0.5,1.0,32764.0,2.2,{3}{W},"During your turn, your opponents can’t cast spells or activate abilities of artifacts, creatures, or enchantments.Whenever Myrel, Shield of Argive attacks, create X 1/1 colorless Soldier artifact creature tokens, where X is the number of Soldiers you control.",3/4,https://scryfall.com/card/bro/18/myrel-shield-of-argive
188,5.0,Promise of Loyalty,R,Sorcery,0.59,0.21,0.55,0.33,0.1,0.48,32569.0,2.1,{4}{W},Each player puts a vow counter on a creature they control and sacrifices the rest. Each of those creatures can’t attack you or planeswalkers you control for as long as it has a vow counter on it.,,https://scryfall.com/card/cmm/833/promise-of-loyalty
189,2.0,Grand Crescendo,R,Instant,8.49,6.53,8.1,8.11,3.5,0.34,32525.0,2.1,{X}{W}{W},Create X 1/1 green and white Citizen creature tokens. Creatures you control gain indestructible until end of turn.,,https://scryfall.com/card/ncc/16/grand-crescendo
190,2.0,Charming Prince,R,Creature,1.49,1.21,1.1,1.61,0.22,0.21,32478.0,2.1,{1}{W},"When Charming Prince enters the battlefield, choose one —• Scry 2.• You gain 3 life.• Exile another target creature you own. Return it to the battlefield under your control at the beginning of the next end step.",2/2,https://scryfall.com/card/plist/1243/charming-prince
191,3.0,Timely Ward,R,Enchantment,2.79,1.34,2.94,1.14,7.09,0.35,32471.0,2.1,{2}{W},You may cast Timely Ward as though it had flash if it targets a commander.Enchant creatureEnchanted creature has indestructible.,,https://scryfall.com/card/woc/79/timely-ward
192,2.0,Soulfire Grand Master,M,Creature,2.29,1.65,2.57,1.61,0.02,0.29,7736.0,2.1,{1}{W},"LifelinkInstant and sorcery spells you control have lifelink.{2}{U/R}{U/R}: The next time you cast an instant or sorcery spell from your hand this turn, put that card into your hand instead of into your graveyard as it resolves.",2/2,https://scryfall.com/card/frf/27/soulfire-grand-master
193,4.0,Divine Reckoning,R,Sorcery,0.79,0.45,0.55,0.33,0.02,0.26,32178.0,2.1,{2}{W}{W},Each player chooses a creature they control. Destroy the rest.Flashback{5}{W}{W}(You may cast this card from your graveyard for its flashback cost. Then exile it.),,https://scryfall.com/card/sis/4/divine-reckoning
194,2.0,Flowering of the White Tree,R,Enchantment,3.99,3.66,5.15,2.36,0.02,0.38,32142.0,2.1,{W}{W},Legendary creatures you control get +2/+1 and have ward{1}.Nonlegendary creatures you control get +1/+1.,,https://scryfall.com/card/ltr/15/flowering-of-the-white-tree
195,1.0,Rebuff the Wicked,U,Instant,3.49,2.38,3.68,1.06,0.03,0.22,31941.0,2.1,{W},Counter target spell that targets a permanent you control.,,https://scryfall.com/card/tsr/35/rebuff-the-wicked
196,2.0,Kabira Takedown,U,Instant,0.39,0.21,,,0.03,0.12,31922.0,2.1,{1}{W},Kabira Takedown deals damage equal to the number of creatures you control to target creature or planeswalker.,,https://scryfall.com/card/znr/19/kabira-takedown-kabira-plateau
197,5.0,Elspeth Conquers Death,R,Enchantment,0.99,0.7,1.47,0.69,0.02,0.39,31896.0,2.1,{3}{W}{W},"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)I — Exile target permanent an opponent controls with mana value 3 or greater.II — Noncreature spells your opponents cast cost{2}more to cast until your next turn.III — Return target creature or planeswalker card from your graveyard to the battlefield. Put a +1/+1 counter or a loyalty counter on it.",,https://scryfall.com/card/plist/305/elspeth-conquers-death
198,1.0,Hyena Umbra,C,Enchantment,0.49,0.22,0.55,0.11,0.03,0.14,31817.0,2.1,{W},"Enchant creatureEnchanted creature gets +1/+1 and has first strike.Totem armor(If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)",,https://scryfall.com/card/2x2/13/hyena-umbra
199,5.0,Single Combat,R,Sorcery,0.59,0.48,0.55,0.25,0.02,0.57,31522.0,2.1,{3}{W}{W},"Each player chooses a creature or planeswalker they control, then sacrifices the rest. Players can’t cast creature or planeswalker spells until the end of your next turn.",,https://scryfall.com/card/war/30/single-combat
200,1.0,Angel's Grace,R,Instant,2.79,2.22,2.94,1.41,0.02,0.63,31308.0,2.1,{W},"Split second(As long as this spell is on the stack, players can’t cast spells or activate abilities that aren’t mana abilities.)You can’t lose the game this turn and your opponents can’t win the game this turn. Until end of turn, damage that would reduce your life total to less than 1 reduces it to 1 instead.",,https://scryfall.com/card/tsr/4/angels-grace
201,1.0,Mana Tithe,C,Instant,0.39,0.34,0.36,0.18,0.03,0.51,31295.0,2.1,{W},Counter target spell unless its controller pays{1}.,,https://scryfall.com/card/sta/8/mana-tithe
202,2.0,Hushbringer,R,Creature,0.69,0.59,0.73,0.62,0.19,1.3,31040.0,2.0,{1}{W},"Flying, lifelinkCreatures entering the battlefield or dying don’t cause abilities to trigger.",1/2,https://scryfall.com/card/eld/18/hushbringer
203,3.0,"Boromir, Warden of the Tower",R,Creature,2.49,3.01,2.57,1.87,0.03,0.36,30896.0,2.0,{2}{W},"VigilanceWhenever an opponent casts a spell, if no mana was spent to cast it, counter that spell.Sacrifice Boromir, Warden of the Tower: Creatures you control gain indestructible until end of turn. The Ring tempts you.",3/3,https://scryfall.com/card/ltr/4/boromir-warden-of-the-tower
204,2.0,Dawn Charm,U,Instant,0.79,0.63,0.73,0.21,0.03,0.2,30867.0,2.0,{1}{W},Choose one —• Prevent all combat damage that would be dealt this turn.• Regenerate target creature.• Counter target spell that targets you.,,https://scryfall.com/card/cmr/371/dawn-charm
205,4.0,Sage's Reverie,U,Enchantment,0.69,0.3,0.73,0.19,0.03,0.28,30841.0,2.0,{3}{W},"Enchant creatureWhen Sage’s Reverie enters the battlefield, draw a card for each Aura you control that’s attached to a creature.Enchanted creature gets +1/+1 for each Aura you control that’s attached to a creature.",,https://scryfall.com/card/woc/73/sages-reverie
206,3.0,Banishing Light,U,Enchantment,0.35,0.05,0.18,0.09,0.02,0.21,30834.0,2.0,{2}{W},"When Banishing Light enters the battlefield, exile target nonland permanent an opponent controls until Banishing Light leaves the battlefield.",,https://scryfall.com/card/ltc/161/banishing-light
207,4.0,"Halvar, God of Battle",M,Creature,9.99,7.55,,,0.23,0.23,30764.0,2.0,{2}{W}{W},"Creatures you control that are enchanted or equipped have double strike.At the beginning of each combat, you may attach target Aura or Equipment attached to a creature you control to target creature you control.",4/4,https://scryfall.com/card/khm/15/halvar-god-of-battle-sword-of-the-realms
208,4.0,Hero of Bladehold,M,Creature,3.99,3.17,4.05,2.4,0.02,0.14,30598.0,2.0,{2}{W}{W},"Battle cry(Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)Whenever Hero of Bladehold attacks, create two 1/1 white Soldier creature tokens that are tapped and attacking.",3/4,https://scryfall.com/card/moc/188/hero-of-bladehold
209,3.0,"Ardenn, Intrepid Archaeologist",U,Creature,0.99,0.87,1.1,0.31,0.32,0.38,30307.0,2.0,{2}{W},"At the beginning of combat on your turn, you may attach any number of Auras and Equipment you control to target permanent or player.Partner(You can have two commanders if both have partner.)",2/2,https://scryfall.com/card/cmr/10/ardenn-intrepid-archaeologist
210,8.0,Parhelion II,R,Artifact,0.79,0.85,0.73,0.7,0.26,0.34,30226.0,2.0,{6}{W}{W},"Flying, first strike, vigilanceWhenever Parhelion II attacks, create two 4/4 white Angel creature tokens with flying and vigilance that are attacking.Crew 4(Tap any number of creatures you control with total power 4 or more: This Vehicle becomes an artifact creature until end of turn.)",5/5,https://scryfall.com/card/nec/87/parhelion-ii
211,3.0,Your Temple Is Under Attack,C,Instant,0.59,0.2,0.55,0.22,1.31,0.11,30192.0,2.0,{2}{W},Choose one —•Pray for Protection— Creatures you control gain indestructible until end of turn.•Strike a Deal— You and target opponent each draw two cards.,,https://scryfall.com/card/clb/52/your-temple-is-under-attack
212,5.0,Angel of Destiny,M,Creature,4.49,3.36,3.68,2.43,0.06,0.65,30047.0,2.0,{3}{W}{W},"Flying, double strikeWhenever a creature you control deals combat damage to a player, you and that player each gain that much life.At the beginning of your end step, if you have at least 15 life more than your starting life total, each player Angel of Destiny attacked this turn loses the game.",2/6,https://scryfall.com/card/znr/2/angel-of-destiny
213,3.0,Inspiring Leader,U,Enchantment,0.35,0.17,0.18,0.19,1.74,0.12,29321.0,1.9,{2}{W},Commander creatures you own have “Creature tokens you control get +2/+2.”,,https://scryfall.com/card/clb/28/inspiring-leader
214,5.0,Tragic Arrogance,R,Sorcery,1.49,0.69,1.84,0.78,0.02,0.63,29318.0,1.9,{3}{W}{W},"For each player, you choose from among the permanents that player controls an artifact, a creature, an enchantment, and a planeswalker. Then each player sacrifices all other nonland permanents they control.",,https://scryfall.com/card/c21/109/tragic-arrogance
215,5.0,Increasing Devotion,R,Sorcery,0.49,0.12,0.26,0.13,0.02,0.14,29314.0,1.9,{3}{W}{W},"Create five 1/1 white Human creature tokens. If this spell was cast from a graveyard, create ten of those tokens instead.Flashback{7}{W}{W}(You may cast this card from your graveyard for its flashback cost. Then exile it.)",,https://scryfall.com/card/ltc/171/increasing-devotion
216,5.0,Solitude,M,Creature,44.99,34.7,44.22,39.04,15.37,0.99,29155.0,1.9,{3}{W}{W},"FlashLifelinkWhen Solitude enters the battlefield, exile up to one other target creature. That creature’s controller gains life equal to its power.Evoke—Exile a white card from your hand.",3/2,https://scryfall.com/card/mh2/32/solitude
217,7.0,Serra's Emissary,M,Creature,4.49,3.26,4.42,2.81,0.22,0.94,28789.0,1.9,{4}{W}{W}{W},"FlyingAs Serra’s Emissary enters the battlefield, choose a card type.You and creatures you control have protection from the chosen card type.",7/7,https://scryfall.com/card/j21/131/serras-emissary
218,2.0,Seal of Cleansing,U,Enchantment,0.35,0.13,0.11,0.15,0.03,0.16,28699.0,1.9,{1}{W},Sacrifice Seal of Cleansing: Destroy target artifact or enchantment.,,https://scryfall.com/card/mh2/264/seal-of-cleansing
219,2.0,Kor Spiritdancer,R,Creature,1.99,1.32,2.2,1.16,0.06,0.37,28674.0,1.9,{1}{W},"Kor Spiritdancer gets +2/+2 for each Aura attached to it.Whenever you cast an Aura spell, you may draw a card.",0/2,https://scryfall.com/card/woc/69/kor-spiritdancer
220,3.0,Starnheim Courser,C,Creature,0.59,0.18,0.55,0.12,0.03,0.18,28606.0,1.9,{2}{W},FlyingArtifact and enchantment spells you cast cost{1}less to cast.,2/2,https://scryfall.com/card/khm/32/starnheim-courser
221,5.0,Lyra Dawnbringer,M,Creature,5.49,3.7,5.52,3.01,0.02,0.3,28464.0,1.9,{3}{W}{W},"Flying, first strike, lifelinkOther Angels you control get +1/+1 and have lifelink.",5/5,https://scryfall.com/card/dmr/13/lyra-dawnbringer
222,3.0,Oblivion Ring,U,Enchantment,0.35,0.17,0.11,0.13,0.03,0.29,28314.0,1.9,{2}{W},"When Oblivion Ring enters the battlefield, exile another target nonland permanent.When Oblivion Ring leaves the battlefield, return the exiled card to the battlefield under its owner’s control.",,https://scryfall.com/card/mm2/29/oblivion-ring
223,4.0,Rhox Faithmender,R,Creature,6.99,5.81,7.0,4.2,0.02,0.38,28257.0,1.9,{3}{W},"Lifelink(Damage dealt by this creature also causes you to gain that much life.)If you would gain life, you gain twice that much life instead.",1/5,https://scryfall.com/card/jmp/130/rhox-faithmender
224,4.0,Kor Cartographer,C,Creature,0.35,0.09,0.11,0.03,0.03,0.05,28144.0,1.9,{3}{W},"When Kor Cartographer enters the battlefield, you may search your library for a Plains card, put it onto the battlefield tapped, then shuffle.",2/2,https://scryfall.com/card/khc/28/kor-cartographer
225,4.0,Leonin Warleader,R,Creature,5.49,4.02,6.63,3.53,0.02,0.2,28124.0,1.9,{2}{W}{W},"Whenever Leonin Warleader attacks, create two 1/1 white Cat creature tokens with lifelink that are tapped and attacking.",4/4,https://scryfall.com/card/j22/208/leonin-warleader
226,7.0,Ancient Gold Dragon,M,Creature,14.99,11.17,15.47,9.09,2.46,0.49,27997.0,1.8,{5}{W}{W},"FlyingWhenever Ancient Gold Dragon deals combat damage to a player, roll a d20. You create a number of 1/1 blue Faerie Dragon creature tokens with flying equal to the result.",7/10,https://scryfall.com/card/hbg/82/ancient-gold-dragon
227,3.0,Crib Swap,C,Instant,0.35,0.17,0.18,0.13,0.03,0.22,27786.0,1.8,{2}{W},Changeling(This card is every creature type.)Exile target creature. Its controller creates a 1/1 colorless Shapeshifter creature token with changeling.,,https://scryfall.com/card/clb/690/crib-swap
228,4.0,Hallowed Haunting,M,Enchantment,15.99,7.08,14.74,10.94,2.86,0.44,27646.0,1.8,{2}{W}{W},"As long as you control seven or more enchantments, creatures you control have flying and vigilance.Whenever you cast an enchantment spell, create a white Spirit Cleric creature token with “This creature’s power and toughness are each equal to the number of Spirits you control.”",,https://scryfall.com/card/dbl/284/hallowed-haunting
229,4.0,"Bennie Bracks, Zoologist",M,Creature,24.99,18.99,25.79,20.53,,0.27,27307.0,1.8,{3}{W},"Convoke(Your creatures can help cast this spell. Each creature you tap while casting this spell pays for{1}or one mana of that creature’s color.)At the beginning of each end step, if you created a token this turn, draw a card.",3/2,https://scryfall.com/card/ncc/86/bennie-bracks-zoologist
230,3.0,Slaughter the Strong,U,Sorcery,0.35,0.09,0.18,0.12,0.02,0.34,27242.0,1.8,{1}{W}{W},"Each player chooses any number of creatures they control with total power 4 or less, then sacrifices all other creatures they control.",,https://scryfall.com/card/clb/43/slaughter-the-strong
231,1.0,Legion's Landing,R,Enchantment,5.99,5.12,,4.21,0.02,0.12,27228.0,1.8,{W},"When Legion’s Landing enters the battlefield, create a 1/1 white Vampire creature token with lifelink.When you attack with three or more creatures, transform Legion’s Landing.",,https://scryfall.com/card/pctb/2/legions-landing-adanto-the-first-fort
232,3.0,Prava of the Steel Legion,U,Creature,0.69,0.15,0.73,0.16,0.04,0.1,27010.0,1.8,{2}{W},"As long as it’s your turn, creature tokens you control get +1/+4.{3}{W}: Create a 1/1 white Soldier creature token.Partner(You can have two commanders if both have partner.)",1/4,https://scryfall.com/card/onc/87/prava-of-the-steel-legion
233,3.0,Search for Glory,R,Sorcery,1.49,0.64,1.1,0.43,0.02,0.28,26886.0,1.8,{2}{W},"Search your library for a snow permanent card, a legendary card, or a Saga card, reveal it, put it into your hand, then shuffle. You gain 1 life for each{S}spent to cast this spell.({S}is mana from a snow source.)",,https://scryfall.com/card/khm/27/search-for-glory
234,6.0,Phyrexian Rebirth,R,Sorcery,0.49,0.11,0.26,0.16,0.02,0.42,26613.0,1.8,{4}{W}{W},"Destroy all creatures, then create an X/X colorless Phyrexian Horror artifact creature token, where X is the number of creatures destroyed this way.",,https://scryfall.com/card/moc/199/phyrexian-rebirth
235,5.0,Doomskar,R,Sorcery,0.99,0.74,1.1,1.29,0.09,0.4,26549.0,1.7,{3}{W}{W},"Destroy all creatures.Foretell{1}{W}{W}(During your turn, you may pay{2}and exile this card from your hand face down. Cast it on a later turn for its foretell cost.)",,https://scryfall.com/card/khm/9/doomskar
236,3.0,Shielded by Faith,R,Enchantment,2.79,3.77,2.94,1.18,0.75,0.3,26425.0,1.7,{1}{W}{W},"Enchant creatureEnchanted creature has indestructible.Whenever a creature enters the battlefield, you may attach Shielded by Faith to that creature.",,https://scryfall.com/card/ss2/5/shielded-by-faith
237,1.0,Paladin Class,R,Enchantment,1.29,0.31,0.73,0.55,0.09,0.33,26406.0,1.7,{W},"(Gain the next level as a sorcery to add its ability.)Spells your opponents cast during your turn cost{1}more to cast.{2}{W}: Level 2Creatures you control get +1/+1.{4}{W}: Level 3Whenever you attack, until end of turn, target attacking creature gets +1/+1 for each other attacking creature and gains double strike.",,https://scryfall.com/card/afr/29/paladin-class
238,3.0,Angel of Vitality,U,Creature,1.29,1.24,1.1,1.0,0.03,0.2,26221.0,1.7,{2}{W},"FlyingIf you would gain life, you gain that much life plus 1 instead.Angel of Vitality gets +2/+2 as long as you have 25 or more life.",2/2,https://scryfall.com/card/anb/1/angel-of-vitality
239,4.0,Cosmic Intervention,R,Instant,4.99,2.81,6.26,2.05,8.31,0.23,26166.0,1.7,{3}{W},"If a permanent you control would be put into a graveyard from the battlefield this turn, exile it instead. Return it to the battlefield under its owner’s control at the beginning of the next end step.Foretell{1}{W}(During your turn, you may pay{2}and exile this card from your hand face down. Cast it on a later turn for its foretell cost.)",,https://scryfall.com/card/khc/3/cosmic-intervention
240,4.0,Ajani's Chosen,R,Creature,0.49,0.21,0.26,0.24,0.02,0.2,25905.0,1.7,{2}{W}{W},"Whenever an enchantment enters the battlefield under your control, create a 2/2 white Cat creature token. If that enchantment is an Aura, you may attach it to the token.",3/3,https://scryfall.com/card/woc/59/ajanis-chosen
241,2.0,Together Forever,R,Enchantment,0.49,0.1,0.26,0.1,0.03,0.18,25902.0,1.7,{W}{W},"When Together Forever enters the battlefield, support 2.(Put a +1/+1 counter on each of up to two target creatures.){1}: Choose target creature with a counter on it. When that creature dies this turn, return that card to its owner’s hand.",,https://scryfall.com/card/moc/212/together-forever
242,6.0,Valkyrie Harbinger,R,Creature,2.99,0.84,0.73,2.53,0.02,0.2,25894.0,1.7,{4}{W}{W},"Flying, lifelinkAt the beginning of each end step, if you gained 4 or more life this turn, create a 4/4 white Angel creature token with flying and vigilance.",4/5,https://scryfall.com/card/j22/261/valkyrie-harbinger
243,5.0,Damning Verdict,R,Sorcery,11.99,7.23,12.52,9.56,,0.36,25843.0,1.7,{3}{W}{W},Destroy all creatures with no counters on them.,,https://scryfall.com/card/ncc/15/damning-verdict
244,1.0,Speaker of the Heavens,R,Creature,1.99,0.51,1.47,0.7,0.06,0.33,25799.0,1.7,{W},"Vigilance, lifelink{T}: Create a 4/4 white Angel creature token with flying. Activate only if you have at least 7 life more than your starting life total and only as a sorcery.",1/1,https://scryfall.com/card/plist/510/speaker-of-the-heavens
245,2.0,Finale of Glory,M,Sorcery,0.99,1.03,1.1,0.45,0.03,0.31,25567.0,1.7,{X}{W}{W},"Create X 2/2 white Soldier creature tokens with vigilance. If X is 10 or more, also create X 4/4 white Angel creature tokens with flying and vigilance.",,https://scryfall.com/card/onc/67/finale-of-glory
